HändelseID,Individ,Fynddatum,Undersökt,Undersökt datum,Anmält till,Datum mottaget,Skada på,Ange vad som skadats,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Skadeorsak,Skadeorsak art,Ange skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (original),Öst (original),Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Visa publikt,Uppgifterna tillgängliga från,Låst,Låst datum,Senast sparad datum,Senast sparad av,Döda under 1 år Hona,Döda under 1 år Hane,Döda under 1 år Okänt,Döda 1 till 2 år Hona,Döda 1 till 2 år Hane,Döda 1 till 2 år Okänt,Döda över 2 år Hona,Döda över 2 år Hane,Döda över 2 år Okänt,Döda körren,Skadade under 1 år Hona,Skadade under 1 år Hane,Skadade under 1 år Okänt,Skadade 1 till 2 år Hona,Skadade 1 till 2 år Hane,Skadade 1 till 2 år Okänt,Skadade över 2 år Hona,Skadade över 2 år Hane,Skadade över 2 år Okänt,Skadade körren,Saknade under 1 år Hona,Saknade under 1 år Hane,Saknade under 1 år Okänt,Saknade 1 till 2 år Hona,Saknade 1 till 2 år Hane,Saknade 1 till 2 år Okänt,Saknade över 2 år Hona,Saknade över 2 år Hane,Saknade över 2 år Okänt,Saknade körren,Skadeomfattning antal (inte djur),Akutåtgärder vidtagna,Akutåtgärdtyp,Akutåtgärdtyp annat,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
V484304,,2002.10.07,Ja,2003.12.23,,,Får,,,,2002.10.07,2002.10.07,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,utanför stugan,6685650,1346600,6682003,391198,6685650,1346600,RT90,Mindre bra,2003.12.23,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),1,2002
V484526,,2002.10.08,Ja,2002.10.08,,,Får,,Annan,Texel_ korsning,2002.10.08,2002.10.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1465,Bäck,6361900,1343600,6358421,392096,6361900,1343600,RT90,Mindre bra,2002.10.08,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1465,Svenljunga (S),2-14,Västra Götalands län (S),1,2002
V484177,,2002.10.09,Ja,2002.10.09,,,Får,,,,2002.10.09,2002.10.09,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1460,Lingen,6559200,1300800,6555079,346963,6559200,1300800,RT90,Mindre bra,2002.10.09,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1460,Bengtsfors (S),2-14,Västra Götalands län (S),1,2002
V484340,,2002.10.19,Ja,2002.10.21,,,Får,,,,2002.10.18,2002.10.19,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1882,"Ängen, Askersunds kn",6533400,1445000,6531034,491389,6533400,1445000,RT90,Mindre bra,2002.10.21,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1882,Askersund (S),2-18,Örebro län (S),1,2002
V480051,,2003.01.27,Ja,2003.01.27,,,Får,,,,2003.01.26,2003.01.27,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0382,Gräsbo,6690300,1619100,6689981,663511,6690300,1619100,RT90,Mindre bra,2003.01.27,Nej,,Ja,2017.12.14,,,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0382,Östhammar (S),2-03,Uppsala län (S),6,2003
V484617,,2003.01.27,Ja,2003.01.27,,,Får,,,,2003.01.26,2003.01.27,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0382,Gräsbo,6690250,1619099,6689931,663511,6690250,1619099,RT90,Mindre bra,2003.01.27,Nej,,Ja,2017.12.14,,,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0382,Östhammar (S),2-03,Uppsala län (S),6,2003
V484585,,2003.03.20,Ja,2003.03.20,,,Får,,,,2003.03.03,2003.03.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1438,Nössemarks-Dalen,6570100,1272100,6565625,318152,6570100,1272100,RT90,Mindre bra,2003.03.20,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1438,Dals-Ed (S),2-14,Västra Götalands län (S),1,2003
V484518,,2003.05.08,Ja,2003.05.09,,,Får,,,,2003.05.08,2003.05.08,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1883,Rådehult 1:17,6586000,1434200,6583476,479959,6586000,1434200,RT90,Mindre bra,2003.05.09,Nej,,Ja,2017.12.14,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1883,Karlskoga (S),2-18,Örebro län (S),3,2003
V484586,,2003.05.09,Ja,2003.05.09,,,Får,,,,2003.05.08,2003.05.09,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1438,Uddalen,6529700,1272400,6525257,318939,6529700,1272400,RT90,Mindre bra,2003.05.09,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Historiska data - ej angivet,,,2-1438,Dals-Ed (S),2-14,Västra Götalands län (S),10,2003
V484587,,2003.05.12,Ja,2003.05.12,,,Får,,,,2003.05.12,2003.05.12,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1438,Brunnberg,6529600,1273800,6525174,320339,6529600,1273800,RT90,Mindre bra,2003.05.12,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1438,Dals-Ed (S),2-14,Västra Götalands län (S),3,2003
V484519,,2003.05.20,Ja,2003.05.23,,,Får,,,,2003.05.19,2003.05.20,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1883,Nolby 1:2,6598900,1424100,6596247,469708,6598900,1424100,RT90,Mindre bra,2003.05.23,Nej,,Ja,2017.12.14,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,Historiska data - ej angivet,,,2-1883,Karlskoga (S),2-18,Örebro län (S),5,2003
V480032,,2003.05.31,Ja,2003.05.31,,,Får,,,,2003.05.30,2003.05.31,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1452,Hyltegärde,6380700,1348600,6377268,396870,6380700,1348600,RT90,Mindre bra,2003.05.31,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1452,Tranemo (S),2-14,Västra Götalands län (S),1,2003
V484520,,2003.06.07,Ja,2003.06.07,,,Får,,,,2003.06.07,2003.06.07,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1883,"Mossberga 65934/14289, Hållsjötorp 65965/14275",6593400,1428900,6590808,474572,6593400,1428900,RT90,Mindre bra,2003.06.07,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,Historiska data - ej angivet,,,2-1883,Karlskoga (S),2-18,Örebro län (S),17,2003
V480030,,2003.06.10,Ja,2003.06.10,,,Får,,,,2003.06.10,2003.06.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1460,Alsbyn,6570700,1281600,6566339,327638,6570700,1281600,RT90,Mindre bra,2003.06.10,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1460,Bengtsfors (S),2-14,Västra Götalands län (S),1,2003
V484576,,2003.06.27,Ja,2003.06.27,,,Får,,,,2003.06.26,2003.06.27,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,"Lindesby, Järnboås",6616300,1446300,6613907,491685,6616300,1446300,RT90,Mindre bra,2003.06.27,Nej,,Ja,2017.12.14,,,0,9,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Historiska data - ej angivet,,,2-1884,Nora (S),2-18,Örebro län (S),16,2003
V480056,,2003.07.04,Ja,2003.07.04,,,Får,,Annan,Texel,2003.07.03,2003.07.04,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2132,Kråkbäcksvallen,6885600,1561200,6884496,603224,6885600,1561200,RT90,Mindre bra,2003.07.04,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2132,Nordanstig (S),2-21,Gävleborgs län (S),7,2003
V484489,,2003.07.20,Ja,2003.08.01,,,Får,,Annan,Korsning,2003.07.17,2003.07.18,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1384,Kungsbacka,6367300,1285000,6363123,333471,6367300,1285000,RT90,Mindre bra,2003.08.01,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1384,Kungsbacka (S),2-13,Hallands län (S),1,2003
V484571,,2003.07.25,Ja,2003.07.26,,,Får,,Annan,gutefår,2003.07.25,2003.07.25,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,"200 m NNO om Hammartorp, mellan Rastälven och vägen",6614000,1447700,6611625,493113,6614000,1447700,RT90,Mindre bra,2003.07.26,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1884,Nora (S),2-18,Örebro län (S),6,2003
V484572,,2003.08.01,Ja,2003.08.01,,,Får,,Annan,Spelsau,2003.08.01,2003.08.01,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1860,"Limmingsviken, Grythyttan",6508000,1429700,6505463,476402,6508000,1429700,RT90,Mindre bra,2003.08.01,Nej,,Ja,2017.12.14,,,3,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1860,Laxå (S),2-18,Örebro län (S),12,2003
V480088,,2003.08.02,Ja,2003.08.02,,,Får,,Annan,korsning,2003.08.01,2003.08.02,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1463,Torestorp,6366112,1311037,6362244,359504,6366112,1311037,RT90,Mindre bra,2003.08.02,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1463,Mark (S),2-14,Västra Götalands län (S),1,2003
V484573,,2003.08.10,Ja,2003.08.11,,,Får,,,,2003.08.09,2003.08.10,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2421,"Vid Joranträsk, ca 10 km väst Grundfors",7207900,1574400,7206834,612360,7207900,1574400,RT90,Mindre bra,2003.08.11,Nej,,Ja,2017.12.14,,,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2421,Storuman (S),2-24,Västerbottens län (S),13,2003
V484139,,2003.08.28,Ja,2003.08.29,,,Får,,,,2003.08.26,2003.08.28,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1860,"Tolsgården, Finnerödja",6530700,1421800,6528056,468233,6530700,1421800,RT90,Mindre bra,2003.08.29,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1860,Laxå (S),2-18,Örebro län (S),1,2003
V484412,,2003.09.11,Ja,2003.09.11,,,Får,,Annan,Skogsfår,2003.09.10,2003.09.11,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1783,Björklångsberg,6664437,1361259,6660982,406106,6664437,1361259,RT90,Mindre bra,2003.09.11,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1783,Hagfors (S),2-17,Värmlands län (S),1,2003
V480067,,2003.09.22,Ja,2003.09.22,,,Får,,,,2003.09.18,2003.09.21,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1782,Liljendal,6669999,1403925,6667061,448680,6669999,1403925,RT90,Mindre bra,2003.09.22,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1782,Filipstad (S),2-17,Värmlands län (S),5,2003
V484577,,2003.10.10,Ja,2003.10.10,,,Får,,,,2003.10.09,2003.10.10,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1863,"Björnfallet, Hällefors",6632400,1424400,6629732,469601,6632400,1424400,RT90,Mindre bra,2003.10.10,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1863,Hällefors (S),2-18,Örebro län (S),1,2003
V484504,,2003.10.12,Ja,2003.10.12,,,Får,,Annan,Shopshire,2003.10.11,2003.10.12,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1981,Invid gården,6640400,1536100,6639087,581151,6640400,1536100,RT90,Mindre bra,2003.10.12,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1981,Sala (S),2-19,Västmanlands län (S),1,2003
V484274,,2003.10.15,Ja,2003.10.17,,,Får,,,,2003.10.15,2003.10.15,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2034,Skattungbyn,6785558,1448218,6783101,491532,6785558,1448218,RT90,Mindre bra,2003.10.17,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2034,Orsa (S),2-20,Dalarnas län (S),1,2003
V484276,,2003.10.19,Ja,2003.10.19,,,Får,,Annan,Norskt skogsfår,2003.10.18,2003.10.19,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2085,Holmtjärn,6659472,1439903,6656979,484767,6659472,1439903,RT90,Mindre bra,2003.10.19,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2085,Ludvika (S),2-20,Dalarnas län (S),1,2003
V484289,,2003.11.02,Ja,2003.11.02,,,Får,,Annan,lantras,2003.11.01,2003.11.02,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2161,Ålock 1685,6867594,1506549,6865819,548820,6867594,1506549,RT90,Mindre bra,2003.11.02,Nej,,Ja,2017.12.14,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S),1,2003
V484532,,2003.11.14,Ja,2003.11.16,,,Får,,,,2003.11.14,2003.11.14,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Långsjöhöjden,6681744,1321503,6677793,366164,6681744,1321503,RT90,Mindre bra,2003.11.16,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),1,2003
V484542,,2003.11.14,Ja,2003.11.16,,,Får,,,,2003.11.14,2003.11.14,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Smedsrud 91,6678024,1337143,6674267,381840,6678024,1337143,RT90,Mindre bra,2003.11.16,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),2,2003
V484155,,2004.05.03,Ja,2004.05.03,,,Får,,,,2004.05.03,2004.05.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1766,Näveråsen,6640276,1339004,6636565,384160,6640276,1339004,RT90,Mindre bra,2004.05.03,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1766,Sunne (S),2-17,Värmlands län (S),2,2004
V483811,,2004.05.14,Ja,2004.05.14,,,Får,,,,2004.05.13,2004.05.14,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-1783,Patriktorp,6664474,1361291,6661020,406138,6664474,1361291,RT90,Mindre bra,2004.05.14,Nej,,Ja,2017.12.14,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1783,Hagfors (S),2-17,Värmlands län (S),2,2004
V484511,,2004.05.17,Ja,2004.05.17,,,Får,,Annan,Dala-Finull,2004.05.16,2004.05.17,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1766,Elvnäs,6639427,1338927,6635716,384093,6639427,1338927,RT90,Mindre bra,2004.05.17,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1766,Sunne (S),2-17,Värmlands län (S),3,2004
V484017,,2004.05.26,Ja,2004.05.26,,,Får,,Annan,Finull,2004.05.25,2004.05.26,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1884,Yxsjötorp,6618200,1447800,6615824,493162,6618200,1447800,RT90,Mindre bra,2004.05.26,Nej,,Ja,2017.12.14,,,1,1,0,6,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1884,Nora (S),2-18,Örebro län (S),12,2004
V483974,,2004.06.03,Ja,2004.06.05,,,Får,,Annan,pälsfår,2004.06.03,2004.06.03,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1380,"Jonstorp, Eldsberga",6283939,1330633,6280357,380057,6283939,1330633,RT90,Mindre bra,2004.06.05,Nej,,Ja,2017.12.14,,,6,5,0,0,0,0,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1380,Halmstad (S),2-13,Hallands län (S),21,2004
V483980,,2004.06.11,Ja,2004.06.11,,,Får,,Annan,Pälsfår,2004.06.10,2004.06.11,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1460,Torrskog,6569682,1282621,6565334,328670,6569682,1282621,RT90,Mindre bra,2004.06.11,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1460,Bengtsfors (S),2-14,Västra Götalands län (S),2,2004
V484370,,2004.06.16,Ja,2004.06.16,,,Får,,,,2004.06.15,2004.06.16,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1496,öst om Stöpen,6485970,1387653,6482941,434643,6485970,1387653,RT90,Mindre bra,2004.06.16,Nej,,Ja,2017.12.14,,,2,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1496,Skövde (S),2-14,Västra Götalands län (S),17,2004
V484369,,2004.06.20,Ja,2004.06.21,,,Får,,Annan,Blandras,2004.06.19,2004.06.20,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1430,Hedekas,6518700,1267300,6514204,313975,6518700,1267300,RT90,Mindre bra,2004.06.21,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1430,Munkedal (S),2-14,Västra Götalands län (S),1,2004
V483989,,2004.07.23,Ja,2004.07.23,,,Får,,,,2004.07.22,2007.07.23,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-2121,Homna,6803300,1490800,6801360,533874,6803300,1490800,RT90,Mindre bra,2004.07.23,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2121,Ovanåker (S),2-21,Gävleborgs län (S),1,2004
V483988,,2004.08.05,Ja,2004.08.05,,,Får,,,,2004.08.04,2004.08.05,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1737,Arnsjön,6691475,1324527,6687555,369067,6691475,1324527,RT90,Mindre bra,2004.08.05,Nej,,Ja,2017.12.14,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1737,Torsby (S),2-17,Värmlands län (S),3,2004
V484179,,2004.08.15,Ja,2004.08.15,,,Får,,,,2004.08.13,2004.08.15,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1860,Undevi - Tived,6513863,1424847,6511265,471481,6513863,1424847,RT90,Mindre bra,2004.08.15,Nej,,Ja,2017.12.14,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1860,Laxå (S),2-18,Örebro län (S),1,2004
V484203,,2004.08.15,Ja,2004.08.15,,,Får,,Annan,"Texel, Finull, Rya",2004.08.15,2004.08.15,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-0380,Korsängen,6639714,1637868,6639640,682891,6639714,1637868,RT90,Mindre bra,2004.08.15,Nej,,Ja,2017.12.14,,,0,1,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-0380,Uppsala (S),2-03,Uppsala län (S),8,2004
V484004,,2004.08.17,Ja,2004.08.17,,,Får,,Annan,LANTRAS,2004.08.15,2004.08.17,Nej,Fredat vilt,Varg,,Bete utan stängsel,Fältkontroll - LST,Bedömd som säker,2-2034,TÄKTSBERG,6782400,1458900,6780077,502247,6782400,1458900,RT90,Mindre bra,2004.08.17,Nej,,Ja,2017.12.14,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-2034,Orsa (S),2-20,Dalarnas län (S),2,2004
V484044,,2004.08.18,Ja,2004.08.18,,,Får,,,,2004.08.18,2004.08.18,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1883,Immen,6598900,1424100,6596247,469708,6598900,1424100,RT90,Mindre bra,2004.08.18,Nej,,Ja,2017.12.14,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1883,Karlskoga (S),2-18,Örebro län (S),1,2004
V484012,,2004.08.22,Ja,2004.08.22,,,Får,,Annan,blandras,2004.08.20,2004.08.21,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1782,Hålbäcken,6625893,1407227,6623020,452517,6625893,1407227,RT90,Mindre bra,2004.08.22,Nej,,Ja,2017.12.14,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1782,Filipstad (S),2-17,Värmlands län (S),2,2004
V484201,,2004.08.25,Ja,2004.08.25,,,Får,,,,2004.08.24,2004.08.25,Nej,Fredat vilt,Varg,,Bete innanför stängsel,Fältkontroll - LST,Bedömd som säker,2-1760,Ackkärr,6600320,1406927,6597458,452527,6600320,1406927,RT90,Mindre bra,2004.08.25,Nej,,Ja,2017.12.14,,,2,2,0,0,0,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Historiska data - ej angivet,,,2-1760,Storfors (S),2-17,Värmlands län (S),12,2004
