id_unique,pop_size_territories,both_disapp,population_analysis,territory_analysis,individual_analysis,fate,fate_detailed,wolf_id,sex,country,territory,territory_winter,Y_coordinate,X_coordinate,autumn,spring,slu_id,ruggedness,paved,gravel,snow_cover,human_density,municipality_name,municipality_id,moose_harvest_density,bear_density_shot,bear_density_live,night_light,elevation_mean,elevation_stdv,birth_territory,inbreeding,number_neighbour_terr
2225,75,,,,0,alive,,G10-20,M,S,Tiveden 3,Tiveden_2021,6525159,1432331,2020,2021,,2.9332,0.38,1.27,59.9005848,11.64,Karlsborg,1446,2.2375,0,0,0.6591,146.8801722,32.93368619,Gry1,0.22769700000000001,1
2226,75,,,,2,censored,,G31-13,F,S,Tiveden 3,Tiveden_2021,6525159,1432331,2020,2021,,2.9332,0.38,1.27,59.9005848,11.64,Karlsborg,1446,2.2375,0,0,0.6591,146.8801722,32.93368619,SF,0,1
2227,83,,,,0,alive,,G10-20,M,S,Tiveden 4,Tiveden_2122,6517905.064,1425801.774,2021,2022,,2.8832,0.39,1.19,64.65517241,12.85,Karlsborg,1446,2.1365,0,0,0.2583,147.6301599,31.56439459,Gry1,0.22769700000000001,2
2228,83,,,0,0,alive,,G88-21,F,S,Tiveden 4,Tiveden_2122,6517905.064,1425801.774,2021,2022,,2.8832,0.39,1.19,64.65517241,12.85,Karlsborg,1446,2.1365,0,0,0.2583,147.6301599,31.56439459,Tiv2,0,2
2229,85,,,,1,disapp,,G10-20,M,S,Tiveden 4,Tiveden_2223,6518626,1424007,2022,2023,,2.8986,0.43,1.24,62.21883963,13.41,Karlsborg,1446,1.7,0,0,0.267,149.2704529,29.72866777,Gry1,0.22769700000000001,1
2230,85,,,1,1,disapp,,G88-21,F,S,Tiveden 4,Tiveden_2223,6518626,1424007,2022,2023,,2.8986,0.43,1.24,62.21883963,13.41,Karlsborg,1446,1.7,0,0,0.267,149.2704529,29.72866777,Tiv2,0,1
2231,68,,,,,alive,,G222-17,M,S,Tjunken 1,Tjunken_1819,6610378,1372960,2018,2019,G222-17,4.4297,0.46,1.14,72.3042328,56,Kil,1715,2.3,0,0.0045,1.8474,110.5225623,46.43327102,Gård6,0.13404099999999999,4
2232,68,,,0,0,alive,,G7-18,F,S,Tjunken 1,Tjunken_1819,6610378,1372960,2018,2019,G7-18,4.4297,0.46,1.14,72.3042328,56,Kil,1715,2.3,0,0.0045,1.8474,110.5225623,46.43327102,Bratt3,0.267822,4
2233,71,,,,,alive,,G222-17,M,S,Tjunken 1,Tjunken_1920,6604242,1374116,2019,2020,G222-17,3.957,0.57,1.27,40.64322917,64.23,Kil,1715,2.6,0,0,2.815,96.2781289,34.95888095,Gård6,0.13404099999999999,2
2234,71,,1,1,1,disapp,,G7-18,F,S,Tjunken 1,Tjunken_1920,6604242,1374116,2019,2020,G7-18,3.957,0.57,1.27,40.64322917,64.23,Kil,1715,2.6,0,0,2.815,96.2781289,34.95888095,Bratt3,0.267822,2
2235,75,,,,0,alive,,G222-17,M,S,Tjunken 2,Tjunken_2021,6606238,1373378,2020,2021,,4.1407,0.55,1.23,62.74739583,62.08,Kil,1715,2.9,0,0.0003,2.5855,100.0182715,37.4190375,Gård6,0.13404099999999999,3
2236,75,,,0,0,alive,,G4-20,F,S,Tjunken 2,Tjunken_2021,6606238,1373378,2020,2021,,4.1407,0.55,1.23,62.74739583,62.08,Kil,1715,2.9,0,0.0003,2.5855,100.0182715,37.4190375,Tju1,0.21405299999999999,3
2237,83,,,,0,alive,,G222-17,M,S,Tjunken 2,Tjunken_2122,6609838.87,1371776.803,2021,2022,,4.4404,0.48,1.15,62.83333333,56.43,Kil,1715,2.7,0,0.0002,2.0719,106.7974798,42.45730725,Gård6,0.13404099999999999,4
2238,83,,,0,0,alive,,G4-20,F,S,Tjunken 2,Tjunken_2122,6609838.87,1371776.803,2021,2022,,4.4404,0.48,1.15,62.83333333,56.43,Kil,1715,2.7,0,0.0002,2.0719,106.7974798,42.45730725,Tju1,0.21405299999999999,4
2239,85,,,,2,censored,,G222-17,M,S,Tjunken 2,Tjunken_2223,6614919,1374185,2022,2023,,4.7339,0.4,1.14,74.25586538,53.92,Kil,1715,2.4,0,0.002,1.2055,130.2234858,62.27009637,Gård6,0.13404099999999999,3
2240,85,,,2,2,censored,,G4-20,F,S,Tjunken 2,Tjunken_2223,6614919,1374185,2022,2023,,4.7339,0.4,1.14,74.25586538,53.92,Kil,1715,2.4,0,0.002,1.2055,130.2234858,62.27009637,Tju1,0.21405299999999999,3
2241,71,,,,0,alive,,G315-17,M,S,Tönsen,Tönsen_1920,6776422,1531542,2019,2020,G315-17,3.71,0.23,1.26,71.64925373,12.47,Falun,2080,2.6,0.0028,1.0287,0.5015,248.5851267,83.51613716,Rys1,0.16900200000000001,3
2242,71,,,0,0,alive,,G51-16,F,S,Tönsen,Tönsen_1920,6776422,1531542,2019,2020,G51-16,3.71,0.23,1.26,71.64925373,12.47,Falun,2080,2.6,0.0028,1.0287,0.5015,248.5851267,83.51613716,Prä3,0.125,3
2243,75,,,,0,alive,,G315-17,M,S,Tönsen,Tönsen_2021,6783740,1526277,2020,2021,,3.7814,0.27,1.2,77.92380952,13.25,Ockelbo,2101,2.4,0.0028,1.0074,0.9774,254.3064286,99.53918958,Rys1,0.16900200000000001,3
2244,75,,,0,0,alive,,G51-16,F,S,Tönsen,Tönsen_2021,6783740,1526277,2020,2021,,3.7814,0.27,1.2,77.92380952,13.25,Ockelbo,2101,2.4,0.0028,1.0074,0.9774,254.3064286,99.53918958,Prä3,0.125,3
2245,83,,,,0,alive,,G315-17,M,S,Tönsen,Tönsen_2122,6770532.515,1538175.959,2021,2022,,3.4638,0.22,1.32,81.78282828,10.84,Ockelbo,2101,2.1,0.0032,1.176,0.6811,213.6467726,83.21804914,Rys1,0.16900200000000001,4
2246,83,,,0,0,alive,,G51-16,F,S,Tönsen,Tönsen_2122,6770532.515,1538175.959,2021,2022,,3.4638,0.22,1.32,81.78282828,10.84,Ockelbo,2101,2.1,0.0032,1.176,0.6811,213.6467726,83.21804914,Prä3,0.125,4
2247,85,,,,2,censored,,G315-17,M,S,Tönsen,Tönsen_2223,6776221,1534113,2022,2023,,3.7084,0.23,1.29,92.28059701,12.41,Ockelbo,2101,1.6,0.0048,1.7494,0.6549,232.3973888,87.11366401,Rys1,0.16900200000000001,1
2248,85,,,2,2,censored,,G51-16,F,S,Tönsen,Tönsen_2223,6776221,1534113,2022,2023,,3.7084,0.23,1.29,92.28059701,12.41,Ockelbo,2101,1.6,0.0048,1.7494,0.6549,232.3973888,87.11366401,Prä3,0.125,1
2249,49,,,,0,alive,,G10-10,M,S,Trång 1,Trång_0910,6705640,1348813,2009,2010,G10-10,5.1693,0.26,0.97,82.11916558,3,Torsby,1737,3.6,0.0001,0.0487,0.2245,303.3405451,81.8163315,Gös,0.27917500000000001,5
2250,49,,,0,0,alive,,G11-10,F,S,Trång 1,Trång_0910,6705640,1348813,2009,2010,G11-10,5.1693,0.26,0.97,82.11916558,3,Torsby,1737,3.6,0.0001,0.0487,0.2245,303.3405451,81.8163315,Ny5,0.26953100000000002,5
2251,58,,,,0,alive,,G10-10,M,S,Trång 1,Trång_1011,6716960,1342153,2010,2011,G10-10,5.3696,0.27,0.9,84.87179487,3,Torsby,1737,3.9,0.0002,0.0696,0.4883,357.6902332,94.37590858,Gös,0.27917500000000001,3
2252,58,,,0,0,alive,,G11-10,F,S,Trång 1,Trång_1011,6716960,1342153,2010,2011,G11-10,5.3696,0.27,0.9,84.87179487,3,Torsby,1737,3.9,0.0002,0.0696,0.4883,357.6902332,94.37590858,Ny5,0.26953100000000002,3
2253,60,,,,0,alive,,G10-10,M,S,Trång 1,Trång_1112,6702702,1352802,2011,2012,G10-10,5.1628,0.28,0.98,80.02985075,3,Torsby,1737,3.8,0.0002,0.0595,0.202,296.5637346,78.31412242,Gös,0.27917500000000001,4
2254,60,,,0,0,alive,,G11-10,F,S,Trång 1,Trång_1112,6702702,1352802,2011,2012,G11-10,5.1628,0.28,0.98,80.02985075,3,Torsby,1737,3.8,0.0002,0.0595,0.202,296.5637346,78.31412242,Ny5,0.26953100000000002,4
2255,64,,,,0,alive,,G10-10,M,S,Trång 1,Trång_1213,6706451,1348557,2012,2013,G10-10,5.1686,0.26,0.96,84.28787879,2.9,Torsby,1737,4,0.0001,0.0366,0.2279,305.3445573,82.81874531,Gös,0.27917500000000001,5
2256,64,,,0,0,alive,,G11-10,F,S,Trång 1,Trång_1213,6706451,1348557,2012,2013,G11-10,5.1686,0.26,0.96,84.28787879,2.9,Torsby,1737,4,0.0001,0.0366,0.2279,305.3445573,82.81874531,Ny5,0.26953100000000002,5
2257,66,1,,,1,disapp,,G10-10,M,S,Trång 1,Trång_1314,6703336,1358391,2013,2014,G10-10,4.8605,0.29,0.89,78.16904762,2.93,Torsby,1737,3.3328,0.0005,0.1804,0.1389,311.4188327,81.0743471,Gös,0.27917500000000001,5
2258,66,1,1,1,1,disapp,,G11-10,F,S,Trång 1,Trång_1314,6703336,1358391,2013,2014,G11-10,4.8605,0.29,0.89,78.16904762,2.93,Torsby,1737,3.3328,0.0005,0.1804,0.1389,311.4188327,81.0743471,Ny5,0.26953100000000002,5
2259,68,1,,,1,disapp,,G24-18,M,S,Trång 2,Trång_1819,6700734.989,1349224.492,2018,2019,,5.4257,0.26,1.06,84.81025641,2.8,Torsby,1737,2.3,0.0003,0.1089,0.2116,291.4285,79.5856,Snd4,0.39615600000000001,1
2260,68,1,1,1,1,disapp,,G214-17,F,S,Trång 2,Trång_1819,6700734.989,1349224.492,2018,2019,,5.4257,0.26,1.06,84.81025641,2.8,Torsby,1737,2.3,0.0003,0.1089,0.2116,291.4285,79.5856,Bjås4,0.121395,1
2261,74,,,0,0,alive,,G47-16,M,S,Trollberget,Trollberget_1617,6742686,1488997,2016,2017,G47-16,3.9151,0.3,1.13,82.09090909,22.8,Leksand,2029,2.2,0.0019,0.7032,1.2987,250.9092509,82.90891854,Bly1,0.26681500000000002,4
2262,74,,,,0,alive,,G48-17,F,S,Trollberget,Trollberget_1617,6742686,1488997,2016,2017,G48-17,3.9151,0.3,1.13,82.09090909,22.8,Leksand,2029,2.2,0.0019,0.7032,1.2987,250.9092509,82.90891854,Gås3,0.20716100000000001,4
2263,72,,1,1,1,disapp,,G47-16,M,S,Trollberget,Trollberget_1718,6757003,1484031,2017,2018,G47-16,3.8158,0.26,0.93,82.37439614,13.34,Leksand,2029,2.4,0.0024,0.8515,0.1916,288.9297349,64.33503927,Bly1,0.26681500000000002,3
2264,72,,,,2,censored,,G48-17,F,S,Trollberget,Trollberget_1718,6757003,1484031,2017,2018,G48-17,3.8158,0.26,0.93,82.37439614,13.34,Leksand,2029,2.4,0.0024,0.8515,0.1916,288.9297349,64.33503927,Gås3,0.20716100000000001,3
2265,70,,,0,0,alive,,G15-16,M,S,Tunturi,Tunturi_1516,6794068,1456630,2015,2016,G15-16,2.9118,0.15,1.03,74.9942029,4.61,Rättvik,2031,2.3,0.0031,1.1121,0.1547,326.1194923,88.10296481,SF,0,1
2266,70,,,,0,alive,,G76-15,F,S,Tunturi,Tunturi_1516,6794068,1456630,2015,2016,G76-15,2.9118,0.15,1.03,74.9942029,4.61,Rättvik,2031,2.3,0.0031,1.1121,0.1547,326.1194923,88.10296481,Ksk1,0.28668199999999999,1
2267,74,,1,1,1,disapp,,G15-16,M,S,Tunturi,Tunturi_1617,6793795,1455829,2016,2017,G15-16,2.9161,0.16,1.03,83.67435897,4.66,Rättvik,2031,2.2,0.0026,0.9509,0.1546,328.0507646,89.24526456,SF,0,1
2268,74,,,,2,censored,,G76-15,F,S,Tunturi,Tunturi_1617,6793795,1455829,2016,2017,G76-15,2.9161,0.16,1.03,83.67435897,4.66,Rättvik,2031,2.2,0.0026,0.9509,0.1546,328.0507646,89.24526456,Ksk1,0.28668199999999999,1
2269,16,,,,0,alive,,M-00-06,M,S,Tyngsjö,Tyngsjö_0001,6688136,1388576,2000,2001,M-00-06,4.5759,0.22,0.88,83.59447219,5.98,Torsby,1737,4.619,0,0.0014,0.0069,335.532553,66.55476306,Le1,0.1875,0
2270,16,,,0,0,alive,,M-02-04,F,S,Tyngsjö,Tyngsjö_0001,6688136,1388576,2000,2001,M-02-04,4.5759,0.22,0.88,83.59447219,5.98,Torsby,1737,4.619,0,0.0014,0.0069,335.532553,66.55476306,Fre,0.125,0
2271,16,,,,0,alive,,M-00-06,M,S,Tyngsjö,Tyngsjö_0102,6685916,1389858,2001,2002,M-00-06,4.7278,0.21,0.91,74.40895522,6.13,Filipstad,1782,4.6678,0,0.0132,0,333.1601754,66.86947629,Le1,0.1875,0
2272,16,,,0,0,alive,,M-02-04,F,S,Tyngsjö,Tyngsjö_0102,6685916,1389858,2001,2002,M-02-04,4.7278,0.21,0.91,74.40895522,6.13,Filipstad,1782,4.6678,0,0.0132,0,333.1601754,66.86947629,Fre,0.125,0
2273,17,1,,,1,disapp,confirmed_illegal,M-00-06,M,S,Tyngsjö,Tyngsjö_0203,6685916,1389858,2002,2003,M-00-06,4.7278,0.21,0.91,83.72139303,6.06,Filipstad,1782,4.4554,0,0.0081,0,333.1601754,66.86947629,Le1,0.1875,0
2274,17,1,1,1,1,disapp,confirmed_illegal,M-02-04,F,S,Tyngsjö,Tyngsjö_0203,6685916,1389858,2002,2003,M-02-04,4.7278,0.21,0.91,83.72139303,6.06,Filipstad,1782,4.4554,0,0.0081,0,333.1601754,66.86947629,Fre,0.125,0
2275,85,,,,2,censored,,G25-19,M,S,Tysslingen 1,Tysslingen_2223,6577688,1459979,2022,2023,,2.6195,0.63,1.53,60.16282051,95.13,Lekeberg,1814,1.7,0,0,3.8762,93.1246246,70.04804715,Gry1,0.22769700000000001,5
2276,85,,1,1,1,disapp,,G190-22,F,S,Tysslingen 1,Tysslingen_2223,6577688,1459979,2022,2023,,2.6195,0.63,1.53,60.16282051,95.13,Lekeberg,1814,1.7,0,0,3.8762,93.1246246,70.04804715,Vill5,0.42895100000000003,5
2277,16,,,0,0,alive,,M-02-03,F,S,Ulriksberg 1,Ulriksberg_0102,6660674,1432207,2001,2002,M-02-03,4.9482,0.29,1.06,74.00615385,13.23,Filipstad,1782,3.9655,0,0.0138,0.2194,312.8114849,55.70847954,Hag2,0.125,0
2278,16,,,,0,alive,,M-98-04,M,S,Ulriksberg 1,Ulriksberg_0102,6660674,1432207,2001,2002,M-98-04,4.9482,0.29,1.06,74.00615385,13.23,Filipstad,1782,3.9655,0,0.0138,0.2194,312.8114849,55.70847954,Le1,0.1875,0
2279,17,,1,1,1,disapp,confirmed_illegal,M-02-03,F,S,Ulriksberg 1,Ulriksberg_0203,6662792,1436484,2002,2003,M-02-03,4.9128,0.29,1.1,83.06565657,13.98,Filipstad,1782,3.8348,0,0,0.1868,317.0419624,54.83732215,Hag2,0.125,0
2280,17,,,,2,censored,,M-98-04,M,S,Ulriksberg 1,Ulriksberg_0203,6662792,1436484,2002,2003,M-98-04,4.9128,0.29,1.1,83.06565657,13.98,Filipstad,1782,3.8348,0,0,0.1868,317.0419624,54.83732215,Le1,0.1875,0
2281,29,,,,0,alive,,M-06-02,F,S,Ulriksberg 2,Ulriksberg_0506,6646689,1436889,2005,2006,M-06-02,4.7009,0.31,1.22,84.6318408,9.25,Filipstad,1782,3.6322,0,0.0018,0.3554,259.6665023,54.39527112,Hlg1,0.23877000000000001,0
2282,29,,,,,alive,,M-98-04,M,S,Ulriksberg 2,Ulriksberg_0506,6646689,1436889,2005,2006,M-98-04,4.7009,0.31,1.22,84.6318408,9.25,Filipstad,1782,3.6322,0,0.0018,0.3554,259.6665023,54.39527112,Le1,0.1875,0
2283,31,,,,0,alive,,M-06-02,F,S,Ulriksberg 2,Ulriksberg_0607,6648044,1437226,2006,2007,M-06-02,4.6853,0.3,1.21,74.83333333,9.41,Filipstad,1782,3.2446,0,0.0062,0.2944,263.8621104,55.06771025,Hlg1,0.23877000000000001,0
2284,31,,,,,alive,,M-98-04,M,S,Ulriksberg 2,Ulriksberg_0607,6648044,1437226,2006,2007,M-98-04,4.6853,0.3,1.21,74.83333333,9.41,Filipstad,1782,3.2446,0,0.0062,0.2944,263.8621104,55.06771025,Le1,0.1875,0
2285,37,,,,0,alive,,M-06-02,F,S,Ulriksberg 2,Ulriksberg_0708,6649466,1435714,2007,2008,M-06-02,4.7448,0.3,1.18,77.77864583,9.67,Filipstad,1782,2.8872,0,0.0025,0.1937,270.7712216,55.67385251,Hlg1,0.23877000000000001,0
2286,37,,,,,alive,,M-98-04,M,S,Ulriksberg 2,Ulriksberg_0708,6649466,1435714,2007,2008,M-98-04,4.7448,0.3,1.18,77.77864583,9.67,Filipstad,1782,2.8872,0,0.0025,0.1937,270.7712216,55.67385251,Le1,0.1875,0
2287,39,,,,0,alive,,M-06-02,F,S,Ulriksberg 2,Ulriksberg_0809,6646146,1436209,2008,2009,M-06-02,4.6855,0.31,1.21,83.93532338,8.91,Filipstad,1782,2.6084,0,0.0112,0.3725,258.5945229,54.24693131,Hlg1,0.23877000000000001,0
2288,39,,,,,other,natural,M-98-04,M,S,Ulriksberg 2,Ulriksberg_0809,6646146,1436209,2008,2009,M-98-04,4.6855,0.31,1.21,83.93532338,8.91,Filipstad,1782,2.6084,0,0.0112,0.3725,258.5945229,54.24693131,Le1,0.1875,0
2289,49,,,,0,alive,,G4-07,M,S,Ulriksberg 3,Ulriksberg_0910,6645306,1437411,2009,2010,G4-07,4.6641,0.3,1.24,83.56565657,8.71,Filipstad,1782,2.9442,0,0.0107,0.4153,255.354272,53.74771642,Grå,0.296875,1
2290,49,,,0,0,alive,,M-06-02,F,S,Ulriksberg 3,Ulriksberg_0910,6645306,1437411,2009,2010,M-06-02,4.6641,0.3,1.24,83.56565657,8.71,Filipstad,1782,2.9442,0,0.0107,0.4153,255.354272,53.74771642,Hlg1,0.23877000000000001,1
2291,58,1,,,1,disapp,,G4-07,M,S,Ulriksberg 3,Ulriksberg_1011,6641837,1439300,2010,2011,G4-07,4.6358,0.32,1.3,83.06770833,8.11,Filipstad,1782,3.1608,0.0001,0.0209,0.5837,244.6720324,50.49900317,Grå,0.296875,3
2292,58,1,1,1,1,disapp,,M-06-02,F,S,Ulriksberg 3,Ulriksberg_1011,6641837,1439300,2010,2011,M-06-02,4.6358,0.32,1.3,83.06770833,8.11,Filipstad,1782,3.1608,0.0001,0.0209,0.5837,244.6720324,50.49900317,Hlg1,0.23877000000000001,3
2293,60,1,1,1,1,disapp,,G48-12,F,S,Ulriksberg 4,Ulriksberg_1112,6631674,1447524,2011,2012,G48-12,4.5524,0.31,1.39,72.97948718,10.45,Hällefors,1863,3.5,0,0.014,0.4862,215.2343429,51.52647252,Ulr3,0.284912,4
2294,60,1,,,1,disapp,,G95-11,M,S,Ulriksberg 4,Ulriksberg_1112,6631674,1447524,2011,2012,G95-11,4.5524,0.31,1.39,72.97948718,10.45,Hällefors,1863,3.5,0,0.014,0.4862,215.2343429,51.52647252,Trå,0.29980499999999999,4
2295,83,,,,0,alive,,G239-19,M,S,Ulva,Ulva_2122,6565758.751,1542232.539,2021,2022,,3.2863,0.46,1.6,50.87903226,59.66,Flen,482,1.4,0,0,2.2537,58.18653166,19.07796526,Ärl2,0.39373599999999997,3
2296,83,,,0,0,alive,,G118-21,F,S,Ulva,Ulva_2122,6565758.751,1542232.539,2021,2022,,3.2863,0.46,1.6,50.87903226,59.66,Flen,482,1.4,0,0,2.2537,58.18653166,19.07796526,Ärl2,0.39373599999999997,3
2297,85,,,,2,censored,,G239-19,M,S,Ulva,Ulva_2223,6562549,1542671,2022,2023,,3.4056,0.45,1.56,62.02769231,52.18,Flen,482,1.2,0,0,1.9244,58.81388321,18.85453737,Ärl2,0.39373599999999997,6
2298,85,,1,1,1,disapp,,G118-21,F,S,Ulva,Ulva_2223,6562549,1542671,2022,2023,,3.4056,0.45,1.56,62.02769231,52.18,Flen,482,1.2,0,0,1.9244,58.81388321,18.85453737,Ärl2,0.39373599999999997,6
2299,71,,,,,alive,,G236-17,F,N,Ulvåa,Ulvåa_1920,6765584,1292912,2019,2020,G236-17,4.0692,0.24,1.18,85.75505051,11.85,Torsby,1737,1.8215,0.0005,0.1689,0.198,448.1754868,96.70291017,Gård6,0.13404099999999999,6
2300,71,,,,,alive,,G71-18,M,N,Ulvåa,Ulvåa_1920,6765584,1292912,2019,2020,G71-18,4.0692,0.24,1.18,85.75505051,11.85,Torsby,1737,1.8215,0.0005,0.1689,0.198,448.1754868,96.70291017,Letj2,0.224609,6
2301,75,,,,,alive,,G236-17,F,N,Ulvåa,Ulvåa_2021,6764068,1298476,2020,2021,,4.1294,0.2,1.2,83.57692308,9.55,Torsby,1737,1.8211,0.0004,0.1558,0.0315,448.2494708,87.34981132,Gård6,0.13404099999999999,4
2302,75,,,,,alive,,G71-18,M,N,Ulvåa,Ulvåa_2021,6764068,1298476,2020,2021,,4.1294,0.2,1.2,83.57692308,9.55,Torsby,1737,1.8211,0.0004,0.1558,0.0315,448.2494708,87.34981132,Letj2,0.224609,4
2303,83,,,,,alive,,G236-17,F,N,Ulvåa,Ulvåa_2122,6756769.578,1301492.897,2021,2022,,4.2084,0.14,1.33,84.64460784,7.81,Torsby,1737,1.7725,0.0005,0.1679,0.0039,412.9453852,85.89999568,Gård6,0.13404099999999999,4
2304,83,,,,,alive,,G71-18,M,N,Ulvåa,Ulvåa_2122,6756769.578,1301492.897,2021,2022,,4.2084,0.14,1.33,84.64460784,7.81,Torsby,1737,1.7725,0.0005,0.1679,0.0039,412.9453852,85.89999568,Letj2,0.224609,4
2305,85,,,,,other,legal,G236-17,F,N,Ulvåa,Ulvåa_2223,6765533,1297649,2022,2023,,4.0886,0.22,1.17,94.37272727,9.81,Torsby,1737,1.5633,0.0003,0.0951,0.0648,457.0731839,88.76869313,Gård6,0.13404099999999999,3
2306,85,,,,,other,legal,G71-18,M,N,Ulvåa,Ulvåa_2223,6765533,1297649,2022,2023,,4.0886,0.22,1.17,94.37272727,9.81,Torsby,1737,1.5633,0.0003,0.0951,0.0648,457.0731839,88.76869313,Letj2,0.224609,3
2307,22,,,,0,alive,,M-05-06,M,S,Uttersberg,Uttersberg_0304,6621165,1491334,2003,2004,M-05-06,3.1455,0.37,1.13,75.10645161,18.28,Lindesberg,1885,3.6974,0,0,0.41,118.2526756,37.79655099,Fil2,0.296875,0
2308,22,,,0,0,alive,,M-06-01,F,S,Uttersberg,Uttersberg_0304,6621165,1491334,2003,2004,M-06-01,3.1455,0.37,1.13,75.10645161,18.28,Lindesberg,1885,3.6974,0,0,0.41,118.2526756,37.79655099,Grav,0.26953100000000002,0
2309,28,,,,0,alive,,M-05-06,M,S,Uttersberg,Uttersberg_0405,6618471,1488818,2004,2005,M-05-06,3.0962,0.37,1.13,77.00260417,19.6,Lindesberg,1885,3.5301,0,0,0.4366,112.6333335,35.88703801,Fil2,0.296875,0
2310,28,,,0,0,alive,,M-06-01,F,S,Uttersberg,Uttersberg_0405,6618471,1488818,2004,2005,M-06-01,3.0962,0.37,1.13,77.00260417,19.6,Lindesberg,1885,3.5301,0,0,0.4366,112.6333335,35.88703801,Grav,0.26953100000000002,0
2311,29,,,,0,alive,,M-05-06,M,S,Uttersberg,Uttersberg_0506,6617757,1489711,2005,2006,M-05-06,3.0677,0.38,1.13,84.35353535,20.18,Lindesberg,1885,3.1976,0,0,0.4832,108.7599352,33.33424359,Fil2,0.296875,0
2312,29,,,0,0,alive,,M-06-01,F,S,Uttersberg,Uttersberg_0506,6617757,1489711,2005,2006,M-06-01,3.0677,0.38,1.13,84.35353535,20.18,Lindesberg,1885,3.1976,0,0,0.4832,108.7599352,33.33424359,Grav,0.26953100000000002,0
2313,31,,,,0,alive,,M-05-06,M,S,Uttersberg,Uttersberg_0607,6616675,1488821,2006,2007,M-05-06,3.0372,0.38,1.13,61.70149254,20.55,Lindesberg,1885,2.8912,0,0.0019,0.4956,106.3134778,32.50957628,Fil2,0.296875,0
2314,31,,,0,0,alive,,M-06-01,F,S,Uttersberg,Uttersberg_0607,6616675,1488821,2006,2007,M-06-01,3.0372,0.38,1.13,61.70149254,20.55,Lindesberg,1885,2.8912,0,0.0019,0.4956,106.3134778,32.50957628,Grav,0.26953100000000002,0
2315,37,,,,0,alive,,M-05-06,M,S,Uttersberg,Uttersberg_0708,6616244,1489203,2007,2008,M-05-06,3.0216,0.37,1.12,56.51538462,20.87,Lindesberg,1885,2.311,0,0,0.523,104.4026254,31.49199282,Fil2,0.296875,1
2316,37,,,0,0,alive,,M-06-01,F,S,Uttersberg,Uttersberg_0708,6616244,1489203,2007,2008,M-06-01,3.0216,0.37,1.12,56.51538462,20.87,Lindesberg,1885,2.311,0,0,0.523,104.4026254,31.49199282,Grav,0.26953100000000002,1
2317,39,,,,2,censored,,M-05-06,M,S,Uttersberg,Uttersberg_0809,6616572,1488236,2008,2009,M-05-06,3.0389,0.37,1.13,82.1489899,20.38,Lindesberg,1885,2.2052,0,0.0005,0.4843,106.8163838,32.97143699,Fil2,0.296875,1
2318,39,,1,1,1,disapp,,M-06-01,F,S,Uttersberg,Uttersberg_0809,6616572,1488236,2008,2009,M-06-01,3.0389,0.37,1.13,82.1489899,20.38,Lindesberg,1885,2.2052,0,0.0005,0.4843,106.8163838,32.97143699,Grav,0.26953100000000002,1
2319,29,,,,0,alive,,G21-05,M,S,Våmhus 1,Våmhus_0506,6791725,1421038,2005,2006,G21-05,5.4245,0.25,1.17,85.72380952,4.76,Orsa,2034,3.1,0.0011,0.408,0.6146,385.9682519,125.9821116,Hlg1,0.23877000000000001,1
2320,29,,,,0,alive,,G8-05,F,S,Våmhus 1,Våmhus_0506,6791725,1421038,2005,2006,G8-05,5.4245,0.25,1.17,85.72380952,4.76,Orsa,2034,3.1,0.0011,0.408,0.6146,385.9682519,125.9821116,Fur,0.1875,1
2321,31,,,,0,alive,,G21-05,M,S,Våmhus 1,Våmhus_0607,6796970,1416432,2006,2007,G21-05,6.1854,0.23,1.12,87.44285817,4.16,Orsa,2034,2.8,0.0017,0.5981,0.5706,432.5818843,116.1775895,Hlg1,0.23877000000000001,0
2322,31,,,,2,censored,,G8-05,F,S,Våmhus 1,Våmhus_0607,6796970,1416432,2006,2007,G8-05,6.1854,0.23,1.12,87.44285817,4.16,Orsa,2034,2.8,0.0017,0.5981,0.5706,432.5818843,116.1775895,Fur,0.1875,0
2323,37,,,,0,alive,,G21-05,M,S,Våmhus 2,Våmhus_0708,6794503,1425662,2007,2008,G21-05,5.2546,0.21,1.07,84.51515152,4.95,Orsa,2034,2.6,0.0023,0.8387,0.3937,411.0372501,122.4733087,Hlg1,0.23877000000000001,1
2324,37,,,0,0,alive,,G29-07,F,S,Våmhus 2,Våmhus_0708,6794503,1425662,2007,2008,G29-07,5.2546,0.21,1.07,84.51515152,4.95,Orsa,2034,2.6,0.0023,0.8387,0.3937,411.0372501,122.4733087,Fur,0.1875,1
2325,39,,,,0,alive,,G21-05,M,S,Våmhus 2,Våmhus_0809,6793028,1422091,2008,2009,G21-05,5.4685,0.25,1.14,85.54347826,4.75,Orsa,2034,2.4,0.0023,0.842,0.5419,397.16588,125.2857627,Hlg1,0.23877000000000001,0
2326,39,,,0,0,alive,,G29-07,F,S,Våmhus 2,Våmhus_0809,6793028,1422091,2008,2009,G29-07,5.4685,0.25,1.14,85.54347826,4.75,Orsa,2034,2.4,0.0023,0.842,0.5419,397.16588,125.2857627,Fur,0.1875,0
2327,49,,,,0,alive,,G21-05,M,S,Våmhus 2,Våmådalen_0910,6796678,1426371,2009,2010,G21-05,5.3475,0.2,1,86.46190476,4.99,Orsa,2034,2.3,0.0034,1.2444,0.2831,432.2514656,118.243684,Hlg1,0.23877000000000001,0
