RovbaseID,Funnetdato,Undersøkt,Undersøktdato,Meldt til,Mottattdato,Skadetype,"Skadetype, annet",Rase,"Rase, annet","Skadedato, fra","Skadedato, til",Usikker skadedato,Kjønn,Alder,Antall,Tilstand,Merke,"Merke, tekst",Registreringsnummer,Skadeårsak,"Skadeårsak, annet",Skadested,Beiteområde,Kontrollstatus,Vurdering,Melding om registrert skade er sendt til eier,Eier tilstede ved skadeundersøkelse,Eier orientert,Dato orientert,KommuneID,Funnsted,Nord (opprinnelig),Øst (opprinnelig),Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Godkjentdato,Følsomhet,Frigivelsesdato,Låst,Låst av,Låstdato,Sist lagret dato,Kommunenummer,Kommune,Fylkenummer,Fylke,Number of injured or killed or missing sheep,Year
K518902,2021.09.21,Ja,2021.09.21,,,Får,,Spel,,2021.09.14,2021.09.16,Ja,Hona,Under 1 år,1,Avlivad,Øremerke,10058,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3412,Røyhaugen,6746221,303460,6746221,303460,6750977,1259605,WGS84-UTM Zon 33,Mindre bra,2021.09.28,Ja,,Ja,Simen Bredvold,2021.09.28,2021.09.28,1-3412,Løten (N),1-34,Innlandet (N),1,2021
K518949,2021.09.25,Ja,2021.09.25,,,Får,,Norsk kvit sau,,2021.09.25,2021.09.25,Nej,Hona,Över 2 år,1,Död,Øremerke,70013,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3226,innmark,6639257,307817,6639257,307817,6643899,1262654,WGS84-UTM Zon 33,Mindre bra,2021.10.18,Ja,,Ja,Ida Glemminge,2021.10.18,2021.10.18,1-3226,Aurskog-Høland (N),1-32,Akershus (N),1,2021
K518950,2021.09.25,Ja,2021.09.25,,,Får,,Norsk kvit sau,,2021.09.25,2021.09.25,Nej,Hona,Över 2 år,1,Avlivad,Øremerke,00029,,Varg,,Inmark (endast Norge),,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3226,øverby,6639297,307953,6639297,307953,6643938,1262791,WGS84-UTM Zon 33,Mindre bra,2021.10.18,Ja,,Ja,Ida Glemminge,2021.10.18,2021.10.18,1-3226,Aurskog-Høland (N),1-32,Akershus (N),1,2021
K519022,2021.09.26,Ja,2021.09.27,,,Får,,Norsk kvit sau,,2021.09.25,2021.09.26,Nej,Hona,Över 2 år,1,Död,Øremerke,00289,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Nej,,1-3422,Hemmelneset ,6790450,293148,6790450,293148,6795359,1249832,WGS84-UTM Zon 33,Mindre bra,2021.09.28,Ja,,Ja,Simen Bredvold,2021.09.28,2021.09.28,1-3422,Åmot (N),1-34,Innlandet (N),1,2021
K519068,2021.09.27,Ja,2021.09.27,,,Får,,Norsk kvit sau,,2021.09.21,2021.09.22,Nej,Hona,Över 2 år,1,Avlivad,Øremerke,99738,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3322,Løken ,6735776,188692,6735776,188692,6741938,1144636,WGS84-UTM Zon 33,Mindre bra,2021.11.01,Ja,,Ja,Espen Marker,2021.11.01,2021.11.01,1-3322,Nesbyen (N),1-33,Buskerud (N),1,2021
K519067,2021.09.27,Ja,2021.09.27,,,Får,,Norsk kvit sau,,2021.09.24,2021.09.27,Nej,Hane,Under 1 år,1,Död,Øremerke,10121,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Ja,2021.09.27,1-3324,Nes ,6741823,185678,6741823,185678,6748027,1141694,WGS84-UTM Zon 33,Mindre bra,2021.11.01,Ja,,Ja,Espen Marker,2021.11.01,2021.11.01,1-3324,Gol (N),1-33,Buskerud (N),1,2021
K519130,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Död,Øremerke,10154,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad ,6606805,309595,6606805,309595,6611407,1264038,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519131,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Död,Øremerke,10269,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad ,6606952,309679,6606952,309679,6611553,1264124,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519132,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Död,Øremerke,10141,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad ,6606728,309298,6606728,309298,6611334,1263740,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519133,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Död,Øremerke,10211,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad ,6606855,309631,6606855,309631,6611457,1264075,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519134,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,10349,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad ,6606730,309294,6606730,309294,6611336,1263736,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519135,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,10248,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606733,309300,6606733,309300,6611339,1263742,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519136,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,1099,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606821,309501,6606821,309501,6611424,1263944,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519163,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,10289,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606730,309300,6606730,309300,6611336,1263742,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519164,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10046,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606756,309368,6606756,309368,6611361,1263810,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519166,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,1 till 2 år,1,Avlivad,Øremerke,00046,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606733,309298,6606733,309298,6611339,1263740,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519167,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10050,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606725,309301,6606725,309301,6611331,1263743,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519168,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10122 ,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606731,309298,6606731,309298,6611337,1263740,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519169,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,10301,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Nej,Nej,,1-3122,Slupstad,6606733,309299,6606733,309299,6611339,1263741,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.10.08,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519170,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10123,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606735,309304,6606735,309304,6611341,1263746,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519171,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10092,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606730,309303,6606730,309303,6611336,1263745,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519172,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,10315,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606732,309301,6606732,309301,6611338,1263743,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519173,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Över 2 år,1,Död,Øremerke,60131,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Nej,,1-3122,Slupstad,6606729,309303,6606729,309303,6611335,1263745,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.11,2021.10.11,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519174,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10110,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606733,309299,6606733,309299,6611339,1263741,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519175,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10136,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606729,309299,6606729,309299,6611335,1263741,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519176,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Död,Øremerke,10221,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606729,309302,6606729,309302,6611335,1263744,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519177,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,10040,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606730,309299,6606730,309299,6611336,1263741,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519178,2021.10.05,Ja,2021.10.05,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Över 2 år,1,Död,Øremerke,60153,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad,6606726,309301,6606726,309301,6611332,1263743,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519187,2021.10.05,Ja,2021.10.06,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hona,Över 2 år,1,Avlivad,Øremerke,90060,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Bedömd som säker,Ja,Ja,Nej,,1-3122,Slupstad ,6606732,309302,6606732,309302,6611338,1263744,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K519188,2021.10.05,Ja,2021.10.06,,,Får,,Norsk kvit sau,,2021.10.05,2021.10.05,Nej,Hane,Under 1 år,1,Död,Øremerke,10303,,Varg,,Bete med rovdjursavvisande stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3122,Slupstad ,6606943,309544,6606943,309544,6611546,1263989,WGS84-UTM Zon 33,Mindre bra,2021.10.08,Senare,2021.12.01,Ja,Ida Glemminge,2021.10.12,2021.10.12,1-3122,Marker (N),1-31,Østfold (N),1,2021
K521241,2022.03.28,Ja,2022.03.28,,,Får,,Annan,Ukjent,2022.03.28,2022.03.28,Nej,Hona,Över 2 år,1,Död,Øremerke,70022,,Varg,,Bete innanför stängsel,Ved fjøsvegg,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3422,Osdalen ,6806753,327847,6806753,327847,6811242,1284752,WGS84-UTM Zon 33,Mindre bra,2022.05.25,Ja,,Ja,Simen Bredvold,2022.05.25,2022.05.25,1-3422,Åmot (N),1-34,Innlandet (N),1,2022
K522223,2022.05.29,Ja,2022.05.29,,,Får,,Norsk kvit sau,,2022.05.28,2022.05.29,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,22018,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Lillerevangen,6720663,299177,6720663,299177,6725458,1255005,WGS84-UTM Zon 33,Mindre bra,2022.05.31,Ja,,Ja,Simen Bredvold,2022.05.31,2022.05.31,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522212,2022.05.29,Ja,2022.05.29,,,Får,,Norsk kvit sau,,2022.05.29,2022.05.29,Nej,Hona,Över 2 år,1,Död,Øremerke,10187,,Varg,,Bete innanför stängsel,Heimebeite,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-4022,Prestegarden,6594997,479168,6612214,139754,6618886,1094150,WGS84-UTM Zon 32,Mindre bra,2022.05.29,Ja,,Ja,Espen Marker,2022.06.24,2022.06.24,1-4022,Seljord (N),1-40,Telemark (N),1,2022
K522213,2022.05.29,Ja,2022.05.29,,,Får,,Norsk kvit sau,,2022.05.29,2022.05.29,Nej,Okänt,Under 1 år,1,Död,Ukjent,,,Varg,,Bete innanför stängsel,Heimebeite,Fältkontroll - Rovviltkontakt,Osäker,Ja,Ja,Nej,,1-4022,Prestegarden 2,6595047,479206,6612260,139797,6618932,1094193,WGS84-UTM Zon 32,Mindre bra,2022.05.29,Ja,,Ja,Espen Marker,2022.06.24,2022.06.24,1-4022,Seljord (N),1-40,Telemark (N),1,2022
K522215,2022.05.29,Ja,2022.05.29,,,Får,,Norsk kvit sau,,2022.05.29,2022.05.29,Nej,Hane,Under 1 år,1,Död,Øremerke,20124,,Varg,,Bete innanför stängsel,Heimebeite,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-4022,Prestegarden 4,6595100,479273,6612307,139868,6618978,1094265,WGS84-UTM Zon 32,Mindre bra,2022.05.29,Ja,,Ja,Espen Marker,2022.06.24,2022.06.24,1-4022,Seljord (N),1-40,Telemark (N),1,2022
K522216,2022.05.29,Ja,2022.05.29,,,Får,,Norsk kvit sau,,2022.05.29,2022.05.29,Nej,Okänt,Under 1 år,1,Död,Ukjent,,,Varg,,Bete innanför stängsel,Heimebeite,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-4022,Prestegarden 5,6594964,479397,6612160,139980,6618830,1094375,WGS84-UTM Zon 32,Mindre bra,2022.05.29,Ja,,Ja,Espen Marker,2022.06.24,2022.06.24,1-4022,Seljord (N),1-40,Telemark (N),1,2022
K522267,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.28,2022.05.29,Nej,Hona,Under 1 år,1,Död,Øremerke,20060,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Gransjølia syd,6718294,298661,6718294,298661,6723094,1254460,WGS84-UTM Zon 33,Mindre bra,2022.05.31,Ja,,Ja,Simen Bredvold,2022.05.31,2022.05.31,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522269,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.28,Nej,Hane,Under 1 år,1,Död,Øremerke,20059,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Gransjølia syd.,6718298,298660,6718298,298660,6723098,1254459,WGS84-UTM Zon 33,Mindre bra,2022.05.31,Ja,,Ja,Simen Bredvold,2022.05.31,2022.05.31,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522289,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.30,Ja,Hona,Under 1 år,1,Död,Øremerke,2030,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,Knuken,6719339,299534,6719339,299534,6724128,1255346,WGS84-UTM Zon 33,Mindre bra,2022.06.01,Ja,,Ja,Simen Bredvold,2022.06.01,2022.06.01,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522290,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.30,Ja,Hona,Under 1 år,1,Död,Øremerke,2094,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,Knuken,6719155,299535,6719155,299535,6723944,1255345,WGS84-UTM Zon 33,Mindre bra,2022.06.01,Ja,,Ja,Simen Bredvold,2022.06.01,2022.06.01,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522291,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.30,Ja,Hona,Under 1 år,1,Död,Øremerke,2087,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,Knuken,6719184,299593,6719184,299593,6723973,1255403,WGS84-UTM Zon 33,Mindre bra,2022.06.01,Ja,,Ja,Simen Bredvold,2022.06.01,2022.06.01,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522292,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.30,Ja,Hona,Under 1 år,1,Död,Øremerke,2019,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,Knuken,6719185,299594,6719185,299594,6723974,1255404,WGS84-UTM Zon 33,Mindre bra,2022.06.01,Ja,,Ja,Simen Bredvold,2022.06.01,2022.06.01,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522293,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.30,Ja,Hona,Under 1 år,1,Död,Øremerke,2074,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,Knuken,6719042,299318,6719042,299318,6723834,1255126,WGS84-UTM Zon 33,Mindre bra,2022.06.01,Ja,,Ja,Simen Bredvold,2022.06.01,2022.06.01,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522294,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.27,2022.05.30,Ja,Hona,Under 1 år,1,Död,Øremerke,2097,,Varg,,Bete utan stängsel,,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3413,Knuken,6719265,299519,6719265,299519,6724055,1255330,WGS84-UTM Zon 33,Mindre bra,2022.06.01,Ja,,Ja,Simen Bredvold,2022.06.01,2022.06.01,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522268,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.28,2022.05.29,Nej,Hona,Under 1 år,1,Avlivad,Øremerke,22157,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Lillereesætra,6720656,299186,6720656,299186,6725450,1255014,WGS84-UTM Zon 33,Mindre bra,2022.05.31,Ja,,Ja,Simen Bredvold,2022.05.31,2022.05.31,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522265,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.28,2022.05.29,Nej,Hane,Under 1 år,1,Död,Øremerke,22131,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Lillereevangen,6720671,299168,6720671,299168,6725466,1254996,WGS84-UTM Zon 33,Mindre bra,2022.05.31,Ja,,Ja,Simen Bredvold,2022.05.31,2022.05.31,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522266,2022.05.30,Ja,2022.05.30,,,Får,,Norsk kvit sau,,2022.05.28,2022.05.29,Nej,Hane,Under 1 år,1,Död,Øremerke,22152,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Ja,Nej,,1-3413,Fodsbydalen,6718530,299050,6718530,299050,6723325,1254852,WGS84-UTM Zon 33,Mindre bra,2022.05.31,Ja,,Ja,Simen Bredvold,2022.05.31,2022.05.31,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522342,2022.06.01,Ja,2022.06.01,,,Får,,Norsk kvit sau,,2022.05.28,2022.05.29,Nej,Hona,Under 1 år,1,Död,Øremerke,20002,,Varg,,Bete utan stängsel,,Fältkontroll - SNO,Dokumenterad,Ja,Nej,Ja,2022.06.01,1-3413,Fotbydalslia,6718628,298794,6718628,298794,6723426,1254597,WGS84-UTM Zon 33,Mindre bra,2022.06.02,Ja,,Ja,Simen Bredvold,2022.06.02,2022.06.02,1-3413,Stange (N),1-34,Innlandet (N),1,2022
K522740,2022.06.21,Ja,2022.06.21,,,Får,,Norsk kvit sau,,2022.06.18,2022.06.19,Nej,Hane,Under 1 år,1,Avlivad,Øremerke,20049,,Varg,,Bete utan stängsel,Grimstilen,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,GRIMSTILEN,6779270,279267,6779270,279267,6784344,1235805,WGS84-UTM Zon 33,Mindre bra,2022.06.22,Ja,,Ja,Simen Bredvold,2022.06.22,2022.06.22,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2022
K522755,2022.06.21,Ja,2022.06.21,,,Får,,Norsk kvit sau,,2022.06.19,2022.06.20,Nej,Hona,Under 1 år,1,Död,Øremerke,20036,,Varg,,Bete utan stängsel,Grimstilen,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,GRIMSTILEN ,6779180,279666,6779180,279666,6784249,1236203,WGS84-UTM Zon 33,Mindre bra,2022.06.22,Ja,,Ja,Simen Bredvold,2022.06.22,2022.06.22,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2022
K522757,2022.06.21,Ja,2022.06.21,,,Får,,Norsk kvit sau,,2022.06.18,2022.06.19,Nej,Hona,1 till 2 år,1,Avlivad,Øremerke,20046,,Varg,,Bete utan stängsel,Grimstilen,Fältkontroll - Rovviltkontakt,Dokumenterad,Ja,Ja,Nej,,1-3411,GRIMSTILEN ,6779281,279289,6779281,279289,6784354,1235827,WGS84-UTM Zon 33,Mindre bra,2022.06.22,Ja,,Ja,Simen Bredvold,2022.06.22,2022.06.22,1-3411,Ringsaker (N),1-34,Innlandet (N),1,2022
