Country,HändelseID,Fynddatum,Undersökt,Undersökt datum,Skada på,Ras,Ange ras,"Skadedatum, från","Skadedatum, till",Osäkert skadedatum,Kön,Alder,Antall,Tilstand,Antal döda under 1 år,Antal avlivade under 1 år,Antal skadade under 1 år,Antal saknade under 1 år,Antal döda 1 till 2 år,Antal avlivade 1 till 2 år,Antal skadade 1 till 2 år,Antal saknade 1 till 2 år,Antal döda över 2 år,Antal avlivade över 2 år,Antal skadade över 2 år,Antal saknade över 2 år,Skadeorsak,Betestyp,Kontrolltyp,Bedömning,KommunID,Fyndplats,Nord (UTM33/SWEREF99 TM),Öst (UTM33/SWEREF99 TM),Nord (RT90),Öst (RT90),Koordinatsystem,Platskvalitet,Godkänd datum,Låst,Låst datum,Senast sparad datum,Kommunenummer,Kommune,Fylkenummer,Fylke
Norway,K206940,2000.12.10,Ja,2000.12.11,Jakthund,Annan,Sveitserstøver ca. 2 år,2000.12.02,2000.12.02,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3014,Søndre Narvestad,6608196,261853,6613379,1216284,WGS84-UTM Zon 33,Mindre bra,2001.08.01,Nej,,2002.11.12,1-3014,Indre Østfold (N),1-30,Viken (N)
Norway,K206957,2000.09.17,Ja,2000.09.17,Jakthund,Annan,"Dunker harehund, 3 år",2000.09.17,2000.09.17,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3014,,6605592,275079,6610613,1229487,WGS84-UTM Zon 33,Mindre bra,2001.08.01,Nej,,2002.11.12,1-3014,Indre Østfold (N),1-30,Viken (N)
Norway,K217106,2001.10.01,Ja,2001.10.03,Jakthund,Annan,Norsk elghund grå,2001.10.01,2001.10.01,Ja,Okänt,Okänd ålder,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3014,Råken Gård,6609465,263374,6614631,1217822,WGS84-UTM Zon 33,Mindre bra,2002.06.20,Nej,,2005.01.11,1-3014,Indre Østfold (N),1-30,Viken (N)
Norway,K506720,2019.11.24,Ja,2019.11.26,Jakthund,Annan,Strihåret dachs,2019.11.24,2019.11.24,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3014,Knappstad,6616663,276967,6621668,1231511,WGS84-UTM Zon 33,Mindre bra,2019.11.26,Ja,2019.12.06,2019.12.06,1-3014,Indre Østfold (N),1-30,Viken (N)
Norway,K506722,2019.11.24,Ja,2019.11.24,Jakthund,Annan,"standard dachs, strihåret",2019.11.23,2019.11.23,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3014,Bærøe,6609073,270154,6614156,1224601,WGS84-UTM Zon 32,Mindre bra,2019.11.26,Ja,2019.12.06,2019.12.06,1-3014,Indre Østfold (N),1-30,Viken (N)
Norway,K431672,2010.11.28,Ja,2010.11.29,Jakthund,Annan,Drever,2010.11.28,2010.11.28,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3016,Sandtorp,6579932,298489,6584603,1252454,WGS84-UTM Zon 32,Mindre bra,2010.12.10,Ja,2016.05.31,2010.12.10,1-3016,Rakkestad (N),1-30,Viken (N)
Norway,K206955,2000.10.15,Ja,2000.10.15,Jakthund,Annan,"Finsk støver/Dunker,  2,5 år",2000.10.12,2000.10.12,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3018,Sukkeskogen,6595692,274585,6600713,1228872,WGS84-UTM Zon 33,Mindre bra,2001.08.01,Nej,,2002.11.12,1-3018,Våler i Viken (N),1-30,Viken (N)
Norway,K206956,2000.09.16,Ja,2000.09.17,Jakthund,Annan,Finsk støver,2000.09.16,2000.09.16,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3018,Fløtermosen,6601652,274220,6606681,1228580,WGS84-UTM Zon 33,Mindre bra,2001.08.01,Nej,,2002.11.12,1-3018,Våler i Viken (N),1-30,Viken (N)
Norway,K206958,2000.08.25,Ja,2000.08.25,Jakthund,Annan,,2000.08.25,2000.08.25,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3018,Koiebakken,6599505,274628,6604528,1228962,WGS84-UTM Zon 33,Mindre bra,2001.08.01,Nej,,2002.11.12,1-3018,Våler i Viken (N),1-30,Viken (N)
Norway,K207270,2001.01.20,Ja,2001.01.20,Jakthund,Annan,,2001.01.19,2001.01.19,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3018,Brønnerød i Våler,6594817,262049,6599990,1216318,WGS84-UTM Zon 33,Mindre bra,2001.03.28,Nej,,2001.03.28,1-3018,Våler i Viken (N),1-30,Viken (N)
Norway,K467011,2015.12.08,Ja,2015.12.08,Jakthund,Annan,Schweisserstøver,2015.12.07,2015.12.07,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - Rovviltkontakt,Dokumenterad,1-3018,Agnalt,6590845,274508,6595864,1228736,WGS84-UTM Zon 32,Mindre bra,2016.01.12,Nej,,2016.01.12,1-3018,Våler i Viken (N),1-30,Viken (N)
Norway,K206994,2000.10.20,Ja,2000.10.25,Jakthund,Annan,"Finsk Støver, 2,5 år",2000.10.20,2000.10.20,Ja,Hona,1 till 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3026,Skattum-måsan,6634182,299869,6638918,1254640,WGS84-UTM Zon 33,Mindre bra,2001.11.01,Nej,,2002.11.12,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K207002,2000.09.10,Ja,2000.09.10,Jakthund,Annan,Drever,2000.09.10,2000.09.10,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,,6649595,309304,6654108,1264119,WGS84-UTM Zon 33,Mindre bra,2001.01.11,Nej,,2011.07.08,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K305895,2002.11.01,Ja,2002.11.01,Jakthund,Annan,,2002.11.01,2002.11.01,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Hauketjern,6655301,301788,6660026,1256817,WGS84-UTM Zon 33,Mindre bra,2002.11.13,Nej,,2002.11.13,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K305896,2002.10.21,Ja,2002.10.22,Jakthund,Annan,,2002.10.21,2002.10.21,Ja,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Vesle Risen,6621978,313726,6626539,1268356,WGS84-UTM Zon 33,Mindre bra,2002.11.13,Nej,,2002.11.13,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K311922,2003.12.13,Ja,2003.12.13,Jakthund,Annan,Finsk støver,2003.12.13,2003.12.13,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Vestre Ertevann,6623029,317637,6627543,1272282,WGS84-UTM Zon 33,Mindre bra,2003.12.19,Nej,,2003.12.19,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K311934,1998.11.15,Ja,1998.11.16,Jakthund,Annan,,1998.11.15,1998.11.15,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Mikkelsrud,6653906,313814,6658484,1268833,WGS84-UTM Zon 33,Mindre bra,2003.12.30,Nej,,2003.12.30,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K316134,2004.09.11,Ja,2004.09.11,Jakthund,Annan,Hygen,2004.09.11,2004.09.11,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Knollen,6655164,314330,6659736,1269365,WGS84-UTM Zon 33,Mindre bra,2004.09.16,Nej,,2004.10.13,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K318444,2004.12.12,Ja,2004.12.13,Jakthund,Annan,Schillerstøver,2004.12.13,2004.12.13,Nej,Hona,Över 2 år,1,Avlivad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3026,Gørrtjernteigen,6652720,308082,6657367,1263083,WGS84-UTM Zon 33,Mindre bra,2004.12.17,Nej,,2005.01.19,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K318445,2004.12.15,Ja,2004.12.15,Jakthund,Annan,Finsk støver,2004.12.13,2004.12.13,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3026,Vadalstjennet,6626143,313200,6630712,1267880,WGS84-UTM Zon 33,Mindre bra,2004.12.20,Nej,,2005.03.07,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K318448,2004.12.17,Ja,2004.12.18,Jakthund,Annan,Norsk Elghund grå,2004.12.17,2004.12.17,Ja,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Inmark (endast Norge),Fältkontroll - SNO,Bedömd som säker,1-3026,Hemnes,6626865,299707,6631599,1254388,WGS84-UTM Zon 33,Mindre bra,2004.12.22,Nej,,2005.01.05,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K325603,2005.11.30,Ja,2005.11.30,Jakthund,Annan,"Finsk støver, 11 år",2005.11.29,2005.11.29,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Rognliheia,6631713,320434,6636197,1275186,WGS84-UTM Zon 33,Mindre bra,2005.12.02,Nej,,2005.12.15,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K437548,2011.09.21,Ja,2011.09.21,Jakthund,Annan,Beagle,2011.09.21,2011.09.21,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Grasåsen,6636547,308118,6641068,1262774,WGS84-UTM Zon 33,Mindre bra,2011.09.27,Ja,2016.05.31,2011.09.27,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K445442,2012.10.13,Ja,2012.10.13,Jakthund,Annan,Norsk Elghund grå,2012.10.13,2012.10.13,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3026,Sinkerud,6647387,313136,6651969,1268075,WGS84-UTM Zon 32,Mindre bra,2012.12.18,Ja,2017.02.01,2017.02.01,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K460660,2014.11.21,Ja,2014.11.22,Jakthund,Annan,Jämthund,2014.11.21,2014.11.21,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3026,Dalen,6654149,308064,6658797,1263083,WGS84-UTM Zon 32,Mindre bra,2014.11.27,Ja,2016.05.31,2014.11.27,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K466453,2015.08.19,Ja,2015.10.19,Jakthund,Annan,Beagle,2015.08.16,2015.08.16,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3026,Gørrtjennteigen,6653241,307536,6657895,1262544,WGS84-UTM Zon 32,Mindre bra,2015.10.20,Ja,2016.05.31,2015.10.20,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K473963,2017.01.31,Ja,2015.01.31,Jakthund,Annan,Langhåret Dachs,2017.01.31,2017.01.31,Nej,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Inmark (endast Norge),Fältkontroll - Rovviltkontakt,Dokumenterad,1-3026,Lomsnes,6646672,297838,6651440,1252760,WGS84-UTM Zon 33,Mindre bra,2017.02.01,Ja,2017.02.09,2017.02.09,1-3026,Aurskog-Høland (N),1-30,Viken (N)
Norway,K452497,2013.09.07,Ja,2013.09.07,Jakthund,Annan,Norsk Elghund grå,2013.09.07,2013.09.07,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3027,,6647848,280010,6652834,1234935,WGS84-UTM Zon 32,Mindre bra,2013.09.30,Ja,2017.02.01,2017.02.01,1-3027,Rælingen (N),1-30,Viken (N)
Norway,K439405,2012.03.17,Ja,2012.03.18,Jakthund,Annan,Dunkerblanding,2012.03.17,2012.03.17,Ja,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3028,Vangen - Pølseberget,6638918,275891,6643950,1230705,WGS84-UTM Zon 32,Mindre bra,2012.03.23,Ja,2017.02.01,2017.02.01,1-3028,Enebakk (N),1-30,Viken (N)
Norway,K505088,2019.08.22,Nej,,Jakthund,Annan,American fox hound,2019.08.22,2019.08.22,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fotodokumentation,Dokumenterad,1-3028,Dalefjerdingen,6623795,285406,6628701,1240042,WGS84-UTM Zon 32,Mindre bra,2019.08.27,Ja,2019.09.30,2019.09.30,1-3028,Enebakk (N),1-30,Viken (N)
Norway,K507053,2020.01.10,Ja,2020.01.10,Jakthund,Annan,Jämthund,2020.01.10,2020.01.10,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3028,Torgåsen,6632351,279211,6637338,1233947,WGS84-UTM Zon 33,Mindre bra,2020.01.11,Ja,2020.02.07,2020.02.07,1-3028,Enebakk (N),1-30,Viken (N)
Norway,K466393,2015.10.13,Ja,2015.10.13,Jakthund,Annan,Jemthund,2015.10.13,2015.10.13,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3029,halsjøen-tronfjellet,6645288,273603,6650351,1228493,WGS84-UTM Zon 32,Mindre bra,2015.10.15,Ja,2016.05.31,2015.10.19,1-3029,Lørenskog (N),1-30,Viken (N)
Norway,K466411,2015.09.16,Ja,2015.09.17,Jakthund,Annan,Engelsk setter,2015.09.16,2015.09.16,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3030,Mjøsjøen,6645348,291944,6650187,1246846,WGS84-UTM Zon 32,Dålig,2015.10.16,Ja,2016.05.31,2015.10.16,1-3030,Lillestrøm (N),1-30,Viken (N)
Norway,K480618,2017.10.01,Ja,2017.10.01,Jakthund,Annan,Drever,2017.10.01,2017.10.01,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - Rovviltkontakt,Bedömd som säker,1-3033,Liamosen,6676044,290336,6680921,1245612,WGS84-UTM Zon 32,Mindre bra,2017.10.03,Ja,2017.10.17,2017.10.17,1-3033,Ullensaker (N),1-30,Viken (N)
Norway,K207166,2001.01.31,Ja,2001.01.31,Jakthund,Annan,,2001.01.31,2001.01.31,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3034,,6660298,316404,6664848,1271503,WGS84-UTM Zon 33,Mindre bra,2001.02.05,Nej,,2001.02.05,1-3034,Nes (N),1-30,Viken (N)
Norway,K207168,1999.09.19,Ja,1999.09.19,Jakthund,Annan,Harehund,1999.09.19,1999.09.19,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3034,Grueheia,6661095,314267,6665671,1269374,WGS84-UTM Zon 33,Mindre bra,2001.11.01,Nej,,2002.11.12,1-3034,Nes (N),1-30,Viken (N)
Norway,K207199,1999.10.07,Ja,1999.10.07,Jakthund,Annan,Karelsk bjørnehund,1999.10.07,1999.10.07,Nej,Okänt,Okänd ålder,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3034,Høgåsen,6658687,303201,6663397,1258272,WGS84-UTM Zon 33,Mindre bra,2001.05.02,Nej,,2002.11.12,1-3034,Nes (N),1-30,Viken (N)
Norway,K207200,1999.09.05,Ja,1999.09.05,Jakthund,Annan,Dunker,1999.09.04,1999.09.04,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3034,Lundbergåsen,6666828,307557,6671489,1262730,WGS84-UTM Zon 33,Mindre bra,2001.05.02,Nej,,2002.11.12,1-3034,Nes (N),1-30,Viken (N)
Norway,K309159,2003.08.16,Ja,2003.08.21,Jakthund,Annan,Finsk støver,2003.08.16,2003.08.16,Ja,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3034,Fallet,6660734,302784,6665450,1257880,WGS84-UTM Zon 33,Mindre bra,2003.09.02,Nej,,2003.09.02,1-3034,Nes (N),1-30,Viken (N)
Norway,K317902,2004.10.17,Nej,,Jakthund,Annan,Norsk Elghund grå,2004.10.17,2004.10.17,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3034,Lundbergbekken,6658741,313651,6663323,1268729,WGS84-UTM Zon 33,Mindre bra,2004.10.25,Nej,,2004.10.25,1-3034,Nes (N),1-30,Viken (N)
Norway,K428821,2010.08.23,Ja,2010.08.23,Jakthund,Annan,Strihåret Vorsteher,2010.08.23,2010.08.23,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3034,Eiesetra,6665326,318374,6669793,1273389,WGS84-UTM Zon 32,Mindre bra,2010.08.27,Ja,2016.05.31,2010.09.08,1-3034,Nes (N),1-30,Viken (N)
Norway,K453107,2013.10.02,Ja,2013.10.02,Jakthund,Annan,Dachshund,2013.10.02,2013.10.02,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3034,Storlia,6661920,304347,6666617,1259458,WGS84-UTM Zon 32,Mindre bra,2013.10.18,Ja,2016.05.31,2013.10.18,1-3034,Nes (N),1-30,Viken (N)
Norway,K465874,2015.09.02,Ja,2015.09.08,Jakthund,Annan,Norsk elghund grå,2015.09.02,2015.09.02,Ja,Okänt,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3034,Jagastahøgda,6666384,295628,6671191,1250789,WGS84-UTM Zon 32,Mindre bra,2015.09.23,Ja,2016.05.31,2015.09.23,1-3034,Nes (N),1-30,Viken (N)
Norway,K480620,2017.09.29,Ja,2017.09.29,Jakthund,Annan,Beagle,2017.09.29,2017.09.29,Nej,Hona,Under 1 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - Rovviltkontakt,Bedömd som säker,1-3034,Brårud,6681316,295251,6686136,1250594,WGS84-UTM Zon 32,Mindre bra,2017.10.03,Ja,2017.10.17,2017.10.17,1-3034,Nes (N),1-30,Viken (N)
Norway,K513355,2020.10.10,Ja,2020.10.10,Jakthund,,Neg,2020.10.10,2020.10.10,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3034,Paradismyra ,6661170,309706,6665802,1264811,WGS84-UTM Zon 32,Mindre bra,2020.10.20,Ja,2020.10.26,2020.10.26,1-3034,Nes (N),1-30,Viken (N)
Norway,K513919,2020.11.15,Ja,2020.12.18,Jakthund,Annan,"Norsk elghund, grå",2020.11.15,2020.11.15,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3034,Folvelsetra,6660317,306063,6664993,1261156,WGS84-UTM Zon 33,Mindre bra,2020.12.15,Ja,2021.02.08,2021.02.08,1-3034,Nes (N),1-30,Viken (N)
Norway,K480619,2017.10.01,Ja,2017.10.01,Jakthund,Annan,Drever,2017.10.01,2017.10.01,Nej,Hane,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - Rovviltkontakt,Bedömd som säker,1-3035,Dahlum sør,6689714,293314,6694563,1248760,WGS84-UTM Zon 32,Mindre bra,2017.10.03,Ja,2017.10.17,2017.10.17,1-3035,Eidsvoll (N),1-30,Viken (N)
Norway,K500157,2018.10.02,Ja,2018.10.02,Jakthund,,norsk elghund grå,2018.10.02,2018.10.02,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3035,engerfjellet,6704792,300005,6709567,1255638,WGS84-UTM Zon 32,Mindre bra,2018.10.10,Ja,2018.10.12,2018.10.12,1-3035,Eidsvoll (N),1-30,Viken (N)
Norway,K500332,2018.10.07,Ja,2018.10.07,Jakthund,,norsk elghund grå,2018.10.07,2018.10.07,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3035,eidsvoll almenning,6702960,297495,6707765,1253105,WGS84-UTM Zon 32,Mindre bra,2018.10.13,Ja,2018.10.13,2018.10.13,1-3035,Eidsvoll (N),1-30,Viken (N)
Norway,K311924,1995.12.03,Ja,1995.12.03,Jakthund,Annan,,1995.12.03,1995.12.03,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3401,Malmmyrene,6670654,330602,6675036,1285835,WGS84-UTM Zon 33,Mindre bra,2003.12.30,Nej,,2003.12.30,1-3401,Kongsvinger (N),1-34,Innlandet (N)
Norway,K311933,2000.01.25,Ja,,Jakthund,Annan,,2000.01.25,2000.01.25,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3401,Marikollen,6675652,329752,6680047,1285046,WGS84-UTM Zon 33,Mindre bra,2003.12.30,Nej,,2003.12.30,1-3401,Kongsvinger (N),1-34,Innlandet (N)
Norway,K407918,2007.09.23,Ja,2007.09.23,Jakthund,Annan,Drever,2007.09.23,2007.09.23,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3401,Vebjørnstjernet,6684900,350800,6689042,1306218,WGS84-UTM Zon 33,Mindre bra,2007.10.16,Ja,2016.05.31,2007.10.16,1-3401,Kongsvinger (N),1-34,Innlandet (N)
Norway,K408193,2007.10.17,Ja,2007.10.17,Jakthund,Annan,Finsk Støver,2007.10.17,2007.10.17,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3401,Nybråten,6689900,352100,6694029,1307580,WGS84-UTM Zon 33,Mindre bra,2007.10.22,Ja,2016.05.31,2007.10.22,1-3401,Kongsvinger (N),1-34,Innlandet (N)
Norway,K408825,2007.11.15,Ja,2007.11.15,Jakthund,Annan,Finsk Spets,2007.11.15,2007.11.15,Nej,Okänt,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3401,Søndre Mosevatnet,6678000,362000,6682002,1317339,WGS84-UTM Zon 33,Mindre bra,2007.11.30,Nej,,2007.11.30,1-3401,Kongsvinger (N),1-34,Innlandet (N)
Norway,K506743,2019.11.27,Ja,2019.11.27,Jakthund,Annan,beagel,2019.11.27,2019.11.27,Nej,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3401,hokåsen,6684076,339353,6688358,1294755,WGS84-UTM Zon 33,Mindre bra,2020.03.31,Ja,2020.03.31,2020.03.31,1-3401,Kongsvinger (N),1-34,Innlandet (N)
Norway,K423894,2009.11.27,Ja,2009.11.27,Jakthund,Annan,Finskstøver,2009.11.27,2009.11.27,Ja,Hona,Över 2 år,1,Skadad,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3412,Stensåsen,6737503,312305,6742075,1268204,WGS84-UTM Zon 33,Mindre bra,2009.12.14,Ja,2016.05.31,2009.12.14,1-3412,Løten (N),1-34,Innlandet (N)
Norway,K431832,2011.01.05,Ja,2011.01.05,Jakthund,Annan,Finsk Støver,2011.01.04,2011.01.04,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3414,Oksberget,6699735,320475,6704191,1275913,WGS84-UTM Zon 32,Mindre bra,2011.01.12,Nej,,2011.01.12,1-3414,Nord-Odal (N),1-34,Innlandet (N)
Norway,K218462,2001.11.24,Ja,2001.11.24,Jakthund,Annan,Sveitserstøver,2001.11.24,2001.11.24,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3415,Tommesmyra,6667206,319945,6671716,1275130,WGS84-UTM Zon 33,Mindre bra,2001.12.12,Nej,,2002.02.28,1-3415,Sør-Odal (N),1-34,Innlandet (N)
Norway,K438685,2011.11.21,Ja,2011.11.21,Jakthund,Annan,Beagle,2011.11.21,2011.11.21,Nej,Hane,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3415,Storholen,6673503,328148,6677796,1283264,WGS84-UTM Zon 32,Mindre bra,2011.11.29,Ja,2016.05.31,2011.12.01,1-3415,Sør-Odal (N),1-34,Innlandet (N)
Norway,K206991,2000.11.26,Ja,2000.11.26,Jakthund,Annan,"Dachs, 4 år",2000.11.26,2000.11.26,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Dokumenterad,1-3416,Tømmermyra,6662633,328265,6667039,1283399,WGS84-UTM Zon 33,Mindre bra,2001.11.01,Nej,,2002.11.12,1-3416,Eidskog (N),1-34,Innlandet (N)
Norway,K303765,2002.09.28,Nej,,Jakthund,Annan,drever,2002.08.27,2002.08.27,Nej,Hona,Över 2 år,1,Död,,,,,,,,,,,,,Varg,Bete utan stängsel,Fältkontroll - SNO,Bedömd som säker,1-3416,Orremosan,6653516,326933,6657933,1281955,WGS84-UTM Zon 33,Mindre bra,2002.09.24,Nej,,2002.09.24,1-3416,Eidskog (N),1-34,Innlandet (N)
