id,sex,Country_fatefile,territory,Revir_Vinter,Y_coordinate_fatefile,X_coordinate_fatefile,Autumn,Spring,Fate,confirmed illegal,Radio collar,Comment,average_paved_km,average_gravel_km,average_light,average_hf,dem_mean,slope_mean,aspect_mean,ruggedness_mean,KommunerKode,KommunerNamn,Country,pop_mean,Norwegian_wolf_zone,number_neighbour_terr,Reindeerarea,mean_snow,n_months_monitoringseason_averagesnow,hunt_afo,hunt_county,extr_parabol_2yr_value,extr_parabol_5yr_value,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_16,code_18,code_20,code_21,code_23,code_24,code_25,code_26,code_27,code_29,code_30,code_31,code_32,code_33,code_35,code_36,code_37,code_39,code_40,code_41,code_42,code_43,code_44,monitoredwolfterrcentroid,SLU-ID,Fi,BirthTerr
G17-12,M,S,Kynnefjäll 3,Kynnefjäll_1415,6521529,1264514,2014,2015,censor,NA,0,NA,0.38,1.26,0.23,6.62,138.876,38.396,177.905,0.343,1430,Munkedal,S,17.516,1,1,0,49.97414216,6,3.1,3.3,0.421892956,0.371133808,0,0.00066,0,0,0,0,0,0,0,0,0,0.11739,0,0.00289,0.008,0.03719,0.0049,0.70435,0.02418,0,0,0.02766,0,0.00121,0,0,0,0.02429,0,0,0,0.0473,0,0,0,1,G17-12,0.15216099999999999,Sku
G198-13,F,S,Kynnefjäll 3,Kynnefjäll_1415,6521529,1264514,2014,2015,illegal,NA,0,NA,0.38,1.26,0.23,6.62,138.876,38.396,177.905,0.343,1430,Munkedal,S,17.516,1,1,0,49.97414216,6,3.1,3.3,0.421892956,0.371133808,0,0.00066,0,0,0,0,0,0,0,0,0,0.11739,0,0.00289,0.008,0.03719,0.0049,0.70435,0.02418,0,0,0.02766,0,0.00121,0,0,0,0.02429,0,0,0,0.0473,0,0,0,1,G198-13,0,Prä
G1-15,F,S,Kärrgången,Kärrgången_1415,6637107,1527055,2014,2015,illegal,NA,0,NA,0.41,1.23,1.73,11.13,88.837,39.752,172.707,0.189,1981,Sala,S,44.45,0,2,0,49.6989082,6,2.8,2.4,0.339011645,0.363259986,0,0.0143,0.00208,0,0,0,0.00121,0,0,0.00039,0.00072,0.20091,0,0.01043,0.00525,0.01268,0.01241,0.44961,0.04641,0,0,0.05844,0,0,0,0.10577,0.00782,0.02889,0,0,0.00219,0.04049,0,0,0,1,G1-15,0.29736299999999999,Fär
G16-15,M,S,Kärrgången,Kärrgången_1415,6637107,1527055,2014,2015,other,NA,0,NA,0.41,1.23,1.73,11.13,88.837,39.752,172.707,0.189,1981,Sala,S,44.45,0,2,0,49.6989082,6,2.8,2.4,0.339011645,0.363259986,0,0.0143,0.00208,0,0,0,0.00121,0,0,0.00039,0.00072,0.20091,0,0.01043,0.00525,0.01268,0.01241,0.44961,0.04641,0,0,0.05844,0,0,0,0.10577,0.00782,0.02889,0,0,0.00219,0.04049,0,0,0,1,G16-15,0.14682000000000001,Fhg1
G12-12,F,S,Kölsta 2,Kölsta_1415,6616252,1505993,2014,2015,NA,NA,0,NA,0.41,1.22,1.18,9.14,85.057,39.84,172.747,0.226,1983,Köping,S,38.05,0,4,0,53.87094907,6,2,2.4,0.654448061,0.656529673,0,0.01031,0.00173,0,0,0,0,0,0,0,0.00078,0.16724,0,0.00313,0.00982,0.013,0.00426,0.57232,0.06496,0,0,0.06833,0,0,0,0.00054,0.00318,0.02513,0,0,0.00035,0.0549,0,0,0,1,G12-12,0.29736299999999999,Fär
G84-11,M,S,Kölsta 2,Kölsta_1415,6616252,1505993,2014,2015,NA,NA,0,NA,0.41,1.22,1.18,9.14,85.057,39.84,172.747,0.226,1983,Köping,S,38.05,0,4,0,53.87094907,6,2,2.4,0.654448061,0.656529673,0,0.01031,0.00173,0,0,0,0,0,0,0,0.00078,0.16724,0,0.00313,0.00982,0.013,0.00426,0.57232,0.06496,0,0,0.06833,0,0,0,0.00054,0.00318,0.02513,0,0,0.00035,0.0549,0,0,0,1,G84-11,0.29931600000000003,Klot
G132-11,M,N,Letjenna 2,Letjenna_1415,6783588,1275373,2014,2015,NA,NA,0,NA,0.31,1.13,0.53,6.99,435.638,20.589,185.278,0.196,427,Elverum,N,7.417,1,2,0,79.93478725,6,476.8,6164,0.519335661,0.384373834,0,0.00162,0.00105,0,0,0,0,0,0,0,0.00108,0.01173,0,0,0.00038,0.02318,0,0.63902,0,0,0.00152,0.12872,0,0,0.00881,0,0,0.15169,0,0,0.0072,0.02399,0,0,0,1,G132-11,0.16552700000000001,Julu8
G74-11,F,N,Letjenna 2,Letjenna_1415,6783588,1275373,2014,2015,NA,NA,0,NA,0.31,1.13,0.53,6.99,435.638,20.589,185.278,0.196,427,Elverum,N,7.417,1,2,0,79.93478725,6,476.8,6164,0.519335661,0.384373834,0,0.00162,0.00105,0,0,0,0,0,0,0,0.00108,0.01173,0,0,0.00038,0.02318,0,0.63902,0,0,0.00152,0.12872,0,0,0.00881,0,0,0.15169,0,0,0.0072,0.02399,0,0,0,1,G74-11,0.27917500000000001,Gös
G22-14,M,S,Lingbo,Lingbo_1415,6773594,1540785,2014,2015,NA,NA,0,NA,0.25,1.34,0.87,7.18,191.315,28.218,157.257,0.198,2101,Ockelbo,S,14.633,0,3,0,72.83993056,6,2.7,3.1,0.625677447,0.335452009,0,0.00658,0,0,0,0,0.00043,0,0,0.00027,0,0.05243,0,0.00074,0.00035,0.00072,0.00747,0.70624,0.02715,0,0,0.11872,0,0,0,0,0.00059,0.01227,0,0,0,0.06604,0,0,0,1,G22-14,0.13900799999999999,Dju3
G31-14,F,S,Lingbo,Lingbo_1415,6773594,1540785,2014,2015,NA,NA,0,NA,0.25,1.34,0.87,7.18,191.315,28.218,157.257,0.198,2101,Ockelbo,S,14.633,0,3,0,72.83993056,6,2.7,3.1,0.625677447,0.335452009,0,0.00658,0,0,0,0,0.00043,0,0,0.00027,0,0.05243,0,0.00074,0.00035,0.00072,0.00747,0.70624,0.02715,0,0,0.11872,0,0,0,0,0.00059,0.01227,0,0,0,0.06604,0,0,0,1,G31-14,0.41430699999999998,Sjö
G74-12,M,S,Loka 3,Loka_1415,6601054,1426377,2014,2015,NA,NA,0,NA,0.36,1.18,0.58,8.37,193.545,33.073,178.477,0.279,1883,Karlskoga,S,22.867,0,5,0,69.92196814,6,2.3,2.7,0.656419656,0.624154455,0,0.00506,0.00128,0,0,0,0.00036,0,0,0,0.00043,0.05081,0,0.00253,0.00471,0.00551,3.00E-04,0.65551,0.08459,0,0,0.03191,0,0,0,0,0.00159,0.01045,0,0,0.00244,0.14251,0,0,0,1,G74-12,0.15216099999999999,Nora
M-10-09,F,S,Loka 3,Loka_1415,6601054,1426377,2014,2015,NA,NA,1,NA,0.36,1.18,0.58,8.37,193.545,33.073,178.477,0.279,1883,Karlskoga,S,22.867,0,5,0,69.92196814,6,2.3,2.7,0.656419656,0.624154455,0,0.00506,0.00128,0,0,0,0.00036,0,0,0,0.00043,0.05081,0,0.00253,0.00471,0.00551,3.00E-04,0.65551,0.08459,0,0,0.03191,0,0,0,0,0.00159,0.01045,0,0,0.00244,0.14251,0,0,0,1,M-10-09,0.26708999999999999,Lok1
G125-14,M,S,Lutnes,Lutnes_1415,6780311,1331880,2014,2015,illegal,NA,0,NA,0.33,0.96,0.43,4.61,475.204,18.249,178.161,0.172,2023,Malung,S,2.499,1,2,0,85.67691622,6,301.7,2602.5,0.260956613,0.192286808,0,0.00047,0,0,0,0,0,0,0,0,0.00197,0,0,0,0,0.00428,0,0.66256,0.01398,0,0.01328,0.16043,0,0,0,0,0.00083,0.11359,0,0,0.00222,0.02639,0,0,0,1,G125-14,0.29931600000000003,Klot
G173-14,F,S,Lutnes,Lutnes_1415,6780311,1331880,2014,2015,illegal,NA,0,NA,0.33,0.96,0.43,4.61,475.204,18.249,178.161,0.172,2023,Malung,S,2.499,1,2,0,85.67691622,6,301.7,2602.5,0.260956613,0.192286808,0,0.00047,0,0,0,0,0,0,0,0,0.00197,0,0,0,0,0.00428,0,0.66256,0.01398,0,0.01328,0.16043,0,0,0,0,0.00083,0.11359,0,0,0.00222,0.02639,0,0,0,1,G173-14,0.141403,Fäsn
G180-13,M,S,Långsjön 6,Långsjön_1415,6751871,1475163,2014,2015,NA,NA,0,NA,0.36,1.04,0.99,7.01,285.614,24.625,180.093,0.183,2031,Rättvik,S,15.333,0,3,0,77.45454545,6,3,2.2,0.324897075,0.377375189,0,0.01469,0.00082,0,0,0,6.00E-04,0,0,0.00103,0.00073,0.0245,0,0.00358,0.00786,0.00734,0.00578,0.75312,0.05147,0,0,0.04256,0,0,0,0,0.00035,0.01187,0,0,0,0.07373,0,0,0,1,G180-13,0.29699700000000001,Tand
G66-14,F,S,Långsjön 6,Långsjön_1415,6751871,1475163,2014,2015,NA,NA,0,NA,0.36,1.04,0.99,7.01,285.614,24.625,180.093,0.183,2031,Rättvik,S,15.333,0,3,0,77.45454545,6,3,2.2,0.324897075,0.377375189,0,0.01469,0.00082,0,0,0,6.00E-04,0,0,0.00103,0.00073,0.0245,0,0.00358,0.00786,0.00734,0.00578,0.75312,0.05147,0,0,0.04256,0,0,0,0,0.00035,0.01187,0,0,0,0.07373,0,0,0,1,G66-14,0.14105200000000001,Hom2
G1-11,M,S,Lövsjön 6,Lövsjön_1415,6679727,1442306,2014,2015,NA,NA,0,NA,0.26,1.22,0.29,6.14,295.424,36.066,172.12,0.312,2085,Ludvika,S,10.85,0,4,0,75.2020202,6,2.6,2.2,0.677633545,0.613733929,0,0.00524,0.00028,0,0,0,0.00093,2.00E-05,0,0,4.00E-05,0.00561,0,0.00027,0.00393,0.00401,0.0011,0.74402,0.02043,0,0,0.10559,0,0,0,0,0.00084,0.0374,0,0,0,0.0703,0,0,0,1,G1-11,0.26733400000000002,Grä3
G57-13,F,S,Lövsjön 6,Lövsjön_1415,6679727,1442306,2014,2015,NA,NA,0,NA,0.26,1.22,0.29,6.14,295.424,36.066,172.12,0.312,2085,Ludvika,S,10.85,0,4,0,75.2020202,6,2.6,2.2,0.677633545,0.613733929,0,0.00524,0.00028,0,0,0,0.00093,2.00E-05,0,0,4.00E-05,0.00561,0,0.00027,0.00393,0.00401,0.0011,0.74402,0.02043,0,0,0.10559,0,0,0,0,0.00084,0.0374,0,0,0,0.0703,0,0,0,1,G57-13,0.284912,Ulr3
172-14,F,N,Mangen 4,Mangen_1415,6659236,1278659,2014,2015,NA,NA,0,NA,0.51,1.67,0.62,5.93,270.834,31.584,173.538,0.302,420,Eidskog,N,16.7,1,2,0,66.21143058,6,231.2,3846.6,0.262635835,0.341451988,0,0.00178,0,0,0,0,0,0,0,0,0,0.01906,0,0.0015,0.00453,0.02241,5.00E-04,0.76271,0.00113,0,0,0.04534,0,0,0,0,0,0.09407,0,0,0,0.04697,0,0,0,1,G172-14,0.13900799999999999,Dju3
G18-13,M,N,Mangen 4,Mangen_1415,6659236,1278659,2014,2015,NA,NA,0,NA,0.51,1.67,0.62,5.93,270.834,31.584,173.538,0.302,420,Eidskog,N,16.7,1,2,0,66.21143058,6,231.2,3846.6,0.262635835,0.341451988,0,0.00178,0,0,0,0,0,0,0,0,0,0.01906,0,0.0015,0.00453,0.02241,5.00E-04,0.76271,0.00113,0,0,0.04534,0,0,0,0,0,0.09407,0,0,0,0.04697,0,0,0,1,G18-13,0.31059999999999999,Gla3
G133-12,M,S,Medskogen 3,Medskogen_1415,6714144,1343925,2014,2015,NA,NA,0,NA,0.26,0.92,0.46,4.16,341.902,20.227,168.852,0.221,1737,Torsby,S,2.9,0,4,0,81.93098395,6,2.2,2.6,0.580141514,0.551947069,0,0.00204,0,0,0,0,0,0,0,0,0.00092,0.00715,0,0,0.00668,0.00182,0.00052,0.83661,0.01642,0,0,0.05953,0,0,0,0,0.00061,0.04849,0,0,0.00533,0.01388,0,0,0,1,G133-12,0.157578,Julu9
G141-11,F,S,Medskogen 3,Medskogen_1415,6714144,1343925,2014,2015,NA,NA,0,NA,0.26,0.92,0.46,4.16,341.902,20.227,168.852,0.221,1737,Torsby,S,2.9,0,4,0,81.93098395,6,2.2,2.6,0.580141514,0.551947069,0,0.00204,0,0,0,0,0,0,0,0,0.00092,0.00715,0,0,0.00668,0.00182,0.00052,0.83661,0.01642,0,0,0.05953,0,0,0,0,0.00061,0.04849,0,0,0.00533,0.01388,0,0,0,1,G141-11,0.27356000000000003,Rot2
G154-13,M,S,Mårdshyttan,Mårdshyttan_1415,6625041,1453400,2014,2015,legal,NA,0,NA,0.34,1.43,0.73,8.07,194.281,30.173,171.516,0.235,1885,Lindesberg,S,12.275,0,6,0,67.99766865,6,2.4,2.7,0.7340552,0.59735695,0,0.01109,6.00E-04,0,0,0,0.00067,7.00E-04,0,0.00036,0.00031,0.04123,0,0.00166,0.00401,0.01804,0.00602,0.7007,0.07327,0,0,0.04503,0,0,0,0,0.00031,0.0106,0,0,0,0.08539,0,0,0,1,G154-13,0.15216099999999999,Nora
G88-14,F,S,Mårdshyttan,Mårdshyttan_1415,6625041,1453400,2014,2015,legal,NA,0,NA,0.34,1.43,0.73,8.07,194.281,30.173,171.516,0.235,1885,Lindesberg,S,12.275,0,6,0,67.99766865,6,2.4,2.7,0.7340552,0.59735695,0,0.01109,6.00E-04,0,0,0,0.00067,7.00E-04,0,0.00036,0.00031,0.04123,0,0.00166,0.00401,0.01804,0.00602,0.7007,0.07327,0,0,0.04503,0,0,0,0,0.00031,0.0106,0,0,0,0.08539,0,0,0,1,G88-14,0.15216099999999999,Nora
G107-11,M,S,Nora 2,Nora_1415,6603223,1442947,2014,2015,legal,NA,0,NA,0.36,1.25,0.5,8.67,193.739,31,175.533,0.231,1884,Nora,S,41.74,0,5,0,69.3438656,6,2.4,2.7,0.698133964,0.63322473,0,0.00877,0.0011,0,0,0,0,0,0,0,0.00125,0.02503,0,0.00093,0.0055,0.00989,0.0053,0.69241,0.08609,0,0,0.03139,0,0,0,0,0,0.00972,0,0,0.002,0.12063,0,0,0,1,G107-11,0.30590800000000001,Ack
G40-11,F,S,Nora 2,Nora_1415,6603223,1442947,2014,2015,legal,NA,0,NA,0.36,1.25,0.5,8.67,193.739,31,175.533,0.231,1884,Nora,S,41.74,0,5,0,69.3438656,6,2.4,2.7,0.698133964,0.63322473,0,0.00877,0.0011,0,0,0,0,0,0,0,0.00125,0.02503,0,0.00093,0.0055,0.00989,0.0053,0.69241,0.08609,0,0,0.03139,0,0,0,0,0,0.00972,0,0,0.002,0.12063,0,0,0,1,G40-11,0.27612300000000001,Löv2
G200-13,F,S,Närsen 2,Närsen_1415,6695893,1423798,2014,2015,NA,NA,0,NA,0.24,1.22,0.39,5.94,313.741,32.805,178.365,0.284,2021,Vansbro,S,11.633,0,3,0,73.859375,6,2.5,2.2,0.514478747,0.392505827,0,0.00222,0,0,0,0,0,0,0,0,0.00035,0.01509,0,5.00E-05,0.00256,0.00152,0.00572,0.67808,0.03416,0,0,0.12465,0,0,0,0,0.00122,0.06564,0,0,0.00746,0.06127,0,0,0,1,G200-13,0.27356000000000003,Rot2
G58-13,M,S,Närsen 2,Närsen_1415,6695893,1423798,2014,2015,NA,NA,0,NA,0.24,1.22,0.39,5.94,313.741,32.805,178.365,0.284,2021,Vansbro,S,11.633,0,3,0,73.859375,6,2.5,2.2,0.514478747,0.392505827,0,0.00222,0,0,0,0,0,0,0,0,0.00035,0.01509,0,5.00E-05,0.00256,0.00152,0.00572,0.67808,0.03416,0,0,0.12465,0,0,0,0,0.00122,0.06564,0,0,0.00746,0.06127,0,0,0,1,G58-13,0.26733400000000002,Grä3
G52-15,M,S,Olsjön 2,Olsjön_1415,6669674,1457861,2014,2015,legal,NA,0,NA,0.39,1.4,1.9,10.24,255.279,32.069,175.978,0.267,2085,Ludvika,S,12.433,0,4,0,73.43090278,6,2.6,2.3,0.576697506,0.437110612,0,0.02664,0.00177,0,0,5.00E-04,0.00134,3.00E-04,0,0.00208,0.00181,0.01024,0,8.00E-04,0.00594,0.01094,0.00437,0.70936,0.03236,0,0,0.06208,0,0,0,0,0.00086,0.01457,0,0,0,0.11404,0,0,0,1,G52-15,0.33657799999999999,Löv6
G84-13,F,S,Olsjön 2,Olsjön_1415,6669674,1457861,2014,2015,legal,NA,0,NA,0.39,1.4,1.9,10.24,255.279,32.069,175.978,0.267,2085,Ludvika,S,12.433,0,4,0,73.43090278,6,2.6,2.3,0.576697506,0.437110612,0,0.02664,0.00177,0,0,5.00E-04,0.00134,3.00E-04,0,0.00208,0.00181,0.01024,0,8.00E-04,0.00594,0.01094,0.00437,0.70936,0.03236,0,0,0.06208,0,0,0,0,0.00086,0.01457,0,0,0,0.11404,0,0,0,1,G84-13,0.27490199999999998,Äpp
M17-05/G139-14,F,N,Osdalen 4,Osdalen_1415,6840253,1268559,2014,2015,NA,NA,1,NA,0.08,0.54,0,2.14,679.57,19.645,177.808,0.274,432,Rendalen,N,1.444,1,1,0,82.43541667,6,400.1,6164,0.351769746,0.297355676,0,0,0,0,0,0,0,0,0,0,0.00342,0.00076,0,0,0,0.00186,0.049,0.54149,0.00721,0,0.0316,0.03142,0,0.00104,0.11537,0,0,0.17111,0,0,0,0.04572,0,0,0,1,G139-14,0.157578,Julu9
M17-10/G155-14,M,N,Osdalen 4,Osdalen_1415,6840253,1268559,2014,2015,NA,NA,1,NA,0.08,0.54,0,2.14,679.57,19.645,177.808,0.274,432,Rendalen,N,1.444,1,1,0,82.43541667,6,400.1,6164,0.351769746,0.297355676,0,0,0,0,0,0,0,0,0,0,0.00342,0.00076,0,0,0,0.00186,0.049,0.54149,0.00721,0,0.0316,0.03142,0,0.00104,0.11537,0,0,0.17111,0,0,0,0.04572,0,0,0,1,G155-14,0.14679700000000001,Tans2
G68-13,F,S,Prastkogen 3,Prästskogen_1415,6887016,1483143,2014,2015,NA,NA,0,NA,0.24,1.13,0.06,4.22,332.623,21.758,167.578,0.188,2161,Ljusdal,S,2.25,0,0,1,83.20737327,6,3,2.9,0.418351783,0.338078522,0,0.00128,0,0,0,0,0,0,0,0,0,0.00263,0,0,0.00083,0.00028,0,0.65353,0.02912,0,0,0.2277,0,0,0,0,0,0.03219,0,0,0.00628,0.04617,0,0,0,1,G68-13,0.13900799999999999,Dju3
M-09-03,M,S,Prastkogen 3,Prästskogen_1415,6887016,1483143,2014,2015,NA,NA,1,NA,0.24,1.13,0.06,4.22,332.623,21.758,167.578,0.188,2161,Ljusdal,S,2.25,0,0,1,83.20737327,6,3,2.9,0.418351783,0.338078522,0,0.00128,0,0,0,0,0,0,0,0,0,0.00263,0,0,0.00083,0.00028,0,0.65353,0.02912,0,0,0.2277,0,0,0,0,0,0.03219,0,0,0.00628,0.04617,0,0,0,1,M-09-03,NA,[Immigrant]
G188-13,F,S,Rackstad 2,Rackstad_1415,6631271,1336285,2014,2015,NA,NA,0,NA,0.33,1.2,1.19,8.42,195.4,36.81,172.118,0.428,1784,Arvika,S,19.6,0,3,0,65.7220141,6,3,2.6,0.511422502,0.370942094,0,0.00728,0.00078,0,0,0,0.00086,0.00077,0,0.00057,0.00179,0.08137,0.00046,0.00037,0.01147,0.01574,0.0025,0.7083,0.03296,0,0,0.03648,0,0,0,0,0,0.00402,0,0,0,0.09429,0,0,0,1,G188-13,0.15216099999999999,Sku
G72-13,M,S,Rackstad 2,Rackstad_1415,6631271,1336285,2014,2015,other,NA,0,accident. Spruce twig in chest,0.33,1.2,1.19,8.42,195.4,36.81,172.118,0.428,1784,Arvika,S,19.6,0,3,0,65.7220141,6,3,2.6,0.511422502,0.370942094,0,0.00728,0.00078,0,0,0,0.00086,0.00077,0,0.00057,0.00179,0.08137,0.00046,0.00037,0.01147,0.01574,0.0025,0.7083,0.03296,0,0,0.03648,0,0,0,0,0,0.00402,0,0,0,0.09429,0,0,0,1,G72-13,0.29980499999999999,Trå
G67-12,M,S,Rombohöjden 1,Rombohöjden_1415,6615531,1437220,2014,2015,legal,NA,0,NA,0.32,1.23,0.33,7.44,214.605,30.8,172.803,0.259,1863,Hällefors,S,20.367,0,5,0,69.83307491,6,2.4,2.7,0.712316477,0.685962338,0,0.00566,6.00E-04,0,0,0,0,0,0,0,0,0.01043,0,0.00084,0.00477,0.00576,0.0031,0.71164,0.0807,0,0,0.03673,0,0,0,0,0,0.00554,0,0,0.00101,0.13323,0,0,0,1,G67-12,0.24853500000000001,Kors2
G80-13,F,S,Rombohöjden 1,Rombohöjden_1415,6615531,1437220,2014,2015,NA,NA,0,NA,0.32,1.23,0.33,7.44,214.605,30.8,172.803,0.259,1863,Hällefors,S,20.367,0,5,0,69.83307491,6,2.4,2.7,0.712316477,0.685962338,0,0.00566,6.00E-04,0,0,0,0,0,0,0,0,0.01043,0,0.00084,0.00477,0.00576,0.0031,0.71164,0.0807,0,0,0.03673,0,0,0,0,0,0.00554,0,0,0.00101,0.13323,0,0,0,1,G80-13,0.12667800000000001,Gås
M-11-09/G77-10,M,S,Rotna 2,Rotna_1415,6718086,1315286,2014,2015,NA,NA,1,NA,0.37,1.99,0.02,4.84,382.56,19.118,183.829,0.191,423,Grue,N,8.316,1,6,0,77.47916667,6,196.9,4500.4,0.561581384,0.561692558,0,0.00043,0,0,0,0,0,0,0,0,0.00044,0.00761,0,0,0.00044,0.00132,0.00072,0.73953,0.02661,0,0,0.09885,0,0,0,0,0.00046,0.07834,0,0,0,0.04526,0,0,0,1,G77-10,0.21484400000000001,Ulr2
M11-10/G42-10,F,S,Rotna 2,Rotna_1415,6718086,1315286,2014,2015,NA,NA,1,NA,0.37,1.99,0.02,4.84,382.56,19.118,183.829,0.191,423,Grue,N,8.316,1,6,0,77.47916667,6,196.9,4500.4,0.561581384,0.561692558,0,0.00043,0,0,0,0,0,0,0,0,0.00044,0.00761,0,0,0.00044,0.00132,0.00072,0.73953,0.02661,0,0,0.09885,0,0,0,0,0.00046,0.07834,0,0,0,0.04526,0,0,0,1,G42-10,0.26953100000000002,Ny5
G54-15,M,S,Rotån,Rotån_1415,6704256,1381676,2014,2015,illegal,NA,0,NA,0.2,0.77,0.11,4.34,371.389,29.055,172.51,0.268,2023,Malung,S,4.025,0,2,0,83.125,6,2.3,2.3,0.513395092,0.53434691,0,0.00019,0,0,0,0,0,0,0,0,0,0.00081,0,0.00102,0.00198,0.00062,0.0016,0.66048,0.03946,0,0,0.06717,0,0,0,0,0.00158,0.16821,0,0,0.00305,0.05383,0,0,0,1,G54-15,0.28668199999999999,Ksk1
G6-14,F,S,Rotån,Rotån_1415,6704256,1381676,2014,2015,illegal,NA,0,NA,0.2,0.77,0.11,4.34,371.389,29.055,172.51,0.268,2023,Malung,S,4.025,0,2,0,83.125,6,2.3,2.3,0.513395092,0.53434691,0,0.00019,0,0,0,0,0,0,0,0,0,0.00081,0,0.00102,0.00198,0.00062,0.0016,0.66048,0.03946,0,0,0.06717,0,0,0,0,0.00158,0.16821,0,0,0.00305,0.05383,0,0,0,1,G6-14,0.29699700000000001,Tand
G12-09,F,S,Sandsjön 3,Sandsjön_1415,6640630,1391493,2014,2015,NA,NA,0,NA,0.29,1.15,0.06,5.68,252.19,34.869,178.388,0.365,1782,Filipstad,S,29.5,0,3,0,74.07407617,6,2.1,2.6,0.648928084,0.655754561,0,0.00288,0.00017,0,0,0,0,0,0,6.00E-05,0,0.0118,0,0.00033,0.00114,0.00508,0.00374,0.77094,0.025,0,0,0.08665,0,0,0,0,0.00078,0.0252,0,0,0.00105,0.0652,0,0,0,1,G12-09,0.30590800000000001,Ack
G39-11,M,S,Sandsjön 3,Sandsjön_1415,6640630,1391493,2014,2015,NA,NA,0,NA,0.29,1.15,0.06,5.68,252.19,34.869,178.388,0.365,1782,Filipstad,S,29.5,0,3,0,74.07407617,6,2.1,2.6,0.648928084,0.655754561,0,0.00288,0.00017,0,0,0,0,0,0,6.00E-05,0,0.0118,0,0.00033,0.00114,0.00508,0.00374,0.77094,0.025,0,0,0.08665,0,0,0,0,0.00078,0.0252,0,0,0.00105,0.0652,0,0,0,1,G39-11,0.15479999999999999,Z
G108-14,M,S,Sjunda 1,Sjunda_1415,6553012,1592396,2014,2015,NA,NA,0,NA,0.49,1.59,3.44,15.42,42.021,37.497,176.377,0.28,181,Södertälje,S,122.971,0,0,0,50.58990577,6,2,2.4,0.250133296,0.100053318,0.00063,0.03524,0.00777,0.00103,0,0.00044,0.00074,0.00031,0,0.00255,0.00673,0.21269,0,0.0058,0.00837,0.02713,0.00507,0.44215,0.10508,0,0,0.00727,0,0,0,0,0.0019,0.00344,0.001,0,0,0.09047,0,0,0.03419,1,G108-14,0.21491199999999999,Snd3
G1-14,F,S,Sjunda 1,Sjunda_1415,6553012,1592396,2014,2015,NA,NA,0,NA,0.49,1.59,3.44,15.42,42.021,37.497,176.377,0.28,181,Södertälje,S,122.971,0,0,0,50.58990577,6,2,2.4,0.250133296,0.100053318,0.00063,0.03524,0.00777,0.00103,0,0.00044,0.00074,0.00031,0,0.00255,0.00673,0.21269,0,0.0058,0.00837,0.02713,0.00507,0.44215,0.10508,0,0,0.00727,0,0,0,0,0.0019,0.00344,0.001,0,0,0.09047,0,0,0.03419,1,G1-14,0.14682000000000001,Fhg1
G29-15,M,S,Sjösveden  2,Sjösveden_1415,6788674,1509613,2014,2015,NA,NA,0,NA,0.2,1.19,0.83,6.43,281.931,27.333,168.736,0.19,2121,Ovanåker,S,8.733,0,3,0,76.21505376,6,2.7,3.1,0.367447229,0.290352341,0,0.00482,0,0,0,0,0.00037,0,0,0,0,0.03843,0,0,0.00078,0.00127,0.00047,0.70305,0.02798,0,0,0.11316,0,0,0,0,0.00065,0.03455,0,0,0,0.07446,0,0,0,1,G29-15,0.142761,Kors4
M-09-15,F,S,Sjösveden  2,Sjösveden_1415,6788674,1509613,2014,2015,NA,NA,1,NA,0.2,1.19,0.83,6.43,281.931,27.333,168.736,0.19,2121,Ovanåker,S,8.733,0,3,0,76.21505376,6,2.7,3.1,0.367447229,0.290352341,0,0.00482,0,0,0,0,0.00037,0,0,0,0,0.03843,0,0,0.00078,0.00127,0.00047,0.70305,0.02798,0,0,0.11316,0,0,0,0,0.00065,0.03455,0,0,0,0.07446,0,0,0,1,M-09-15,0.22680700000000001,Kors1
G154-14,M,S,Skillingmark 1,Skillingmark_1415,6633076,1283468,2014,2015,illegal,NA,0,NA,0.35,1.34,0.34,5.96,221.514,32.269,175.919,0.33,1730,Eda,S,9.26,1,2,0,64.26428091,6,78,830.9,0.483235841,0.363403321,0,0.0018,0,0,0,0,3.00E-04,0,0,0,1.00E-05,0.03058,0,0.00341,0.00887,0.02369,0,0.78039,0.01107,0,0,0.02289,0,0,0,0,0,0.04316,0,0,0,0.07382,0,0,0,1,G154-14,0.29327399999999998,När1
G69-14,F,S,Skillingmark 1,Skillingmark_1415,6633076,1283468,2014,2015,NA,NA,0,NA,0.35,1.34,0.34,5.96,221.514,32.269,175.919,0.33,1730,Eda,S,9.26,1,2,0,64.26428091,6,78,830.9,0.483235841,0.363403321,0,0.0018,0,0,0,0,3.00E-04,0,0,0,1.00E-05,0.03058,0,0.00341,0.00887,0.02369,0,0.78039,0.01107,0,0,0.02289,0,0,0,0,0,0.04316,0,0,0,0.07382,0,0,0,1,G69-14,0.13900799999999999,Dju3
G18-10,F,S,Skugghöjden,Skugghöjden_1415,6672617,1324843,2014,2015,NA,NA,0,NA,0.29,1.39,0.08,4.68,284.265,34.721,171.778,0.403,1737,Torsby,S,10.352,1,5,0,69.45110887,6,77.4,1302.7,0.743665391,0.683628659,0,0.00093,0,0,0,0,0,0,0,0,0,0.00826,0,0,0.00335,0.00602,0,0.80699,0.01491,0,0,0.07168,0,0,0,0,0,0.02897,0,0,0,0.05887,0,0,0,1,G18-10,0.27612300000000001,Löv2
