RovbaseID,DNAID,Art,Dødsårsak,"Dødsårsak, annet",Dødsdato,Usikker dødsdato,Dødstidspunkt,Alder på dødt individ,Aldersklasse verifisert SVA,Yngling,Kjønn,"Alder, vurdert","Alder, verifisert","Alder, verifisert av",Helvekt,Slaktevekt,CITES-nummer,Kontroll av fellingsted,Vevsprøve tatt,Observasjons/Jaktdato,Kontrollstatus,Vurdering,Microchip,Funnsted,Nord (UTM33/SWEREF99 TM),Øst (UTM33/SWEREF99 TM),Nord (RT90),Øst (RT90),Koordinatsystem,Stedkvalitet,Individ,SVAID,Länsstyrelsens nr,Kommunenummer,Kommune,Fylkenummer,Fylke
M526938,D550070,Varg,Jakt - Kula,,2021.12.01,Nej,10:05,Vuxen,Nej,Nej,Hane,"2,5",1,NINA,"47,50","0,00",,Ja,Ja,2021.12.01,Laboratorium,Dokumenterad,Kropp 578098100676541,Sønstmyra,6809280,301171,6814100,1258092,WGS84-UTM Zon 32,Mycket bra,UI416656 G202-21 V974 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M526947,D550204,Varg,Jakt - Kula,,2021.12.03,Nej,13:40,Vuxen,Nej,Nej,Hane,"1,5",1,NINA,"42,30","0,00",,Ja,Ja,2021.12.03,Laboratorium,Dokumenterad,Kropp 578098100740695,Fjølbutjønna,6824126,297037,6829006,1254140,WGS84-UTM Zon 32,Mycket bra,UI417215 G57-22 V1021 +,,,1-3423,Stor-Elvdal (N),1-34,Innlandet (N)
M526990,D550387,Varg,Jakt - Kula,,2021.12.06,Nej,10:35,Vuxen,Nej,Nej,Hane,,1,NINA,"31,30","0,00",,Ja,Ja,2021.12.06,Laboratorium,Dokumenterad,Kropp 578098100739158,Buvannet,6709658,211604,6715521,1167243,WGS84-UTM Zon 32,Mindre bra,UI415327 G125-21 V959 +,,,1-3039,Flå (N),1-30,Viken (N)
M527013,D550509,Varg,Jakt - Kula,,2021.12.08,Nej,13:30,Vuxen,Nej,Nej,Hona,"1,5 +",1,NINA,"29,20","0,00",,Ja,Ja,2021.12.08,Laboratorium,Dokumenterad,Kropp 578098100656526,Sønnikbua,6817583,313009,6822262,1270040,WGS84-UTM Zon 32,Mindre bra,UI415381 G127-21 V961 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M527014,D550510,Varg,Jakt - Kula,,2021.12.08,Nej,15:45,Vuxen,Nej,Nej,Hane,"2,5",1,NINA,"43,20","0,00",,Ja,Ja,2021.12.08,Laboratorium,Dokumenterad,Kropp 578098100657350,Skramslitjønna,6817662,308718,6822393,1265748,WGS84-UTM Zon 32,Mindre bra,UI415508 G130-21 V1016 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M527027,D550626,Varg,Jakt - Kula,,2021.12.11,Nej,10:10,Vuxen,Nej,Nej,Hona,5+,3,NINA,"31,20","0,00",,Ja,Ja,2021.12.11,Laboratorium,Dokumenterad,Kropp 578098100676058,Søndre Raudfjellet,6823160,327033,6827668,1284141,WGS84-UTM Zon 32,Mindre bra,UI413385 G136-19 V842 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M527028,D550627,Varg,Jakt - Kula,,2021.12.11,Nej,10:30,Vuxen,Nej,Nej,Hane,4+,3,NINA,"48,10","0,00",,Ja,Ja,2021.12.11,Laboratorium,Dokumenterad,Kropp 578098100676244,Storåstjønna,6822318,324902,6826852,1281998,WGS84-UTM Zon 32,Mindre bra,UI412866 G60-19 V863 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M527029,D550632,Varg,Jakt - Kula,,2021.12.11,Nej,12:45,Vuxen,Nej,Nej,Hona,"1,5",,,"33,60","0,00",,Ja,Ja,2021.12.11,Laboratorium,Dokumenterad,Kropp 578098100676079,Kivfjellsalen,6859666,284043,6864728,1241579,ED50-UTM Zon 32,Mindre bra,UI415386 G92-21 V996 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M527034,D550880,Varg,Skyddsjakt,,2021.12.15,Nej,12:50,Vuxen,Ja,Nej,Hane,,1,SVA,"45,00","0,00",,Ja,Nej,2021.12.15,Laboratorium,Dokumenterad,,Amsen,6858244,471995,6860970,1429604,SWEREF99 TM,Exakt,UI414725 G26-21 V915 +,V2022-0174,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M527055,D551461,Varg,Licensjakt,,2022.01.02,Nej,14:12,Vuxen,Ja,Nej,Hane,4,4,SVA,"47,50","0,00",,Ja,Ja,2022.01.02,Laboratorium,Dokumenterad,"Skinn 0007FC6BDA, Kranie 11099239",,6634479,526832,6636452,1481709,SWEREF99 TM,Mindre bra,UI408584 G264-17 +,V2022-0025,,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S)
M527056,D551462,Varg,Licensjakt,,2022.01.02,Nej,14:20,Unge,Nej,Ja,Hona,,,,"26,50","0,00",,Ja,Ja,2022.01.02,Laboratorium,Dokumenterad,Skinn 0007FC7C20,Billsjön,6645244,538250,6647081,1493262,SWEREF99 TM,Exakt,UI417075 G158-21 +,V2022-0028,,2-1982,Fagersta (S),2-19,Västmanlands län (S)
M527057,D551463,Varg,Licensjakt,,2022.01.02,Nej,14:57,Vuxen,Ja,Nej,Hona,4,5,SVA,"32,00","0,00",,Ja,Ja,2022.01.02,Laboratorium,Dokumenterad,"Skinn 0007FC6ADC, Kranie 11099877",Holmsjön,6632933,527539,6634897,1482397,SWEREF99 TM,Mindre bra,UI408575 G259-17 +,V2022-0024,,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S)
M527058,D551467,Varg,Licensjakt,,2022.01.02,Nej,14:38,Unge,Nej,Nej,Hona,1,,,"26,10","0,00",,Ja,Ja,2022.01.02,Laboratorium,Dokumenterad,"Skinn 00072EF152, Kranie 0007A7C74A",Laxbäcken,6730012,574515,6731430,1530574,SWEREF99 TM,Mycket bra,UI417130 G189-21 +,V2022-0043,,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
M527060,D551496,Varg,Licensjakt,,2022.01.03,Nej,11:40,Vuxen,Ja,Nej,Hane,4,4,SVA,"37,20","0,00",,Ja,Ja,2022.01.03,Laboratorium,Dokumenterad,"Skinn 0007FC6DEF, Kranie 11099016",Rovsveden,6651660,525589,6653653,1480675,WGS 84 (Lat/Long),Mindre bra,UI414029 G238-19 +,V2022-0030,,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
M527061,D551502,Varg,Licensjakt,,2022.01.03,Nej,14:30,Vuxen,Ja,Nej,Hona,2,1,SVA,"32,60","0,00",,Ja,Ja,2022.01.03,Laboratorium,Dokumenterad,Skinn 0007FC6CA3,,6642494,539000,6644321,1493979,SWEREF99 TM,Mindre bra,UI414752 G76-20 +,V2022-0032,,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S)
M527067,D551571,Varg,Licensjakt,,2022.01.04,Nej,13:25,Vuxen,Ja,Nej,Hona,3-5,2,SVA,"32,00","0,00",,Ja,Ja,2022.01.04,Laboratorium,Dokumenterad,"Skinn 00072EE729, Kranie 11099665",Gäddtjärn,6724242,570681,6725706,1526668,RT90,Mycket bra,UI414050 G257-19 +,V2022-0044,,2-2181,Sandviken (S),2-21,Gävleborgs län (S)
M527070,D551605,Varg,Licensjakt,,2022.01.05,Nej,09:50,Vuxen,Ja,Nej,Hona,4,4,SVA,"34,00","0,00",,Ja,Ja,2022.01.05,Laboratorium,Dokumenterad,"Skinn 00078ED48D, Kranie 11099286",Saxheden,6657486,516367,6659594,1471521,SWEREF99 TM,Mindre bra,UI408732 G9-18 +,V2022-0029,SH06,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
M527071,D551610,Varg,Licensjakt,,2022.01.05,Nej,10:30,Vuxen,Ja,Nej,Hane,2,2,SVA,"41,00","0,00",,Ja,Ja,2022.01.05,Laboratorium,Dokumenterad,"Skinn 0007C68F3C, Kranie 11099565",,6655693,516091,6657804,1471223,SWEREF99 TM,Mindre bra,UI413904 G175-19 +,V2022-0026,,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
M527072,D551611,Varg,Licensjakt,,2022.01.05,Nej,12:15,Unge,Nej,Nej,Hona,,,,"27,10","0,00",,Ja,Ja,2022.01.05,Laboratorium,Dokumenterad,"Skinn 0007FC6B60, Kranie 0007A7FA90",,6654860,513155,6657006,1468276,SWEREF99 TM,Mindre bra,UI417074 G156-21 +,V2022-0031,SH09,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
M527073,D551617,Varg,Licensjakt,,2022.01.05,Nej,10:00,Unge,Nej,Nej,Hane,,,,"29,00","0,00",,Ja,Ja,2022.01.05,Laboratorium,Dokumenterad,"Skinn 0007FC6EE1, Kranie 11099226",,6656882,516524,6658988,1471671,SWEREF99 TM,Mindre bra,UI417072 G154-21 +,V2022-0027,SH07,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
M527074,D551618,Varg,Licensjakt,,2022.01.05,Nej,13:05,Vuxen,Ja,Nej,Hona,3-4,2,SVA,"37,50","0,00",,Ja,Ja,2022.01.05,Laboratorium,Dokumenterad,"Skinn 0007B5546A, Kranie 11099890",Storfors,6594704,467686,6597381,1422058,RT90,Mycket bra,UI413723 G111-19 +,V2022-0100,,2-1760,Storfors (S),2-17,Värmlands län (S)
M527075,D551634,Varg,Licensjakt,,2022.01.05,Nej,14:30,Vuxen,Ja,Nej,Hona,4-7,4,SVA,"31,00","0,00",,Ja,Ja,2022.01.05,Laboratorium,Dokumenterad,"Skinn 0007B54FB0, Kranie 11099571",Gramre fäbodar,6744365,590886,6745586,1547126,SWEREF99 TM,Mycket bra,UI407505 G136-17 +,V2022-0042,,2-2101,Ockelbo (S),2-21,Gävleborgs län (S)
M527081,D551669,Varg,Licensjakt,,2022.01.06,Nej,10:40,Unge,Ja,Nej,Hane,,0,SVA,"38,20","0,00",,Ja,Ja,2022.01.06,Laboratorium,Dokumenterad,"Skinn 0007FC6CF4, Kranie 11099724",,6657166,524141,6659179,1479294,SWEREF99 TM,Mindre bra,UI417146 G179-21 +,V2022-0097,SH10,2-2061,Smedjebacken (S),2-20,Dalarnas län (S)
M527082,D551671,Varg,Licensjakt,,2022.01.06,Nej,,Unge,Ja,Nej,Hane,,0,SVA,"32,20","0,00",,Ja,Ja,2022.01.06,Laboratorium,Dokumenterad,"Skinn 0007B343A8, Kranie 11099434",,6633791,526327,6635770,1481195,SWEREF99 TM,Mindre bra,UI417281 G18-22 +,V2022-0096,SH11,2-1904,Skinnskatteberg (S),2-19,Västmanlands län (S)
M527083,D551672,Varg,Licensjakt,,2022.01.06,Nej,13:30,Unge,Nej,Nej,Hona,,,,"26,00","0,00",,Ja,Ja,2022.01.06,Laboratorium,Dokumenterad,"Skinn 0007B5829B, Kranie 0007A7F6F9",Storfors,6598673,467162,6601358,1421582,RT90,Mindre bra,UI417066 G152-21 +,V2022-0098,,2-1760,Storfors (S),2-17,Värmlands län (S)
M527089,D551709,Varg,Licensjakt,,2022.01.07,Nej,14:45,Unge,Nej,Nej,Hane,,,,"33,20","0,00",,Ja,Ja,2022.01.07,Laboratorium,Dokumenterad,"Skinn 0007FC7059, Kranie 11099754",Åtjärnen,6631218,513884,6633347,1468717,SWEREF99 TM,Mindre bra,UI417178 G221-21 +,V2022-0095,SH12,2-1885,Lindesberg (S),2-18,Örebro län (S)
M527092,D551731,Varg,Licensjakt,,2022.01.08,Nej,10:45,Unge,Nej,Nej,Hona,,,,"26,00","0,00",,Ja,Ja,2022.01.08,Laboratorium,Dokumenterad,"Skinn 0007B58348, Kranie 0007A82A42",Storfors,6600025,466557,6602718,1420993,RT90,Mycket bra,UI417161 G195-21 +,V2022-0101,,2-1760,Storfors (S),2-17,Värmlands län (S)
M527094,D551733,Varg,Licensjakt,,2022.01.08,Nej,13:50,Vuxen,Nej,Nej,Hona,2,,,"28,00","0,00",,Ja,Ja,2022.01.08,Laboratorium,Dokumenterad,"Skinn 7FC6A4F, Kranie 11099849",Svarttjärn,6606623,316621,6611140,1271066,RT90,Mindre bra,UI417128 G187-21 V1006 +,V2022-0099,,2-1765,Årjäng (S),2-17,Värmlands län (S)
M527116,D551847,Varg,Licensjakt,,2022.01.10,Nej,12:56,Vuxen,Ja,Nej,Hona,2,4,SVA,"29,60","0,00",,Nej,Nej,2022.01.10,Laboratorium,Dokumenterad,"Skinn 00072EC7F5, Kranie 11099719",Morvallsbyn,6867255,539311,6869148,1497055,SWEREF99 TM,Mindre bra,UI412586 G14-19 +,V2022-0115,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527118,D551866,Varg,Licensjakt,,2022.01.10,Nej,13:59,Unge,Nej,Ja,Hona,1,,,"22,00","0,00",,Ja,Ja,2022.01.10,Laboratorium,Dokumenterad,"Skinn 0007B35E7E, Kranie 0007A82107",Morvallstjärn,6867598,540516,6869476,1498265,SWEREF99 TM,Mindre bra,UI417169 G230-21 +,V2022-0113,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527120,D551867,Varg,Licensjakt,,2022.01.10,Nej,18:45,Unge,Nej,Ja,Hane,1,,,"28,00","0,00",,Nej,Nej,2022.01.10,Laboratorium,Dokumenterad,"Skinn 00072EED5A, Kranie 11099503",Morvallsbyn,6867370,539923,6869256,1497669,SWEREF99 TM,Mycket bra,UI417288 G25-22 +,V2022-0116,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527124,D551896,Varg,Licensjakt,,2022.01.11,Nej,12:10,Vuxen,Ja,Nej,Hona,2,1,SVA,"29,50","0,00",,Ja,Ja,2022.01.11,Laboratorium,Dokumenterad,"Skinn 7Fc7D9A, Kranie 11009546",,6608294,321033,6612758,1275501,RT90,Mycket bra,UI417291 G17-22 V1030 +,V2022-0102,,2-1765,Årjäng (S),2-17,Värmlands län (S)
M527129,D552106,Varg,Licensjakt,,2022.01.13,Nej,11:38,Vuxen,Ja,Nej,Hane,2,1,SVA,"45,10","0,00",,Ja,Ja,2022.01.13,Laboratorium,Dokumenterad,"Skinn 0007B57DAA, Kranie 11098961",Kölströmmen,6865496,533281,6867464,1491001,SWEREF99 TM,Mycket bra,UI415359 G90-21 +,V2022-0114,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527131,D552154,Varg,Licensjakt,,2022.01.14,Nej,10:54,Unge,Nej,Nej,Hane,valp,,,"27,60","0,00",,Ja,Ja,2022.01.14,Laboratorium,Dokumenterad,"Skinn 00072EC231, Kranie 11099219",Rävbäcken,6871947,539180,6873843,1496982,SWEREF99 TM,Mycket bra,UI417043 G145-21 +,V2022-0117,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527153,D552290,Varg,Licensjakt,,2022.01.20,Nej,13:00,Vuxen,Ja,Nej,Hane,3-4,1,SVA,"40,00","0,00",,Ja,Ja,2022.01.20,Laboratorium,Dokumenterad,"Skinn 00073B1258, Kranie 11099727","Loka, Orrmossen",6608876,469428,6611537,1423973,SWEREF99 TM,Mindre bra,UI417198 G241-21 +,V2022-0345,,2-1863,Hällefors (S),2-18,Örebro län (S)
M527177,D552671,Varg,Licensjakt,,2022.01.30,Nej,16:00,Unge,Nej,Ja,Hane,1,,,"23,00","0,00",,Ja,Ja,2022.01.30,Laboratorium,Dokumenterad,"Skinn 0007B59495, Kranie 0007A7F2C6",Grytingen,6596906,465499,6599610,1419897,SWEREF99 TM,Mycket bra,UI417306 G43-22 +,V2022-0346,,2-1760,Storfors (S),2-17,Värmlands län (S)
M527228,D553066,Varg,Licensjakt,,2022.02.04,Nej,11:50,Vuxen,Ja,Nej,Hona,3-4,1,SVA,"36,00","0,00",,Nej,Ja,2022.02.04,Laboratorium,Dokumenterad,00073B4838,storfors,6598442,468555,6601110,1422973,SWEREF99 TM,Mindre bra,UI417338 G80-22 +,V2022-0344,,2-1760,Storfors (S),2-17,Värmlands län (S)
M527229,D553083,Varg,Skyddsjakt,,2022.02.04,Nej,13:40,Vuxen,Ja,Nej,Hane,,1,SVA,"23,70","0,00",,Nej,Ja,2022.02.04,Laboratorium,Dokumenterad,"Skinn 00072EF483, Kranie 11099221",Kilbokölen,6848118,546996,6849910,1504505,SWEREF99 TM,Mycket bra,UI417047 G149-21 +,V2022-0725,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527275,D553413,Varg,Jakt - Kula,,2022.02.12,Nej,13:40,Unge,Nej,Nej,Hane,,0,NINA,"38,40","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100676344,,6750322,326154,6754802,1282362,WGS84-UTM Zon 32,Mindre bra,UI417183 G47-22 V1001 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527276,D553414,Varg,Jakt - Kula,,2022.02.12,Nej,13:40,Unge,Nej,Nej,Hane,"0,5",0,NINA,"34,90","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100676378,Agåssætra,6750294,326073,6754774,1282281,WGS84-UTM Zon 32,Mindre bra,UI417054 G217-21 V995 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527277,D553415,Varg,Jakt - Kula,,2022.02.12,Nej,13:50,Vuxen,Nej,Nej,Hane,"1,5+",1,NINA,"42,20","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100673305,Agåssætra,6750322,326000,6754803,1282207,WGS84-UTM Zon 32,Mindre bra,UI414111 G25-20 V941 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527278,D553426,Varg,Jakt - Kula,,2022.02.12,Nej,14:00,Unge,Nej,Nej,Hona,"0,5",0,NINA,"31,30","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100673254,,6751262,325515,6755750,1281734,WGS84-UTM Zon 32,Mindre bra,UI416922 G211-21 V986 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527280,D553437,Varg,Jakt - Kula,,2022.02.12,Nej,12:26,Unge,Nej,Nej,Hane,"0,8",0,NINA,"30,00","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100740632,Tenåsen,6803210,337124,6807582,1293990,WGS84-UTM Zon 32,Mindre bra,UI417185 G48-22 V1003 +,,,1-3421,Trysil (N),1-34,Innlandet (N)
M527281,D553438,Varg,Jakt - Kula,,2022.02.12,Nej,13:55,Vuxen,Nej,Nej,Hona,5+,3,NINA,"35,10","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100673300,,6749902,326939,6754372,1283142,WGS84-UTM Zon 32,Mindre bra,UI412775 G85-19 V823 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527284,D553439,Varg,Jakt - Kula,,2022.02.12,Nej,15:12,Vuxen,Nej,Nej,Hane,1-2,1,NINA,"45,90","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100740788,Dottungen,6748970,325979,6753451,1282170,WGS84-UTM Zon 32,Mindre bra,UI416920 G209-21 V984 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527285,D553440,Varg,Jakt - Kula,,2022.02.12,Nej,13:34,Unge,Nej,Nej,Hane,"0,8",0,NINA,"36,80","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100676147,Søndre Agåsen,6750205,325647,6754691,1281853,WGS84-UTM Zon 32,Mindre bra,UI417168 G46-22 V1000 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527286,D553441,Varg,Jakt - Kula,,2022.02.12,Nej,13:33,Unge,Nej,Nej,Hona,"0,8",0,NINA,"33,00","0,00",,Ja,Ja,2022.02.12,Laboratorium,Dokumenterad,Kropp 578098100676193,Søndre Agåsen,6750456,326574,6754930,1282784,WGS84-UTM Zon 32,Mindre bra,UI416921 G210-21 V985 +,,,1-3420,Elverum (N),1-34,Innlandet (N)
M527279,D553427,Varg,Jakt - Kula,,2022.02.13,Nej,11:29,Unge,Nej,Nej,Hona,"0,5",,,"23,90","0,00",,Ja,Ja,2022.02.13,Laboratorium,Dokumenterad,Kropp 578098100739269,Tennåsen,6803695,337403,6808065,1294275,WGS84-UTM Zon 32,Mindre bra,UI417186 G49-22 V1004 +,,,1-3421,Trysil (N),1-34,Innlandet (N)
M527296,D553466,Varg,Jakt - Kula,,2022.02.14,Nej,15:05,Unge,Nej,Nej,Hona,05,0,NINA,"32,00","0,00",,Ja,Ja,2022.02.14,Laboratorium,Dokumenterad,Kropp 578098100740495,Lindberget,6717031,352914,6721164,1308727,WGS84-UTM Zon 33,Mindre bra,UI417267 G62-22 V1028 +,,,1-3418,Åsnes (N),1-34,Innlandet (N)
M527324,D553577,Varg,Skyddsjakt,,2022.02.17,Nej,14:00,Vuxen,Nej,Nej,Hona,ad,3,NINA,"41,60","0,00",,Nej,Ja,2022.02.17,Laboratorium,Dokumenterad,Kropp 578098100740718,Blomberget,6707380,348603,6711561,1304295,WGS84-UTM Zon 33,Mindre bra,UI412926 G133-19 V827 +,,,1-3417,Grue (N),1-34,Innlandet (N)
M527325,D553579,Varg,Skyddsjakt,,2022.02.17,Nej,16:10,Vuxen,Nej,Nej,Hane,ad,3,NINA,"50,00","0,00",,Nej,Ja,2022.02.17,Laboratorium,Dokumenterad,Kropp 578098100740283,Blommberget,6707799,348009,6711987,1303706,WGS84-UTM Zon 33,Mindre bra,UI412598 G40-19 V813 +,,,1-3417,Grue (N),1-34,Innlandet (N)
M527327,D553617,Varg,Skyddsjakt,,2022.02.18,Nej,12:24,Vuxen,Nej,Nej,Hane,,1,NINA,"41,60","0,00",,Nej,Ja,2022.02.18,Laboratorium,Dokumenterad,"Kropp 578098100738497, 578098100740589",Kaketjennsberget,6712447,358486,6716509,1314245,WGS84-UTM Zon 33,Mindre bra,UI417364 G102-22 V1037 +,,,1-3417,Grue (N),1-34,Innlandet (N)
M527328,D553618,Varg,Skyddsjakt,,2022.02.18,Nej,12:34,Vuxen,Nej,Nej,Hane,"1,5",1,NINA,"47,80","0,00",,Nej,Ja,2022.02.18,Laboratorium,Dokumenterad,Kropp 578098100740122,Skjultjennsmyra,6713205,359691,6717253,1315460,WGS84-UTM Zon 33,Mindre bra,UI415407 G133-21 V956 +,,,1-3417,Grue (N),1-34,Innlandet (N)
M527335,D553809,Varg,Skyddsjakt,,2022.02.21,Nej,14:26,Unge,Nej,Nej,Hona,,0,NINA,"33,70","0,00",,Nej,Ja,2022.02.21,Laboratorium,Dokumenterad,Kropp 578098100656275,Kongsbakk,6611102,304286,6615772,1258779,WGS84-UTM Zon 32,Mindre bra,UI417236 G3-22 V1017 +,,,1-3013,Marker (N),1-30,Viken (N)
M527336,D553811,Varg,Skyddsjakt,,2022.02.22,Nej,11:30,Vuxen,Nej,Nej,Hona,,6,NINA,"34,00","0,00",,Nej,Ja,2022.02.22,Laboratorium,Dokumenterad,Kropp 578098100656471,Breimåsan,6617469,305194,6622131,1259764,WGS84-UTM Zon 32,Mindre bra,UI406437 G129-17 V678 +,,,1-3026,Aurskog-Høland (N),1-30,Viken (N)
M527368,D554016,Varg,Skyddsjakt,,2022.02.23,Nej,13:29,Unge,Nej,Nej,Hane,0,0,NINA,"38,20","0,00",,Nej,Ja,2022.02.23,Laboratorium,Dokumenterad,Kropp 578098100343310,,6623186,313062,6627755,1267707,WGS84-UTM Zon 32,Dålig,UI417052 G185-21 V993 +,,,1-3026,Aurskog-Høland (N),1-30,Viken (N)
M527370,D554039,Varg,Skyddsjakt,,2022.02.24,Nej,17:40,Vuxen,Nej,Nej,Hane,Ad,,,"47,00","0,00",,Nej,Ja,2022.02.24,Laboratorium,Dokumenterad,Kropp 578098100738424,Åkevannet,6615731,313776,6620288,1268330,WGS84-UTM Zon 32,Mindre bra,UI413765 G126-19 V943 +,,,1-3013,Marker (N),1-30,Viken (N)
M527373,D554072,Varg,Skyddsjakt,,2022.02.24,Nej,15:02,Vuxen,Nej,Nej,Hane,,1,NINA,"46,00","0,00",,Nej,Ja,2022.02.24,Laboratorium,Dokumenterad,Kropp 578098100676188,Haugli,6722635,351023,6726794,1306903,WGS84-UTM Zon 33,Mindre bra,UI415304 G3-21 V997 +,,,1-3418,Åsnes (N),1-34,Innlandet (N)
M527557,D555846,Varg,Skyddsjakt,,2022.03.21,Nej,,Unge,Ja,Nej,Hona,,0,SVA,"32,70","0,00",,Nej,Ja,2022.03.21,Laboratorium,Dokumenterad,Skinn 0007FC6E72,Eriksnäsbo,6803743,566644,6805279,1523609,SWEREF99 TM,Mycket bra,UI417299 G36-22 +,V2022-0698,,2-2183,Bollnäs (S),2-21,Gävleborgs län (S)
M527584,D556150,Varg,Jakt - Kula,,2022.03.26,Nej,10:45,Osäker,Nej,Nej,Hona,1,,,"31,30","0,00",,Ja,Ja,2022.03.26,Laboratorium,Dokumenterad,Kropp 578098100740447,Grytsetervegen,6720252,309457,6724920,1265286,WGS84-UTM Zon 33,Mindre bra,UI417384 G154-22 V1046 +,,,1-3413,Stange (N),1-34,Innlandet (N)
M527592,D556358,Varg,Skyddsjakt,,2022.03.29,Nej,17:10,Vuxen,Ja,Nej,Hona,,1,SVA,"0,00","0,00",,Ja,Ja,2022.03.29,Laboratorium,Dokumenterad,,Bäckvallen,6894897,482717,6897504,1440786,RT90,Exakt,UI415353 G83-21 +,V2022-1077,,2-2361,Härjedalen (S),2-23,Jämtlands län (S)
M527679,D556970,Varg,Jakt - Kula,,2022.04.05,Nej,19:00,Osäker,Nej,Nej,Hane,juv,,,"38,30","0,00",,Ja,Ja,2022.04.05,Laboratorium,Dokumenterad,Kropp 578098100741378,Haugsethlia,6871827,294701,6876763,1252395,WGS84-UTM Zon 32,Mindre bra,UI417253 G8-22 V1043 +,,,1-3424,Rendalen (N),1-34,Innlandet (N)
M527811,D558201,Varg,Skyddsjakt,,2022.05.03,Nej,17:20,Unge,Nej,Nej,Hona,,,,"30,40","0,00",,Ja,Ja,2022.05.03,Laboratorium,Dokumenterad,578098100676616,"Elstad, Ringebu",6828464,242823,6834019,1199948,WGS84-UTM Zon 32,Mindre bra,UI417362 G90-22 V1049 +,,,1-3439,Ringebu (N),1-34,Innlandet (N)
M527816,D558204,Varg,Skyddsjakt,,2022.05.03,Nej,08:14,Vuxen,Nej,Nej,Hane,1,1,NINA,"47,50","0,00",,Ja,Ja,2022.05.03,Laboratorium,Dokumenterad,578098100740940,Rokkoberget,6743151,307091,6747861,1263200,WGS84-UTM Zon 33,Mindre bra,UI417301 G38-22 V1048 +,,,1-3412,Løten (N),1-34,Innlandet (N)
M527880,D558601,Varg,Skyddsjakt,,2022.05.12,Nej,,Vuxen,Ja,Nej,Hona,,1,SVA,"34,00","0,00",,Ja,Ja,2022.05.12,Laboratorium,Dokumenterad,Skinn 0007FC7E12,,6590831,519314,6592881,1473658,SWEREF99 TM,Exakt,UI417055 G147-21 +,V2022-1533,,2-1885,Lindesberg (S),2-18,Örebro län (S)
M527892,D558676,Varg,Skyddsjakt,,2022.05.14,Nej,05:15,Vuxen,Nej,Nej,Hane,,,,"38,70","0,00",,Nej,Nej,2022.05.14,Laboratorium,Dokumenterad,"Skinn 0007FC77AA, Kranie 00076A0CDA",Kölbo,6851477,538042,6853381,1495590,RT90,Mycket bra,UI418039 G109-22,V2022-1812,,2-2161,Ljusdal (S),2-21,Gävleborgs län (S)
M527940,D559211,Varg,Skyddsjakt,,2022.06.01,Nej,19:05,Vuxen,Nej,Nej,Hane,ad,,,"49,35","0,00",,Ja,Ja,2022.06.01,Laboratorium,Dokumenterad,Kropp 578098100344914,Finndøla kraftverk ,6581452,103595,6588540,1057588,WGS84-UTM Zon 32,Mindre bra,UI417272 G14-22 V1051+,,,1-3823,Fyresdal (N),1-38,Vestfold og Telemark (N)
