"NAME_2","NAME_1","Autumn","sum_fate","n_territories","prop_disappearance","ruggedness_mean","average_gravel_km","average_paved_km","pop_mean","mean_snow","mean_artificial_area_total","hunt_county2","mean_fi","mean_maxfi","mean_number_neighbour_terr","mean_bear_density_BZtiff","wolfLKill_n","wolfLKill_last5y","sheepAttacks_n","NoAffectedSheep_last5y","AttackDogs_n","AttackDogs_last5y","IndividualIncome"
"Smedjebacken","Dalarna",2017,1,2,0.5,0.302,1.4,0.34,1.40743523985296,71.1467803030303,0.00741,-0.38884108994798,-0.0177808850689658,0.35199,3,0.537441939042592,-0.331716233706664,0,-0.385164443259822,0,2.9529273983253,2,290323
"Smedjebacken","Dalarna",2018,0,1,0,0.302,1.41,0.24,-0.522449661482107,83.2171717171717,0.00232,0.251023994776543,0.949116849233328,0.400426,1,1.2849224954789,3.26187629811553,5,-0.385164443259822,0,-0.385164443259822,2,292735
"Smedjebacken","Dalarna",2019,0,1,0,0.303,1.42,0.24,-0.53787557724467,82.6354166666667,0.0029,0.251023994776543,0.949116849233328,0.400426,2,1.3626228397786,-0.331716233706664,5,1.28388147753274,4,-0.385164443259822,2,292267
"Stenungsund","Västra Götaland",2009,0,1,0,0.346,1.73,0.61,-0.707106781186572,53.2661616161616,0.01587,-0.707106781186551,0.707106781186548,0.398438,0,NA,NA,0,0.707106781186547,15,-0.707106781186547,1,287638
"Stenungsund","Västra Götaland",2010,1,1,1,0.35,1.73,0.6,0.707106781186523,75.4055555555556,0.01587,0.707106781186544,-0.707106781186547,0.398438,0,NA,NA,0,-0.707106781186547,15,0.707106781186547,2,286239
"Stor-Elvdal","Hedmark",2016,1,2,0.5,0.325,1.01,0.12,NA,80.469247311828,0.0011,NA,NA,0.284912,1,NA,NA,4,NA,0,NA,0,341600
"Storfors","Värmland",2013,0,2,0,0.309,1.12,0.39,1.15440090134468,75.1875,0.00272,1.14285714285714,-1.15470053837925,0,5,1.15316102985146,-0.577350269189626,1,-0.577350269189626,16,NA,0,247674
"Storfors","Värmland",2017,0,1,0,0.293,1.24,0.35,-0.599980249418985,70.5268817204301,0.00701,-0.714285714285714,0.577350269189626,0.287476,6,-0.524959497656203,1.15470053837925,1,-0.577350269189626,7,NA,1,267987
"Storfors","Värmland",2018,0,1,0,0.281,1.27,0.4,-0.554420651925698,82.625,0.01228,-0.428571428571429,0.577350269189626,0.287476,5,-0.628201532195256,-0.577350269189626,1,1.15470053837925,12,NA,1,275426
"Sunne","Värmland",2007,0,2,0,0.421,1.19,0.34,-1.29175634076145,64.7239583333333,0.00218,0.802775205762942,0.427113880851801,0.269531,1,-1.02815924290177,-0.621260744197396,0,-0.886405260427918,6,2.02682626077274,4,229609
"Sunne","Värmland",2009,0,3,0,0.44,1.14,0.293333333333333,-0.363595882808137,82.529476642486,4e-04,0.802775205762942,0.466270131175662,0.270426333333333,1.33333333333333,-0.289774241935088,-0.621260744197396,0,0,4,1.28979852958266,8,234003
"Sunne","Värmland",2010,0,1,0,0.428,1.24,0.35,-0.789446928566124,84.5190476190476,0.00197,1.16767302656428,0.715406511680063,0.276123,3,0.862586965194869,1.24252148839479,2,0,7,-0.921284663987611,8,234765
"Sunne","Värmland",2011,0,1,0,0.42,1.27,0.3,-0.500522524625012,81.8125,0,0.924407812696721,0.715406511680063,0.276123,2,0.426765048943823,1.24252148839479,4,0,7,-0.184256932797522,9,234015
"Sunne","Värmland",2012,1,2,0.5,0.416,1.3,0.31,-0.54959556269898,75.9166666666667,0,1.16767302656428,-1.99525270424326,0.214142,3,-1.30800278912613,-0.621260744197396,4,-0.886405260427918,7,-0.921284663987611,5,248290
"Sunne","Värmland",2013,0,1,0,0.42,1.18,0.36,1.39899001655272,79.6442550505051,0.00406,0.559509991895384,0.790147425831384,0.277832,5,-1.30800278912613,-0.621260744197396,4,-0.886405260427918,7,-0.184256932797522,5,255131
"Sunne","Värmland",2014,0,1,0,0.429,1.19,0.31,-0.473872372861997,69.4186507936508,0.00172,-0.413550863574849,0.427113880851801,0.269531,3,1.54417311993335,-0.621260744197396,4,0.886405260427918,10,-0.184256932797522,3,253875
"Sunne","Värmland",2015,1,3,0.333333333333333,0.415333333333333,1.17333333333333,0.36,1.63908644128665,67.7478956228956,0.00312,-1.2649791121113,0.129943306446757,0.283691666666667,5,-0.555199619501514,2.17441260469088,5,-0.886405260427918,7,-0.184256932797522,4,265871
"Sunne","Värmland",2016,0,2,0,0.425,1.25,0.305,-0.456228134453379,72.4615530303031,0.0013,-1.38661171904508,-0.170879032927061,0.2558575,5,-0.45798620961093,-0.621260744197396,3,1.77281052085584,29,-0.184256932797522,4,272406
"Sunne","Värmland",2017,1,2,0.5,0.423,1.265,0.325,0.240351694386833,74.2708333333333,0.002,-1.14334650517752,-0.170879032927061,0.2558575,3.5,0.98874594095175,0.310630372098698,4,1.77281052085584,32,1.28979852958266,7,278797
"Sunne","Värmland",2018,2,5,0.4,0.4152,1.21,0.342,1.62965167491537,82.290625,0.003384,-0.802775205762942,-2.04979739010021,0.2419958,3.2,-0.144063355649651,-0.621260744197396,4,-0.886405260427918,32,-0.921284663987611,6,284696
"Sunne","Värmland",2019,0,1,0,0.415,1.28,0.29,-0.483062080366485,82.6060606060606,0.00197,-0.413550863574849,0.715406511680063,0.276123,3,1.26891717282742,-0.621260744197396,4,0,28,-0.921284663987611,5,283215
"Surahammar","Västmanland",2016,0,1,0,0.217,1.15,0.29,-0.910790413632826,61.68125,0.00281,0.999999999999999,-0.998615634207781,0.26709,4,-0.45764987630413,-0.577350269189626,0,-0.577350269189626,30,NA,2,280209
"Surahammar","Västmanland",2017,1,1,1,0.196,1.22,0.36,-0.159296274193297,55.5027573529412,0.00388,0,1.00137864013272,0.319611,2,1.14693029323889,-0.577350269189626,0,1.15470053837925,31,NA,1,282246
"Surahammar","Västmanland",2018,0,1,0,0.216,1.3,0.43,1.07008668782612,81.65625,0.00406,-1,-0.00276300592493741,0.235539,3,-0.689280416934763,1.15470053837925,3,-0.577350269189626,26,NA,1,287007
"Säffle","Värmland",1999,0,1,0,0.419,1.09,0.26,-0.985529209691414,NA,0.00075,1.99022891639991,-0.768831181998561,0.234375,0,-0.408248290463863,NA,NA,-0.597614304667197,0,-0.408248290463863,0,202745
"Säffle","Värmland",2014,1,2,0.5,0.405,1.17,0.36,1.22044439866418,63.0387544802867,0.0023,-0.161995376916272,0.0538715760526715,0.3106,2,-0.408248290463863,NA,0,1.79284291400159,25,2.04124145231932,2,238077
"Säffle","Värmland",2016,1,2,0.5,0.406,1.19,0.33,1.28532597538053,62.9878787878788,0.00212,-0.717408097772062,-1.09840814858954,0.3106,1,-0.408248290463863,NA,0,0.597614304667197,26,-0.408248290463863,1,254859
"Säffle","Värmland",2017,0,1,0,0.423,1.1,0.32,-0.69497258352693,60.1818181818182,0,-0.578554917558115,-0.463806339237838,0.243233,4,-0.408248290463863,NA,0,-0.597614304667197,26,-0.408248290463863,1,257968
"Säffle","Värmland",2018,1,3,0.333333333333333,0.416666666666667,1.12666666666667,0.27,-0.234219357570305,81.4793771043771,0.00120666666666667,-0.370275147237194,1.58109058303021,0.317090333333333,2.66666666666667,-0.408248290463863,NA,0,-0.597614304667197,8,-0.408248290463863,1,260513
"Säffle","Värmland",2019,1,2,0.5,0.42,1.155,0.29,-0.59104922325606,68.5922181372549,0.00104,-0.161995376916272,0.696083510743063,0.2769165,3.5,2.04124145231932,NA,0,-0.597614304667197,1,-0.408248290463863,0,263878
"Södertälje","Stockholm",2014,0,1,0,0.28,1.59,0.49,-0.707106781186555,50.5899057656024,0.01957,0.707106781186549,NA,0.214912,0,NA,NA,0,-0.707106781186548,0,NA,0,256492
"Södertälje","Stockholm",2015,1,1,1,0.28,1.6,0.49,0.70710678118654,54.0392156862745,0.01996,-0.707106781186546,NA,0.214912,0,NA,NA,0,0.707106781186548,81,NA,0,264832
"Sør-Odal","Hedmark",2016,0,1,0,0.305,1.93,0.71,-0.707106781186548,75.6625,0.00478,0.707106781186546,NA,0.256382,3,-0.707106781186548,NA,0,NA,0,NA,0,388600
"Sør-Odal","Hedmark",2019,0,1,0,0.302,1.8,0.62,0.707106781186548,82.0885416666667,0.00342,-0.707106781186549,NA,0.256382,2,0.707106781186547,NA,0,NA,0,NA,0,429900
"Tanum","Västra Götaland",2005,0,1,0,0.354,1.22,0.39,-0.415939222668105,64.390625,0.0044,-0.4758668672668,-1.64462021115114,0.269531,1,NA,NA,0,NA,11,2.04124145231932,1,225213
"Tanum","Västra Götaland",2008,0,1,0,0.34,1.23,0.39,-0.376652609432589,44.9264705882353,0.00214,-1.04690710798696,0.23922374837061,0.290039,4,NA,NA,0,NA,0,-0.408248290463863,1,234423
"Tanum","Västra Götaland",2009,1,2,0.5,0.343,1.23,0.39,-0.313981107366405,74.7189075630252,0.0021,-0.4758668672668,-0.792398525249878,0.290039,3,NA,NA,0,NA,0,-0.408248290463863,1,235773
"Tanum","Västra Götaland",2010,0,1,0,0.345,1.24,0.37,-1.29895262491404,78.8958333333333,0,-0.4758668672668,0.732598329343467,0.29541,2,NA,NA,0,NA,0,-0.408248290463863,0,233886
"Tanum","Västra Götaland",2011,0,1,0,0.345,1.23,0.38,1.14804214232681,76.2239583333333,0.00291,0.951733734533602,0.732598329343467,0.29541,0,NA,NA,0,NA,0,-0.408248290463863,0,233505
"Tanum","Västra Götaland",2012,1,1,1,0.34,1.22,0.38,1.25748342205432,56.7713721264368,0.00291,1.52277397525376,0.732598329343467,0.29541,2,NA,NA,0,NA,0,-0.408248290463863,0,245730
"Torsby","Värmland",1998,0,1,0,0.212,1.19,0.29,-0.442409959131662,NA,0,1.21586756496738,2.22644987151298,0.375,0,-1.44544075040782,NA,NA,-0.782699638788101,0,-0.827332421520182,0,191969
"Torsby","Värmland",1999,0,2,0,0.205,1.205,0.27,-0.385193396934072,NA,0.000715,1.26123856705514,0.687726423784624,0.3046875,1,-1.20815950172946,NA,NA,-0.782699638788101,0,-0.827332421520182,0,198738
"Torsby","Värmland",2000,0,2,0,0.214,1.125,0.255,-0.862313324680914,78.6748511904762,0.000535,1.53346457958173,0.687726423784624,0.3046875,0,-0.879034985752409,-0.346638288085431,0,-0.782699638788101,0,-0.827332421520182,0,201118
"Torsby","Värmland",2001,0,2,0,0.211,1.14,0.24,0.655107733931191,79.9931344696969,0.000305,1.21586756496738,0.687726423784624,0.3046875,0.5,-0.65375022830729,-0.346638288085431,0,-0.782699638788101,0,-0.827332421520182,0,201219
"Torsby","Värmland",2002,0,2,0,0.254,1.21,0.275,-0.688772181486572,87.7864583333333,0.000795,1.12512556079185,-2.04778192773245,0.3046875,0.5,-0.114141820692372,-0.346638288085431,0,-0.382248660803491,1,-0.827332421520182,0,204480
"Torsby","Värmland",2003,0,1,0,0.24,1.09,0.24,-0.379991891279746,77.8242424242424,1e-05,1.39735157331844,-0.85099702394373,0.234375,1,-1.27710037667376,-0.346638288085431,0,0.0182023171811186,4,-0.827332421520182,0,209224
"Torsby","Värmland",2004,0,3,0,0.266666666666667,1.16333333333333,0.273333333333333,1.40176022740221,81.1583884184987,0.00051,0.550426201013501,-0.138626881075059,0.266927,1,-1.18362122420691,-0.346638288085431,0,0.0182023171811186,17,2.20621979072049,7,214266
"Torsby","Värmland",2005,0,2,0,0.2085,1.08,0.23,-1.17865944129403,83.0833333333333,0.000305,0.126963514861035,-0.338089208034279,0.2578125,2.5,-0.0787365916955513,-0.346638288085431,0,2.42090818508878,37,1.33949058722315,12,216926
"Torsby","Värmland",2006,0,3,0,0.272333333333333,1.25,0.27,0.558170583100564,85.6765231976629,0.000203333333333333,0.00597417596032932,-0.0531404214179172,0.270833333333333,1,-0.365263177222081,-0.346638288085431,0,0.0182023171811186,45,-0.827332421520182,12,219414
"Torsby","Värmland",2007,1,4,0.25,0.301,1.2975,0.2825,1.4313142368018,76.005523989899,0.0001525,-0.167947998709434,-0.509058480004096,0.27734375,1,-0.402758703933786,-0.346638288085431,0,0.418653295165728,52,0.906125985474485,16,220442
"Torsby","Värmland",2008,1,4,0.25,0.32275,1.07,0.2675,1.29040071998459,80.9850288600288,0.00119,-0.372117508104373,0.773211059769533,0.3427735,3,-0.12454137640431,-0.346638288085431,0,2.02045720710417,59,-0.827332421520182,16,220436
"Torsby","Värmland",2009,1,4,0.25,0.2515,1.2175,0.275,-0.185171861317706,80.0186841238472,0.000585,-0.0772059945339051,-0.0929876597383491,0.2846375,4,-0.663234467317989,-0.346638288085431,0,1.62000622911956,87,-0.827332421520182,9,226391
"Torsby","Värmland",2010,0,4,0,0.25775,1.0375,0.2625,-0.42349539311593,84.7057291666667,0.000895,0.0815925127732701,1.22401189406614,0.32919325,2.75,0.324197505083452,0.953255292234936,3,1.62000622911956,86,0.0393967819771515,6,225728
"Torsby","Värmland",2011,1,7,0.142857142857143,0.245857142857143,1.02,0.281428571428571,-1.29532178239821,81.603382018675,0.000602857142857143,-0.0674836369436699,1.03596288952327,0.320600285714286,4.14285714285714,0.410220582294022,0.0866595720213578,4,-0.382248660803491,79,0.472761383725818,9,223613
"Torsby","Värmland",2012,2,8,0.25,0.237625,0.98125,0.26375,-1.74609642176599,80.045759383146,0.00051875,0.217705519036563,0.526273985369735,0.315368625,4.5,-0.266581001095352,-0.346638288085431,4,-0.382248660803491,75,-0.827332421520182,5,238059
"Torsby","Värmland",2013,5,9,0.555555555555556,0.315111111111111,1.18333333333333,0.297777777777778,1.30025205645112,81.5826844837262,0.000547777777777778,-0.37715873055857,-0.19843360410965,0.302063,4.33333333333333,1.43041075332663,-0.346638288085431,4,-0.382248660803491,66,1.33949058722315,10,244886
"Torsby","Värmland",2014,1,4,0.25,0.3025,1.1925,0.27,0.969089529792344,77.1785962857772,0.0005225,-0.939255034201428,0.369165534217055,0.29013075,5,0.580096684961466,-0.346638288085431,4,0.0182023171811186,43,1.77285518897182,16,246277
"Torsby","Värmland",2015,4,6,0.666666666666667,0.261666666666667,1.03,0.258333333333333,-0.675374363892095,78.7959019252455,0.00104166666666667,-1.47614522557331,0.00986380693422453,0.274800666666667,3.33333333333333,1.286110967183,3.98634031298246,11,-0.782699638788101,24,0.0393967819771515,16,260296
"Torsby","Värmland",2016,3,4,0.75,0.28775,1.1325,0.27,0.0344735365399825,78.1299632352941,0.0009525,-1.57444906343013,-0.0146809976678212,0.27259075,3.5,0.483559985216008,-0.346638288085431,10,-0.382248660803491,29,0.0393967819771515,15,264141
"Torsby","Värmland",2017,1,4,0.25,0.298,1.3425,0.2825,1.52092199330133,82.4226409313725,0.0004325,-1.4837070592546,-0.821666903398765,0.2564795,4.5,0.431250609481431,-0.346638288085431,10,-0.782699638788101,25,0.906125985474485,19,269034
"Torsby","Värmland",2018,2,3,0.666666666666667,0.227333333333333,1.24666666666667,0.28,-1.05776384017681,83.5694444444445,0.000413333333333333,-1.2341665477719,-1.62452583886339,0.218722333333333,3,1.24932951733042,0.519957432128147,12,-0.782699638788101,24,0.0393967819771515,16,271509
"Torsby","Värmland",2019,3,4,0.75,0.2435,1.07,0.25,0.159073240168618,83.1380208333333,0.0012325,-0.96194053524531,-1.5381293667613,0.23664775,2.5,2.46718760056266,-0.346638288085431,12,-0.782699638788101,6,-0.827332421520182,10,276261
"Trysil","Hedmark",2009,1,3,0.333333333333333,0.177666666666667,1.02333333333333,0.276666666666667,-1.12072870512934,89.803564882698,0.00407333333333333,1.44825044810718,-2.4608518470308,0.273437333333333,1,-1.76724139829014,-0.301511344577764,0,NA,0,NA,0,280500
"Trysil","Hedmark",2010,1,2,0.5,0.187,1.07,0.36,-1.54768997535359,82.8958333333333,0.00787,1.48288252404018,0.531562566120989,0.2753905,2.5,-0.0974027765402949,-0.301511344577764,0,NA,0,NA,0,288300
"Trysil","Hedmark",2011,0,1,0,0.197,1.03,0.44,0.928236549613106,85.747311827957,0.01514,0.963401385045209,0.722571902904897,0.28125,0,-0.0460352473409132,-0.301511344577764,0,NA,0,NA,0,298500
"Trysil","Hedmark",2012,1,2,0.5,0.183,0.93,0.3,0.971157097802535,87.1380952380952,0.01422,0.547816473849237,0.639006336756668,0.28125,2,-0.25126901047648,-0.301511344577764,0,NA,0,NA,0,304300
"Trysil","Hedmark",2013,0,1,0,0.194,1.01,0.4,1.01996870162581,83.9270833333333,0.0142,0.34002401825125,0.555440770608439,0.276123,1,-0.484628859385328,-0.301511344577764,0,NA,0,NA,0,319100
"Trysil","Hedmark",2014,1,2,0.5,0.1865,1.02,0.38,-0.991406007643538,84.1734517854063,0.007345,-0.179457120743716,0.933466160831938,0.2877195,1.5,0.592474170444961,-0.301511344577764,0,NA,0,NA,0,329100
"Trysil","Hedmark",2015,0,2,0,0.187,1.05,0.39,0.860489409823908,82.4549539512774,0.007415,-0.698938259738682,0.740484631049406,0.2817995,4,-0.270177303433307,-0.301511344577764,0,NA,0,NA,0,348100
"Trysil","Hedmark",2016,1,3,0.333333333333333,0.189,0.816666666666667,0.263333333333333,-1.07893026277492,80.0196806777452,0.00486333333333333,-0.975994867202663,-0.0705430666236413,0.25692,1.66666666666667,0.200402837529741,-0.301511344577764,0,NA,0,NA,0,356100
"Trysil","Hedmark",2017,0,2,0,0.184,1.1,0.395,0.547421881853952,87.0412720959596,0.007615,-1.11452317093465,-0.209851608435406,0.2570695,4,-0.858540352606594,-0.301511344577764,0,NA,0,NA,0,377400
"Trysil","Hedmark",2018,0,1,0,0.172,1.13,0.35,-0.134678202607473,83.9343434343434,0,-0.906730715336668,-0.686780032672451,0.238016,2,0.813504236654877,-0.301511344577764,0,NA,0,NA,0,390500
"Trysil","Hedmark",2019,0,2,0,0.183,1.055,0.315,0.546159512789557,84.913558467742,0.00701,-0.906730715336668,-0.694505813510028,0.237779,3,2.16891370344347,3.01511344577764,2,NA,0,NA,0,403800
"Uddevalla","Västra Götaland",2008,0,1,0,0.311,1.65,0.63,NA,43.046875,0.02441,NA,NA,0.398438,1,NA,NA,0,NA,52,NA,0,251476
"Vansbro","Dalarna",2004,0,2,0,0.337,1.13,0.2,0.775945840693492,79.2916666666667,0.00044,1.86658486050341,-0.911976952938481,0.256836,0,-0.636426148613637,NA,0,-0.547996624351191,14,-0.333333333333333,0,216901
"Vansbro","Dalarna",2005,0,2,0,0.29,1.25,0.23,0.754712839739655,79.2070707070707,0.00026,1.08824059434755,-0.911976952938481,0.256836,0,-0.703604778454344,NA,0,-0.547996624351191,14,-0.333333333333333,0,220471
"Vansbro","Dalarna",2006,1,2,0.5,0.338,1.12,0.22,-0.00131067907122398,82.9354838709677,0.00044,0.504482394730651,-0.911976952938481,0.256836,1,-0.926234436317597,NA,0,-0.547996624351191,0,-0.333333333333333,0,221534
"Vansbro","Dalarna",2007,1,3,0.333333333333333,0.28,1.01666666666667,0.253333333333333,-2.21940861709736,75.6801470588235,0.00039,0.11531026165272,0.629098153610468,0.315104333333333,2.66666666666667,-0.418376851875887,NA,0,2.41118514714524,10,2.66666666666667,4,219947
"Vansbro","Dalarna",2012,0,1,0,0.338,1.13,0.23,-0.0495674994208553,73.7023809523809,0.00044,-1.24679220412004,1.79215460501924,0.302246,3,-0.644381512673721,NA,4,0.438397299480953,14,-0.333333333333333,1,230724
"Vansbro","Dalarna",2013,2,3,0.666666666666667,0.321,1.12,0.206666666666667,-0.116054674124791,82.0729166666667,0,-0.338723893604866,1.04100033344737,0.301269333333333,2.66666666666667,0.951526124975507,NA,4,-0.547996624351191,14,-0.333333333333333,1,235305
"Vansbro","Dalarna",2014,0,1,0,0.284,1.22,0.24,0.775945840693492,73.859375,0.00035,-0.663034004503141,0.0839247465833191,0.27356,3,0.973771680032408,NA,3,0.438397299480953,6,-0.333333333333333,0,239816
"Vansbro","Dalarna",2015,1,1,1,0.242,1.23,0.31,0.840288267826333,71.7612612612613,0.00187,-0.468447937964176,0.0839247465833191,0.27356,5,1.8877947962084,NA,1,-0.547996624351191,5,-0.333333333333333,0,250292
"Vansbro","Dalarna",2016,2,2,1,0.328,1.05,0.22,-0.760551319238745,76.396875,5e-06,-0.857620071042107,-0.894171726428256,0.257135,3,-0.484068873281124,NA,0,-0.547996624351191,5,-0.333333333333333,0,255676
"Vänersborg","Västra Götaland",2004,0,1,0,0.283,1.26,0.51,NA,63.6274509803922,0.00091,NA,NA,0.296875,1,NA,NA,0,NA,0,NA,0,244609
"Våler","Ãstfold",1998,0,2,0,0.319,1.22,0.9,1.78774977753487,NA,0.01541,0.395018144556725,-1.59762991752144,0.125,0,-1.32183348265297,NA,NA,NA,0,NA,0,NA
"Våler","Ãstfold",1999,0,2,0,0.319,1.19,0.84,1.67571708746803,NA,0.01318,0.653823135818026,-1.59762991752144,0.125,0,-1.32183348265297,NA,NA,NA,0,NA,0,187300
"Våler","Ãstfold",2000,0,2,0,0.317,1.19,0.93,1.70962637147479,54.65625,0.01559,0.912628127079328,-1.59762991752144,0.125,0,-1.32183348265297,-0.354245954216038,0,NA,0,NA,0,193100
"Våler","Ãstfold",2001,1,1,1,0.319,1.2,0.85,1.74926580569966,72.6458333333333,0.01402,0.912628127079328,-1.59762991752144,0.125,0,-1.32183348265297,-0.354245954216038,0,NA,0,NA,0,205000
"Våler","Hedmark",2004,0,1,0,0.193,1.41,0.26,-0.638343946909754,81.6818181818182,0,0.136213153295423,1.34208472971261,0.398438,1,-1.27788885363023,-0.354245954216038,0,NA,0,NA,0,226700
"Våler","Hedmark",2005,0,1,0,0.195,1.41,0.21,-0.638839145076751,83.7604166666667,0,0.136213153295423,1.34208472971261,0.398438,1,0.296831635081056,-0.354245954216038,0,NA,0,NA,0,238200
"Våler","Hedmark",2006,1,1,1,0.191,1.56,0.28,-0.63865049815599,86.0260416666667,0.00018,0.395018144556725,1.34208472971261,0.398438,2,-0.311486502427185,-0.354245954216038,0,NA,0,NA,0,238000
"Våler","Hedmark",2007,0,1,0,0.195,1.58,0.37,-0.638226042584278,77.3725490196078,0.00125,0.912628127079328,0.213440637153136,NA,2,0.223286996872012,-0.354245954216038,0,NA,0,NA,0,257900
"Våler","Hedmark",2008,0,1,0,0.168,1.3,0.2,-0.664730934951174,84.375,0.00061,1.17143311834063,0.0822039520589423,0.28125,2,0.247042901680506,-0.354245954216038,0,NA,0,NA,0,279100
"Våler","Hedmark",2009,0,1,0,0.192,1.46,0.32,-0.597855601541461,81.628507295174,0.00106,0.912628127079328,0.213440637153136,NA,1,-0.0538905250469019,-0.354245954216038,0,NA,0,NA,0,281600
"Våler","Hedmark",2010,1,2,0.5,0.191,1.43,0.3,-0.596935947802752,82.9656862745098,0.00117,0.912628127079328,NA,NA,2,0.738782541470387,-0.354245954216038,0,NA,0,NA,0,289600
"Våler","Hedmark",2012,0,1,0,0.194,1.49,0.23,-0.635396338772866,82.0989583333333,0,0.395018144556725,0.255433796158454,0.297363,1,0.447032707336678,-0.354245954216038,0,NA,0,NA,0,320900
"Våler","Hedmark",2013,0,1,0,0.191,1.55,0.28,-0.634665331954917,80.2474747474748,0,0.136213153295423,0.255433796158454,0.297363,0,1.37616940594877,-0.354245954216038,0,NA,0,NA,0,333200
"Våler","Hedmark",2014,0,1,0,0.195,1.5,0.35,-0.593705369284723,73.1153587952567,0.00106,-0.899006811749785,0.255433796158454,0.297363,2,0.567785565324901,-0.354245954216038,0,NA,0,NA,0,344500
"Våler","Hedmark",2015,0,1,0,0.194,1.46,0.29,-0.63301467139826,80.0989583333333,0.00093,-1.41661679427239,0.255433796158454,0.297363,5,0.780374349250115,-0.354245954216038,0,NA,0,NA,0,359100
"Våler","Ãstfold",2016,0,2,0,0.2565,1.33,0.6,0.83609680489178,67.403125,0.007555,-0.899006811749785,0.931307562315093,0.3602295,2,-0.642627118016512,-0.354245954216038,0,NA,0,NA,0,367300
"Våler","Ãstfold",2017,1,3,0.333333333333333,0.223666666666667,1.29,0.44,0.414046481419618,76.3967276936027,0.00397666666666667,-1.15781180301109,-0.257496980560286,0.345855666666667,2.66666666666667,-0.25006015857732,-0.354245954216038,0,NA,0,NA,0,376600
"Våler","Hedmark",2018,0,2,0,0.1785,1.32,0.27,-0.627756138482052,83.0601987618116,0.000835,-1.67542178553369,-0.122053095545266,0.265623,3,1.36785863413877,2.65684465662029,1,NA,0,NA,0,394200
"Våler","Hedmark",2019,0,1,0,0.193,1.46,0.31,-0.634382361573776,83.3602150537634,0.00106,-1.93422677679499,0.281687583739351,0.299805,7,1.77812235120686,2.65684465662029,2,NA,0,NA,0,404400
"Älvdalen","Dalarna",2008,1,1,1,0.163,0.74,0.23,-0.525309245534117,83.5,0.00175,0.879403474688334,-0.613463217974571,0.279175,1,-0.372421232748991,-1.32586105704145,0,-0.790569415042095,0,0.912870929175277,2,225032
"Älvdalen","Dalarna",2009,1,2,0.5,0.14,0.65,0.21,-0.347450222669974,88.9088541666667,0.001675,0.601697114260437,0.935893861388633,0.2982175,1,-1.03059084089629,-0.857910095732704,1,1.58113883008419,5,0.912870929175277,3,231209
"Älvdalen","Dalarna",2010,0,1,0,0.133,0.52,0.16,-0.247026420644642,88.0989583333333,0,0.323990753832543,-1.21267371122667,0.290527,0,-0.344822927624319,0.545942788193539,5,-0.790569415042095,5,0.912870929175277,3,230030
"Älvdalen","Dalarna",2011,0,1,0,0.147,0.44,0.15,-0.249446271295855,82.3535353535353,0,0.323990753832543,0.87597281206342,0.297363,1,-0.502776458532843,-0.389959134423956,7,0.790569415042095,19,-0.912870929175277,3,227819
"Älvdalen","Dalarna",2012,0,2,0,0.235,0.835,0.19,2.01553393823935,89.7439236111111,0.00051,-1.89766012959062,-0.861702556314236,0.272583,0,1.79421228312488,1.01389374950229,12,-0.790569415042095,19,-0.912870929175277,3,233837
"Älvdalen","Dalarna",2013,1,1,1,0.15,0.52,0.17,-0.646301778094758,82.2878787878788,0.00044,-0.231421967023245,0.87597281206342,0.297363,2,0.456399176677563,1.01389374950229,17,0,20,-0.912870929175277,2,241908
"Älvkarleby","Uppsala",2018,1,2,0.5,0.033,1.24,0.29,NA,82.358024691358,0.02917,NA,NA,0.231424,0,NA,NA,0,NA,0,NA,0,281597
"Åmot","Hedmark",2001,0,1,0,0.288,1.04,0.11,-0.995925933654638,83.1126893939394,0.00085,0.0139159170179905,-0.421957484390313,0.234375,0,-1.37022947947326,-0.51946248164932,0,NA,0,NA,0,205500
"Åmot","Hedmark",2002,0,1,0,0.281,1.14,0.12,-1.00132295820792,98.122816399287,5e-04,0.51488892966565,-0.421957484390313,0.234375,1,-1.26542407048871,-0.51946248164932,0,NA,0,NA,0,214300
"Åmot","Hedmark",2003,0,2,0,0.239,1.13,0.205,0.00765078202877773,80.5903225806452,0.001615,0.765375435989478,-0.210450091810527,0.251953,1,-1.29766939576379,-0.51946248164932,0,NA,0,NA,0,221700
"Åmot","Hedmark",2004,0,1,0,0.209,1.19,0.28,1.03659351311263,81.7211805555555,0.00316,0.26440242334182,0.00105730076926053,0.269531,1,-1.35033135915275,-0.51946248164932,0,NA,0,NA,0,238200
"Åmot","Hedmark",2005,1,2,0.5,0.2,1.24,0.24,1.03605381065731,84.8177083333333,0.0032,0.26440242334182,0.00105730076926053,0.269531,0,-0.469628887116865,0.64932810206165,1,NA,0,NA,0,249200
"Åmot","Hedmark",2006,0,1,0,0.209,1.25,0.24,1.04306994257658,84.0882352941177,0.0032,0.26440242334182,0.00105730076926053,0.269531,0,-1.01523923518855,-0.51946248164932,1,NA,0,NA,0,250600
"Åmot","Hedmark",2007,0,1,0,0.202,1.25,0.24,1.05764190887045,82.5967741935484,0.0032,1.01586194231331,2.0339010797421,0.438477,0,0.121092508977857,-0.51946248164932,1,NA,0,NA,0,274700
"Åmot","Hedmark",2008,1,2,0.5,0.201,1.23,0.24,1.0813888169049,87.9635416666667,0.0032,1.01586194231331,1.01747919025568,0.438477,0,0.257721947530378,-0.51946248164932,1,NA,0,NA,0,291000
