mod_id,id,sex,Country_fatefile,territory,Revir_Vinter,Autumn,Spring,Fate,confirmed.illegal,Radio.collar,Comment,geometry,NAME_1,NAME_2,KommunerNamn,SLU.ID,ruggedness_mean,average_gravel_km,average_paved_km,artificial_area_total,pop_mean,mean_snow,hunt_afo,hunt_county2,Fi,number_neighbour_terr,bear_density_BZtiff,mean_fi,max_fi,wolfLKill_cumall,wolfLKill_last5y,wolfLKill_n,NoAffectedSheep_cumall,NoAffectedSheep_last5y,NoAffectedSheep,sheepAttacks_n,AttackDogs_cumall,AttackDogs_last5y,AttackDogs_n,IndividualIncome,income_prop,year_average,first_yeardet,last_yeardet,years_firstdet,time_start,time_end
226,G47-10,M,S,Skugghöjden,Skugghöjden_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G47-10,0.412,1.31,0.29,0,11.341,83.109375,29.1,2.2,0,2,6.7e-5,0.1440641739130435,0.276123,8,4,0,45,32,0,0,16,6,0,284696,0.9452464899970823,301187.04804804805,2009,2019,9,9,10
251,G111-17,F,S,Visten,Visten_1819,2018,2019,illegal,NA,0,NA,list(),Värmland,Sunne,sunne,G111-17,0.409,1.16,0.38,0.00412,31.517,82.203125,2.4,2.3,0.238016,4,3.99e-5,0.20363900000000001,0.238016,8,4,0,45,32,0,0,16,6,0,284696,0.9452464899970823,301187.04804804805,2018,2018,0,0,1
252,G246-17,M,S,Visten,Visten_1819,2018,2019,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G246-17,0.409,1.16,0.38,0.00412,31.517,82.203125,2.4,2.3,0.169262,4,3.99e-5,0.20363900000000001,0.238016,8,4,0,45,32,0,0,16,6,0,284696,0.9452464899970823,301187.04804804805,2018,2018,0,0,1
309,G19-17,F,S,Jangen 8,Jangen_1718,2017,2018,illegal,NA,0,NA,"c(12.8886514444512, 13.0969138194698, 13.0021895178716, 59.8190161664308, 59.7086238771807, 59.7377181595527)",Värmland,Sunne,sunne,G19-17,0.434,1.22,0.37,0.00385,19.125,70.8541666666667,1.7,2,0.231424,4,6.45e-5,0.233508,0.235592,8,4,1,45,32,3,3,16,7,3,278797,0.936696806187332,297638.46546546544,2017,2017,0,0,1
310,G78-16,M,S,Jangen 8,Jangen_1718,2017,2018,illegal,NA,0,NA,"c(12.8886514444512, 13.0969138194698, 13.0021895178716, 59.8190161664308, 59.7086238771807, 59.7377181595527)",Värmland,Sunne,sunne,G78-16,0.434,1.22,0.37,0.00385,19.125,70.8541666666667,1.7,2,0.235592,4,6.45e-5,0.233508,0.235592,8,4,1,45,32,3,3,16,7,3,278797,0.936696806187332,297638.46546546544,2017,2017,0,0,1
369,G18-10,F,S,Skugghöjden,Skugghöjden_1718,2017,2018,NA,NA,0,NA,"c(12.8886514444512, 13.0969138194698, 13.0021895178716, 59.8190161664308, 59.7086238771807, 59.7377181595527)",Värmland,Sunne,sunne,G18-10,0.412,1.31,0.28,1.5e-4,11.347,77.6875,28.1,2,0.276123,3,8.08e-5,0.1440641739130435,0.276123,8,4,1,45,32,3,3,16,7,3,278797,0.936696806187332,297638.46546546544,2009,2019,8,8,9
370,G47-10,M,S,Skugghöjden,Skugghöjden_1718,2017,2018,NA,NA,0,NA,"c(12.8886514444512, 13.0969138194698, 13.0021895178716, 59.8190161664308, 59.7086238771807, 59.7377181595527)",Värmland,Sunne,sunne,G47-10,0.412,1.31,0.28,1.5e-4,11.347,77.6875,28.1,2,0,3,8.08e-5,0.1440641739130435,0.276123,8,4,1,45,32,3,3,16,7,3,278797,0.936696806187332,297638.46546546544,2009,2019,8,8,9
452,G129-14,F,S,Jangen 7,Jangen_1617,2016,2017,other,NA,0,Traffic,"c(12.7453638708716, 59.9149038451647)",Värmland,Sunne,sunne,G129-14,0.43,1.23,0.32,0.00237,11.55,69.2625,1.2,1.8,0.165527,5,2.57e-5,0.2005595,0.235592,7,3,0,42,29,23,3,13,4,1,272406,0.9293934633570846,293100.83483483485,2016,2016,0,0,1
453,G78-16,M,S,Jangen 7,Jangen_1617,2016,2017,NA,NA,0,NA,"c(12.7453638708716, 59.9149038451647)",Värmland,Sunne,sunne,G78-16,0.43,1.23,0.32,0.00237,11.55,69.2625,1.2,1.8,0.235592,5,2.57e-5,0.2005595,0.235592,7,3,0,42,29,23,3,13,4,1,272406,0.9293934633570846,293100.83483483485,2016,2016,0,0,1
516,G18-10,F,S,Skugghöjden,Skugghöjden_1617,2016,2017,NA,NA,0,NA,"c(12.7453638708716, 59.9149038451647)",Värmland,Sunne,sunne,G18-10,0.42,1.27,0.29,2.3e-4,11.342,75.6606060606061,17.6,1.8,0.276123,5,3.13e-5,0.1440641739130435,0.276123,7,3,0,42,29,23,3,13,4,1,272406,0.9293934633570846,293100.83483483485,2009,2019,7,7,8
517,G47-10,M,S,Skugghöjden,Skugghöjden_1617,2016,2017,NA,NA,0,NA,"c(12.7453638708716, 59.9149038451647)",Värmland,Sunne,sunne,G47-10,0.42,1.27,0.29,2.3e-4,11.342,75.6606060606061,17.6,1.8,0,5,3.13e-5,0.1440641739130435,0.276123,7,3,0,42,29,23,3,13,4,1,272406,0.9293934633570846,293100.83483483485,2009,2019,7,7,8
573,G113-15,M,S,Gårdsjö 5,Gårdsjö_1516,2015,2016,illegal,NA,0,NA,"c(13.334397159136, 59.8402445134751)",Värmland,Sunne,sunne,G113-15,0.407,1.15,0.39,0.00468,28.614,63.9375,1.6,1.9,0.224609,6,6.55e-6,0.2560425,0.287476,7,5,3,19,7,0,0,12,4,1,265871,0.928529795361928,286335.45345345343,2015,2015,0,0,1
574,G77-14,F,S,Gårdsjö 5,Gårdsjö_1516,2015,2016,NA,NA,0,NA,"c(13.334397159136, 59.8402445134751)",Värmland,Sunne,sunne,G77-14,0.407,1.15,0.39,0.00468,28.614,63.9375,1.6,1.9,0.287476,6,6.55e-6,0.2560425,0.287476,7,5,3,19,7,0,0,12,4,1,265871,0.928529795361928,286335.45345345343,2015,2015,0,0,1
653,G18-10,F,S,Skugghöjden,Skugghöjden_1516,2015,2016,NA,NA,0,NA,"c(13.334397159136, 59.8402445134751)",Värmland,Sunne,sunne,G18-10,0.432,1.22,0.3,0,11.311,75.3686868686869,7.7,1.9,0.276123,3,6.35e-5,0.1440641739130435,0.276123,7,5,3,19,7,0,0,12,4,1,265871,0.928529795361928,286335.45345345343,2009,2019,6,6,7
654,G47-10,M,S,Skugghöjden,Skugghöjden_1516,2015,2016,NA,NA,0,NA,"c(13.334397159136, 59.8402445134751)",Värmland,Sunne,sunne,G47-10,0.432,1.22,0.3,0,11.311,75.3686868686869,7.7,1.9,0,3,6.35e-5,0.1440641739130435,0.276123,7,5,3,19,7,0,0,12,4,1,265871,0.928529795361928,286335.45345345343,2009,2019,6,6,7
709,G121-13,M,S,Gårdsjö 3,Gårdsjö_1415,2014,2015,legal,NA,0,NA,"c(13.2963417166469, 59.6839153855759)",Värmland,Sunne,sunne,G121-13,0.412,1.17,0.37,0.0041,30.633,65.444460125448,2,2.6,0.165527,5,2.03e-5,0.22167950000000003,0.277832,4,4,0,19,10,6,2,11,3,1,253875,0.918281788343569,276467.42342342343,2013,2014,1,1,2
710,G55-11,F,S,Gårdsjö 3,Gårdsjö_1415,2014,2015,legal,NA,0,NA,"c(13.2963417166469, 59.6839153855759)",Värmland,Sunne,sunne,G55-11,0.412,1.17,0.37,0.0041,30.633,65.444460125448,2,2.6,0.277832,5,2.03e-5,0.22167950000000003,0.277832,4,4,0,19,10,6,2,11,3,1,253875,0.918281788343569,276467.42342342343,2013,2014,1,1,2
720,G6-12,M,S,Jangen 6,Jangen_1415,2014,2015,NA,NA,0,NA,"c(13.2963417166469, 59.6839153855759)",Värmland,Sunne,sunne,G6-12,0.429,1.19,0.31,0.00172,11.35,69.4186507936508,1.9,2.6,0,3,8.96e-5,0.1347655,0.269531,4,4,0,19,10,6,2,11,3,1,253875,0.918281788343569,276467.42342342343,2011,2015,3,3,4
721,M-06-05,F,S,Jangen 6,Jangen_1415,2014,2015,NA,NA,1,NA,"c(13.2963417166469, 59.6839153855759)",Värmland,Sunne,sunne,M-06-05,0.429,1.19,0.31,0.00172,11.35,69.4186507936508,1.9,2.6,0.269531,3,8.96e-5,0.1347655,0.269531,4,4,0,19,10,6,2,11,3,1,253875,0.918281788343569,276467.42342342343,2011,2015,3,3,4
840,G121-13,M,S,Gårdsjö 3,Gårdsjö_1314,2013,2014,NA,NA,0,NA,"c(12.7408651048233, 59.8896043304759)",Värmland,Sunne,sunne,G121-13,0.42,1.18,0.36,0.00406,21.54,79.6442550505051,3.1,3.4,0.165527,5,2.56e-6,0.22167950000000003,0.277832,4,4,0,13,7,0,0,10,5,1,255131,0.9384894894985124,271852.8048048048,2013,2014,0,0,1
841,G55-11,F,S,Gårdsjö 3,Gårdsjö_1314,2013,2014,NA,NA,0,NA,"c(12.7408651048233, 59.8896043304759)",Värmland,Sunne,sunne,G55-11,0.42,1.18,0.36,0.00406,21.54,79.6442550505051,3.1,3.4,0.277832,5,2.56e-6,0.22167950000000003,0.277832,4,4,0,13,7,0,0,10,5,1,255131,0.9384894894985124,271852.8048048048,2013,2014,0,0,1
1041,G78-13,F,S,Riala 2,Skugghöjden_1213,2012,2013,illegal,NA,0,NA,list(),Värmland,Sunne,sunne,G78-13,0.416,1.3,0.31,0,10.938,75.9166666666667,47.7,3.9,0.152161,3,2.56e-6,0.152161,0.152161,4,4,0,13,7,0,0,9,5,0,248290,0.9364489974237523,265139.9069069069,2012,2012,0,0,1
1053,G18-10,F,S,Skugghöjden,Skugghöjden_1213,2012,2013,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G18-10,0.416,1.3,0.31,0,10.938,75.9166666666667,47.7,3.9,0.276123,3,2.56e-6,0.1440641739130435,0.276123,4,4,0,13,7,0,0,9,5,0,248290,0.9364489974237523,265139.9069069069,2009,2019,3,3,4
1054,G47-10,M,S,Skugghöjden,Skugghöjden_1213,2012,2013,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G47-10,0.416,1.3,0.31,0,10.938,75.9166666666667,47.7,3.9,0,3,2.56e-6,0.1440641739130435,0.276123,4,4,0,13,7,0,0,9,5,0,248290,0.9364489974237523,265139.9069069069,2009,2019,3,3,4
1167,G18-10,F,S,Skugghöjden,Skugghöjden_1112,2011,2012,NA,NA,0,NA,"c(13.3624377957103, 59.9133433238309)",Värmland,Sunne,sunne,G18-10,0.42,1.27,0.3,0,11.205,81.8125,NA,3.7,0.276123,2,5.55e-5,0.1440641739130435,0.276123,4,4,2,13,7,1,1,9,9,1,234015,0.9063776401912811,258187.08408408408,2009,2019,2,2,3
1168,G47-10,M,S,Skugghöjden,Skugghöjden_1112,2011,2012,NA,NA,0,NA,"c(13.3624377957103, 59.9133433238309)",Värmland,Sunne,sunne,G47-10,0.42,1.27,0.3,0,11.205,81.8125,NA,3.7,0,2,5.55e-5,0.1440641739130435,0.276123,4,4,2,13,7,1,1,9,9,1,234015,0.9063776401912811,258187.08408408408,2009,2019,2,2,3
1206,D-11-27,F,S,Bogen 3/Mangskog,Mangskog_1011,2010,2011,legal,NA,0,NA,list(),Värmland,Sunne,arvika,D-11-27,0.432,1.1,0.31,0,12.067,84.020202020202,NA,3.9,0.267578,2,4.15e-5,0.267578,0.267578,2,2,2,12,7,3,1,8,8,0,234765,0.9120882201736834,257392.86486486485,2009,2010,1,1,2
1207,D-11-29,M,S,Bogen 3/Mangskog,Mangskog_1011,2010,2011,legal,NA,0,NA,list(),Värmland,Sunne,arvika,D-11-29,0.432,1.1,0.31,0,12.067,84.020202020202,NA,3.9,0.267578,2,4.15e-5,0.267578,0.267578,2,2,2,12,7,3,1,8,8,0,234765,0.9120882201736834,257392.86486486485,2009,2010,1,1,2
1230,D-11-20,F,S,Gårdsjö 1,Gårdsjö_1011,2010,2011,legal,NA,0,NA,list(),Värmland,Sunne,sunne,D-11-20,0.411,1.18,0.36,0.0041,20.65,82.7311827956989,NA,3.9,NA,4,4.4e-5,NA,NA,2,2,2,12,7,3,1,8,8,0,234765,0.9120882201736834,257392.86486486485,2010,2010,0,0,1
1231,G20-10,M,S,Gårdsjö 1,Gårdsjö_1011,2010,2011,censored,NA,0,"Hanen G20-10 flyttade efter tikens död 2011, till Lelång",list(),Värmland,Sunne,sunne,G20-10,0.411,1.18,0.36,0.0041,20.65,82.7311827956989,NA,3.9,0.429688,4,4.4e-5,NA,NA,2,2,2,12,7,3,1,8,8,0,234765,0.9120882201736834,257392.86486486485,2010,2010,0,0,1
1290,G18-10,F,S,Skugghöjden,Skugghöjden_1011,2010,2011,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G18-10,0.428,1.24,0.35,0.00197,9.633,84.5190476190476,NA,3.9,0.276123,3,6.88e-5,0.1440641739130435,0.276123,2,2,2,12,7,3,1,8,8,0,234765,0.9120882201736834,257392.86486486485,2009,2019,1,1,2
1291,G47-10,M,S,Skugghöjden,Skugghöjden_1011,2010,2011,NA,NA,0,NA,list(),Värmland,Sunne,sunne,G47-10,0.428,1.24,0.35,0.00197,9.633,84.5190476190476,NA,3.9,0,3,6.88e-5,0.1440641739130435,0.276123,2,2,2,12,7,3,1,8,8,0,234765,0.9120882201736834,257392.86486486485,2009,2019,1,1,2
1326,D-11-27,F,S,Bogen 3/Mangskog,Mangskog_0910,2009,2010,NA,NA,0,NA,"c(13.3774451448881, 12.9360613093895, 12.8609494767037, 59.9064369634002, 59.9661952463752, 59.8725583280516)",Värmland,Sunne,sunne,D-11-27,0.441,1.14,0.29,6e-4,13,82.6935307017544,NA,3.6,0.267578,1,3.17e-5,0.267578,0.267578,0,0,0,9,4,3,1,8,8,3,234003,0.9039227426364075,258875,2009,2010,0,0,1
1327,D-11-29,M,S,Bogen 3/Mangskog,Mangskog_0910,2009,2010,NA,NA,0,NA,"c(13.3774451448881, 12.9360613093895, 12.8609494767037, 59.9064369634002, 59.9661952463752, 59.8725583280516)",Värmland,Sunne,sunne,D-11-29,0.441,1.14,0.29,6e-4,13,82.6935307017544,NA,3.6,0.267578,1,3.17e-5,0.267578,0.267578,0,0,0,9,4,3,1,8,8,3,234003,0.9039227426364075,258875,2009,2010,0,0,1
1398,G18-10,F,S,Skugghöjden,Skugghöjden_0910,2009,2010,NA,NA,0,NA,"c(13.3774451448881, 12.9360613093895, 12.8609494767037, 59.9064369634002, 59.9661952463752, 59.8725583280516)",Värmland,Sunne,sunne,G18-10,0.438,1.14,0.3,0,9.85,82.2013685239492,NA,3.6,0.276123,2,3.75e-5,0.1440641739130435,0.276123,0,0,0,9,4,3,1,8,8,3,234003,0.9039227426364075,258875,2009,2019,0,0,1
1399,G47-10,M,S,Skugghöjden,Skugghöjden_0910,2009,2010,NA,NA,0,NA,"c(13.3774451448881, 12.9360613093895, 12.8609494767037, 59.9064369634002, 59.9661952463752, 59.8725583280516)",Värmland,Sunne,sunne,G47-10,0.438,1.14,0.3,0,9.85,82.2013685239492,NA,3.6,0,2,3.75e-5,0.1440641739130435,0.276123,0,0,0,9,4,3,1,8,8,3,234003,0.9039227426364075,258875,2009,2019,0,0,1
1528,D-10-25,M,S,Jangen 4,Jangen_0708,2007,2008,NA,NA,0,NA,"c(13.2860380364367, 13.2849029358345, 13.2468499969953, 13.2436963596678, 59.9183610208973, 60.061183804082, 59.9016479898243, 59.9075405682957)",Värmland,Sunne,hagfors,D-10-25,0.421,1.19,0.34,0.00218,6.9,64.7239583333333,NA,3.6,0.269531,1,1.11e-5,0.269531,0.269531,0,0,0,6,6,0,0,4,4,4,229609,0.9137166998912595,251291.23723723725,2007,2009,0,0,1
1529,M-06-05,F,S,Jangen 4,Jangen_0708,2007,2008,NA,NA,1,NA,"c(13.2860380364367, 13.2849029358345, 13.2468499969953, 13.2436963596678, 59.9183610208973, 60.061183804082, 59.9016479898243, 59.9075405682957)",Värmland,Sunne,hagfors,M-06-05,0.421,1.19,0.34,0.00218,6.9,64.7239583333333,NA,3.6,0.269531,1,1.11e-5,0.269531,0.269531,0,0,0,6,6,0,0,4,4,4,229609,0.9137166998912595,251291.23723723725,2007,2009,0,0,1
41,M-18-13/G160-16,F,S,Juvberget 6,Juvberget_1920,2019,2020,NA,NA,1,NA,list(),Värmland,Torsby,NA,G160-16,0.189,1.08,0.22,6.1e-4,6.883,84.4322916666667,62.9,2.4,0.233883,4,7.0099e-4,0.19970500000000002,0.233883,16,12,0,153,6,0,0,42,10,0,276261,0.9091043245114274,303882.6156156156,2018,2019,1,1,2
42,M19-03/G86-16,M,S,Juvberget 6,Juvberget_1920,2019,2020,illegal,NA,1,NA,list(),Värmland,Torsby,NA,G86-16,0.189,1.08,0.22,6.1e-4,6.883,84.4322916666667,62.9,2.4,0.165527,4,7.0099e-4,0.19970500000000002,0.233883,16,12,0,153,6,0,0,42,10,0,276261,0.9091043245114274,303882.6156156156,2018,2019,1,1,2
75,G224-19,F,S,Nyskoga 6,Nyskoga_1920,2019,2020,illegal,NA,0,NA,list(),Värmland,Torsby,NA,G224-19,0.216,0.93,0.27,9.2e-4,5.094,82.3125,6.7,2.6,0.235592,1,4.7024e-4,0.2394125,0.243233,16,12,0,153,6,0,0,42,10,0,276261,0.9091043245114274,303882.6156156156,2019,2019,0,0,1
76,G47-18,M,S,Nyskoga 6,Nyskoga_1920,2019,2020,illegal,NA,0,NA,list(),Värmland,Torsby,NA,G47-18,0.216,0.93,0.27,9.2e-4,5.094,82.3125,6.7,2.6,0.243233,1,4.7024e-4,0.2394125,0.243233,16,12,0,153,6,0,0,42,10,0,276261,0.9091043245114274,303882.6156156156,2019,2019,0,0,1
81,G246-17,M,S,Ruskåsen,Ruskåsen_1920,2019,2020,illegal,NA,0,NA,list(),Värmland,Torsby,NA,G246-17,0.38,1.19,0.29,0.00279,6.5,81.375,2.8,2.6,0.169262,1,1.6121e-4,0.202427,0.235592,16,12,0,153,6,0,0,42,10,0,276261,0.9091043245114274,303882.6156156156,2019,2019,0,0,1
82,G84-18,F,S,Ruskåsen,Ruskåsen_1920,2019,2020,censored,NA,0,The male found under Visten,list(),Värmland,Torsby,NA,G84-18,0.38,1.19,0.29,0.00279,6.5,81.375,2.8,2.6,0.235592,1,1.6121e-4,0.202427,0.235592,16,12,0,153,6,0,0,42,10,0,276261,0.9091043245114274,303882.6156156156,2019,2019,0,0,1
143,G166-16,F,S,Bograngen 3,Bograngen_1819,2018,2019,illegal,NA,0,NA,"c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981)",Värmland,Torsby,torsby,G166-16,0.208,1.24,0.28,3.4e-4,5.004,83.7447916666667,58.8,2.2,0.224609,3,4.0539e-4,0.19506800000000002,0.224609,16,12,2,153,24,0,0,42,16,2,271509,0.901463066754074,301187.04804804805,2017,2018,1,1,2
144,M19-03/G86-16,M,S,Bograngen 3,Bograngen_1819,2018,2019,NA,NA,1,NA,"c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981)",Värmland,Torsby,torsby,G86-16,0.208,1.24,0.28,3.4e-4,5.004,83.7447916666667,58.8,2.2,0.165527,3,4.0539e-4,0.19506800000000002,0.224609,16,12,2,153,24,0,0,42,16,2,271509,0.901463066754074,301187.04804804805,2017,2018,1,1,2
149,G29-18,M,S,Böhönen,Böhönen_1819,2018,2019,illegal,NA,0,NA,"c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981)",Värmland,Torsby,torsby,G29-18,0.266,1.26,0.28,5.6e-4,5.152,83.21875,22.6,2.2,0.206949,3,2.4528e-4,0.179555,0.206949,16,12,2,153,24,0,0,42,16,2,271509,0.901463066754074,301187.04804804805,2017,2018,1,1,2
150,G45-17,F,S,Böhönen,Böhönen_1819,2018,2019,illegal,NA,0,NA,"c(13.4585531237184, 12.6659864909767, 60.4616079166848, 60.8295690382981)",Värmland,Torsby,torsby,G45-17,0.266,1.26,0.28,5.6e-4,5.152,83.21875,22.6,2.2,0.152161,3,2.4528e-4,0.179555,0.206949,16,12,2,153,24,0,0,42,16,2,271509,0.901463066754074,301187.04804804805,2017,2018,1,1,2
265,G166-16,F,S,Bograngen 3,Bograngen_1718,2017,2018,NA,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G166-16,0.197,1.29,0.27,6.1e-4,5.083,83.4509803921569,74.5,1.9,0.224609,4,3.7703e-4,0.19506800000000002,0.224609,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2018,0,0,1
266,M19-03/G86-16,M,S,Bograngen 3,Bograngen_1718,2017,2018,NA,NA,1,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G86-16,0.197,1.29,0.27,6.1e-4,5.083,83.4509803921569,74.5,1.9,0.165527,4,3.7703e-4,0.19506800000000002,0.224609,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2018,0,0,1
275,G29-18,M,S,Böhönen,Böhönen_1718,2017,2018,NA,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G29-18,0.235,1.18,0.26,0,5.217,83.8541666666667,29.8,2,0.206949,4,3.0072e-4,0.179555,0.206949,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2018,0,0,1
276,G45-17,F,S,Böhönen,Böhönen_1718,2017,2018,NA,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G45-17,0.235,1.18,0.26,0,5.217,83.8541666666667,29.8,2,0.152161,4,3.0072e-4,0.179555,0.206949,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2018,0,0,1
317,G110-14,F,S,Kockohonka 1,Kockohonka_1718,2017,2018,illegal,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G110-14,0.38,1.45,0.3,5.6e-4,10.41,81.1927083333333,53.3,1.9,0.29718,5,1.5513e-4,0.25565150000000003,0.29718,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2016,2017,1,1,2
318,G122-14,M,S,Kockohonka 1,Kockohonka_1718,2017,2018,NA,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G122-14,0.38,1.45,0.3,5.6e-4,10.41,81.1927083333333,53.3,1.9,0.214123,5,1.5513e-4,0.25565150000000003,0.29718,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2016,2017,1,1,2
387,G204-17,F,S,Vimyren 2,Vimyren_1718,2017,2018,legal,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G204-17,0.355,1.11,0.27,5.6e-4,6.567,78.859375,2.2,2,0.233883,2,3.0144e-4,0.2359495,0.238016,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2017,0,0,1
388,G57-17,M,S,Vimyren 2,Vimyren_1718,2017,2018,legal,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G57-17,0.355,1.11,0.27,5.6e-4,6.567,78.859375,2.2,2,0.238016,2,3.0144e-4,0.2359495,0.238016,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2017,0,0,1
395,G125-16,F,N,Koppang 5,Koppang_1718,2017,2018,legal,NA,0,Koppang 1718 not registered by VSC. Both shot by management in Oct 2017. Coordinates calculated by OL,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G125-16,0.22,0.88,0.27,0,2.9,82.4270833333333,2.3,2,0,4,4.6414e-4,0.1553,0.3106,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2017,0,0,1
396,G61-17,M,N,Koppang 5,Koppang_1718,2017,2018,legal,NA,0,NA,"c(12.5971694120594, 13.3763878520525, 13.1570589260582, 12.9611849676057, 60.6348113567009, 60.3028640762702, 60.1614536131388, 60.0735432252356)",Värmland,Torsby,torsby,G61-17,0.22,0.88,0.27,0,2.9,82.4270833333333,2.3,2,0.3106,4,4.6414e-4,0.1553,0.3106,14,10,0,153,25,0,0,40,19,4,269034,0.9038952662898191,297638.46546546544,2017,2017,0,0,1
404,G73-15,F,S,Bertjärn,Berttjärn_1617,2016,2017,illegal,NA,0,NA,"c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458)",Värmland,Torsby,torsby,G73-15,0.225,0.69,0.25,9.2e-4,2.7,79.4823529411765,2,1.9,0.214912,2,4.88e-4,0.21864699999999998,0.222382,14,10,0,153,29,6,1,36,15,2,264141,0.9011949766326869,293100.83483483485,2016,2016,0,0,1
405,G83-16,M,S,Bertjärn,Berttjärn_1617,2016,2017,illegal,NA,0,NA,"c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458)",Värmland,Torsby,torsby,G83-16,0.225,0.69,0.25,9.2e-4,2.7,79.4823529411765,2,1.9,0.222382,2,4.88e-4,0.21864699999999998,0.222382,14,10,0,153,29,6,1,36,15,2,264141,0.9011949766326869,293100.83483483485,2016,2016,0,0,1
456,G148-15,M,S,Juvberget 4,Juvberget_1617,2016,2017,illegal,NA,0,NA,"c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458)",Värmland,Torsby,torsby,G148-15,0.195,1.3,0.27,6.1e-4,5.132,79.13125,77.7,1.8,0.273621,5,3.0106e-4,0.212891,0.273621,14,10,0,153,29,6,1,36,15,2,264141,0.9011949766326869,293100.83483483485,2015,2016,1,1,2
457,G34-16,F,S,Juvberget 4,Juvberget_1617,2016,2017,illegal,NA,0,NA,"c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458)",Värmland,Torsby,torsby,G34-16,0.195,1.3,0.27,6.1e-4,5.132,79.13125,77.7,1.8,0.152161,5,3.0106e-4,0.212891,0.273621,14,10,0,153,29,6,1,36,15,2,264141,0.9011949766326869,293100.83483483485,2015,2016,1,1,2
464,G110-14,F,S,Kockohonka 1,Kockohonka_1617,2016,2017,NA,NA,0,NA,"c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458)",Värmland,Torsby,torsby,G110-14,0.38,1.43,0.3,5.6e-4,10.401,77.55,48.3,1.8,0.29718,4,1.0056e-4,0.25565150000000003,0.29718,14,10,0,153,29,6,1,36,15,2,264141,0.9011949766326869,293100.83483483485,2016,2017,0,0,1
465,G122-14,M,S,Kockohonka 1,Kockohonka_1617,2016,2017,NA,NA,0,NA,"c(13.1223600712804, 12.5825021065144, 60.0789792772721, 61.037308062458)",Värmland,Torsby,torsby,G122-14,0.38,1.43,0.3,5.6e-4,10.401,77.55,48.3,1.8,0.214123,4,1.0056e-4,0.25565150000000003,0.29718,14,10,0,153,29,6,1,36,15,2,264141,0.9011949766326869,293100.83483483485,2016,2017,0,0,1
