"fate","id","territory","Autumn","Spring","terrRug","humPop","fi","mean_fi","max_fi","mooseHunt","wolfNeighbour","AttackDogs_n","AttackDogs_last5y","AttackDogs_cumall","wolfLKill_n","wolfLKill_last5y","wolfLKill_cumall","sheepAttacks_n","NoAffectedSheep","NoAffectedSheep_last5y","NoAffectedSheep_cumall","IndividualIncome","bearDensity","KommunerNamn","NAME_1","NAME_2","first_yeardet","years_firstdet"
0,"G18-15","Kynna 5",2019,2020,-0.821308698556963,-0.363194021058606,0.498776677604365,0.922064567094062,0.349980182742911,-1.35759902004799,2.76571684695774,-0.559341656004787,0,0,0.478557175011141,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,2.74353870554838,-0.203720544968002,NA,"Hedmark","Våler",2019,0
1,"G17-09","Tennådalen",2008,2009,-1.16716724357246,-0.556486063168493,0.218826001083332,0.670730712538432,0.0734448668697919,-0.503244461279954,-0.651133645945279,0.271880554241881,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.772411682876228,0.805409081885404,"älvdalen","Dalarna","Älvdalen",2008,0
0,"M-09-04","Fulufjellet 1",2009,2010,-1.29398204341148,-0.551944194531959,0.389099185130666,0.690815382860632,0.225613015478209,-0.503244461279954,-0.651133645945279,0.271880554241881,3,4,0.478557175011141,-0.18133732936631,-0.276307623879274,1.87698916173927,0.233098586437511,-0.431005886638784,-0.594744742353864,-0.651330857147566,0.316175235044281,"älvdalen","Dalarna","Älvdalen",2007,2
1,"G33-09","Tennan",2009,2010,-1.57066887942388,-0.556486063168493,0.570921723580544,0.821834406113157,0.431787988500238,-0.645636887741294,-0.651133645945279,0.271880554241881,3,4,0.478557175011141,-0.18133732936631,-0.276307623879274,1.87698916173927,0.233098586437511,-0.431005886638784,-0.594744742353864,-0.651330857147566,0.770492231532091,"älvdalen","Dalarna","Älvdalen",2009,0
0,"M-09-06","Fulufjellet 1",2010,2011,-1.51302578858797,-0.552932900629708,0.117813479722289,0.690815382860632,0.225613015478209,-0.645636887741294,-1.22060872809578,0.271880554241881,3,5,2.84934913869549,1.30648548322972,0.771599724918556,-0.463580494173236,-0.348829798515283,-0.431005886638784,-0.594744742353864,-0.674441476142886,0.816398400363055,"älvdalen","Dalarna","Älvdalen",2007,3
0,"G51-12","Fulufjellet 2",2011,2012,-1.3516251342474,-0.552963797695263,0.469909202219501,0.739728388319332,0.317246336821333,-0.645636887741294,-0.651133645945279,-0.559341656004787,3,5,1.26882116290592,2.05039688952773,1.29555339931747,1.0967992764351,1.28056967935254,0.162774979782885,-0.260974475568906,-0.717781237464899,0.753503173718453,"älvdalen","Dalarna","Älvdalen",2011,0
0,"G51-12","Fulufjellet 2",2012,2013,-1.34009651608022,-0.559575769723958,0.469909202219501,0.739728388319332,0.317246336821333,-1.21520659358665,-1.22060872809578,-0.559341656004787,3,5,3.63961312659027,3.91017540527276,2.60543758531476,-0.463580494173236,-0.348829798515283,0.162774979782885,-0.260974475568906,-0.599817110990058,1.26535848672945,"älvdalen","Dalarna","Älvdalen",2011,1
0,"G83-13","Våmhus 3",2012,2013,0.665883045009697,-0.488512518948264,-0.115951600431559,0.17898900684078,-0.347081838393006,-1.21520659358665,-1.22060872809578,-0.559341656004787,3,5,3.63961312659027,3.91017540527276,2.60543758531476,-0.463580494173236,-0.348829798515283,0.162774979782885,-0.260974475568906,-0.599817110990058,2.07091532533067,"älvdalen","Dalarna","Älvdalen",2012,0
1,"G51-12","Fulufjellet 2",2013,2014,-1.31703927974585,-0.558030916446225,0.469909202219501,0.739728388319332,0.317246336821333,-0.788029314202633,-0.0816585637947769,-0.559341656004787,2,5,3.63961312659027,5.76995392101779,3.91532177131205,0.316609391130932,-0.232444121524724,0.205187898813004,-0.237133742227123,-0.441610320564926,1.13543555991801,"älvdalen","Dalarna","Älvdalen",2011,2
0,"M-10-07","Tansen 3",2013,2014,-0.256406408364976,0.293183239584365,2.03415518104923,-0.228035029952394,2.09099988373896,-0.788029314202633,-0.0816585637947769,-0.559341656004787,2,2,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,-0.600657562759261,-0.690107675720995,0.0548857511335193,0.280095169921745,"borlänge","Dalarna","Borlänge",2013,0
0,"M-10-07","Tansen 3",2015,2016,0.147095227486444,0.307395889739504,2.03415518104923,-0.228035029952394,2.09099988373896,-0.645636887741294,1.05729160050623,-0.559341656004787,3,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.600657562759261,-0.690107675720995,0.31678649786505,0.191660236545892,"ludvika","Dalarna","Borlänge",2013,2
1,"G93-16","Gimmen 4",2017,2018,-0.659908044216395,0.497876298883917,-1.37788111100063,-1.81147552073718,-1.77802810619579,-0.503244461279954,-0.651133645945279,-0.559341656004787,2,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.515831724699023,-0.642426209037429,0.476561438858142,0.705852182733657,"borlänge","Dalarna","Borlänge",2016,1
0,"M-05-11","Korsån 1",2007,2008,-0.855894553058513,0.130664674766909,-0.447844818656563,-0.388748168572618,-0.723427234827989,-0.360852034818615,-1.22060872809578,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,-0.0772505360992661,-0.142335456795725,"falun","Dalarna","Falun",2006,1
0,"G21-07","Långsjön 2",2007,2008,-1.09799553456936,-0.148644797847121,-0.361266034987952,-0.105752516305644,-0.625252506109873,-0.218459608357275,-1.22060872809578,-0.559341656004787,4,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,-0.0772505360992661,0.634120605298299,"falun","Dalarna","Falun",2007,0
0,"M-05-11","Korsån 1",2008,2009,-0.740608371386679,0.12881085083363,-0.447844818656563,-0.388748168572618,-0.723427234827989,-0.503244461279954,-0.651133645945279,1.10310276448855,6,6,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,-0.0343028124192434,0.548573301568848,"falun","Dalarna","Falun",2006,2
0,"G18-08","Långsjön 3",2008,2009,-1.074938298235,-0.148644797847121,-0.361266034987952,-0.0533477690880437,-0.625252506109873,-0.503244461279954,-0.651133645945279,1.10310276448855,6,6,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,-0.0343028124192434,1.158373338876,"falun","Dalarna","Falun",2008,0
0,"G21-07","Långsjön 3",2008,2009,-1.074938298235,-0.148644797847121,-0.361266034987952,-0.0533477690880437,-0.625252506109873,-0.503244461279954,-0.651133645945279,1.10310276448855,6,6,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,-0.0343028124192434,1.158373338876,"falun","Dalarna","Falun",2008,0
1,"G13-07","Korsån 1",2008,2009,-0.740608371386679,0.12881085083363,-0.82880801653864,-0.388748168572618,-0.723427234827989,-0.503244461279954,-0.651133645945279,1.10310276448855,6,6,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,-0.0343028124192434,0.548573301568848,"falun","Dalarna","Falun",2006,2
0,"G24-10","Korsån 2",2009,2010,-0.91353764389443,0.0341731390397392,0.117813479722289,0.184226619479131,-0.0820073899494313,-0.503244461279954,-1.22060872809578,0.271880554241881,7,7,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,0.0946383680313221,0.329011412059029,"falun","Dalarna","Falun",2009,0
0,"G24-10","Korsån 2",2010,2011,-1.01729520739908,0.0321030356475777,0.117813479722289,0.184226619479131,-0.0820073899494313,-0.360852034818615,-0.651133645945279,0.271880554241881,7,8,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,0.035244665269812,0.882844493145281,"falun","Dalarna","Falun",2009,1
0,"G6-05","Långsjön 4",2010,2011,-1.08646691640218,-0.144535488128353,1.6647413375697,1.17296195392983,1.67210853031991,-0.645636887741294,-0.0816585637947769,0.271880554241881,7,8,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.47757546971658,0.478088258026359,0.035244665269812,1.03153191083917,"falun","Dalarna","Falun",2010,0
0,"G50-12","Björnås 1",2011,2012,-1.01729520739908,-0.203023633223304,1.85233264259936,1.28476208709135,1.88482491071693,-0.645636887741294,1.05729160050623,2.76554718498189,8,12,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.465869940418628,-0.346180048578546,0.644973391418838,0.0257377524515505,1.50887851902991,"falun","Dalarna","Falun",2011,0
0,"M-05-11","Korsån 2",2011,2012,-1.0057665892319,0.0542562316502613,-0.447844818656563,0.184226619479131,-0.0820073899494313,-0.503244461279954,0.487816518355726,2.76554718498189,8,12,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.465869940418628,-0.346180048578546,0.644973391418838,0.0257377524515505,1.03760307564344,"falun","Dalarna","Falun",2009,2
0,"G18-08","Långsjön 4",2011,2012,-1.10952415273655,-0.141445781572888,-0.361266034987952,1.17296195392983,1.67210853031991,-0.645636887741294,1.05729160050623,2.76554718498189,8,12,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.465869940418628,-0.346180048578546,0.644973391418838,0.0257377524515505,0.98894192446432,"falun","Dalarna","Falun",2010,1
1,"G24-10","Korsån 2",2011,2012,-1.0057665892319,0.0542562316502613,0.117813479722289,0.184226619479131,-0.0820073899494313,-0.503244461279954,0.487816518355726,2.76554718498189,8,12,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.465869940418628,-0.346180048578546,0.644973391418838,0.0257377524515505,1.03760307564344,"falun","Dalarna","Falun",2009,2
1,"G6-05","Långsjön 4",2011,2012,-1.10952415273655,-0.141445781572888,1.6647413375697,1.17296195392983,1.67210853031991,-0.645636887741294,1.05729160050623,2.76554718498189,8,12,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.0967992764351,0.465869940418628,-0.346180048578546,0.644973391418838,0.0257377524515505,0.98894192446432,"falun","Dalarna","Falun",2010,1
0,"M-05-11","Korsån 3",2012,2013,-0.936594880228797,0.0315777855331486,-0.447844818656563,-1.73034976651092,-0.723427234827989,-0.645636887741294,-1.22060872809578,0.271880554241881,9,13,-0.311706812883643,-0.553293032515316,-0.538284461078732,4.99774870295594,5.58683972800321,1.81687882195754,1.86085079184976,0.194157123450526,0.262126562828763,"falun","Dalarna","Falun",2012,0
1,"G97-12","Långsjön 5",2012,2013,-1.08646691640218,-0.142465384736191,-0.107298450561895,0.100374730805857,-0.337269727330518,-1.21520659358665,0.487816518355726,0.271880554241881,9,13,-0.311706812883643,-0.553293032515316,-0.538284461078732,4.99774870295594,5.58683972800321,1.81687882195754,1.86085079184976,0.194157123450526,0.683404178415337,"falun","Dalarna","Falun",2012,0
0,"G113-12","Björnås 2/3/4",2013,2014,-0.994237971064714,-0.242880847788802,-3.04529107741584,-3.30254226949859,-3.66876292803463,-0.503244461279954,-0.0816585637947769,0.271880554241881,8,14,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,1.85929174098766,1.88469152519154,0.316904109157647,1.99666344922867,"falun","Dalarna","Falun",2013,0
0,"G96-12","Korsån 3",2013,2014,-1.04035244373345,0.0583655413690296,-3.04529107741584,-1.73034976651092,-0.723427234827989,-0.360852034818615,-0.0816585637947769,0.271880554241881,8,14,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,1.85929174098766,1.88469152519154,0.316904109157647,1.09790657815311,"falun","Dalarna","Falun",2012,1
1,"G183-13","Björnås 2",2013,2014,-0.994237971064714,-0.242880847788802,1.85233264259936,2.62636368502965,1.88482491071693,-0.503244461279954,-0.0816585637947769,0.271880554241881,8,14,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,-0.232444121524724,1.85929174098766,1.88469152519154,0.316904109157647,1.99666344922867,"falun","Dalarna","Falun",2013,0
0,"G164-13","Björnås 3",2014,2015,-0.98270935289753,-0.244425701066534,1.85233264259936,-0.338089292234468,1.88482491071693,-0.360852034818615,1.62676668265673,-0.559341656004787,7,14,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.85929174098766,1.88469152519154,0.442042524480908,2.39381966381138,"falun","Dalarna","Falun",2014,0
0,"G96-12","Korsån 4",2014,2015,-1.0057665892319,0.0367375954807751,-3.04529107741584,-1.52422251939942,-0.337269727330518,-0.645636887741294,-0.0816585637947769,-0.559341656004787,7,14,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.85929174098766,1.88469152519154,0.442042524480908,1.44309566273891,"falun","Dalarna","Falun",2014,0
1,"G68-12","Korsån 4",2014,2015,-1.0057665892319,0.0367375954807751,-0.107298450561895,-1.52422251939942,-0.337269727330518,-0.645636887741294,-0.0816585637947769,-0.559341656004787,7,14,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.85929174098766,1.88469152519154,0.442042524480908,1.44309566273891,"falun","Dalarna","Falun",2014,0
0,"G164-13","Björnås 3",2015,2016,-0.936594880228797,-0.192673116262497,1.85233264259936,-0.338089292234468,1.88482491071693,-0.0760671818959358,2.76571684695774,0.271880554241881,7,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.85929174098766,1.88469152519154,0.610677516182977,2.59546396441985,"falun","Dalarna","Falun",2014,1
0,"G26-15","Korsån 5",2015,2016,-0.959652116563164,0.138697911811118,1.85233264259936,-0.338089292234468,1.88482491071693,-0.503244461279954,1.05729160050623,0.271880554241881,7,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,1.85929174098766,1.88469152519154,0.610677516182977,1.61479228485907,"falun","Dalarna","Falun",2015,0
0,"G113-12","Björnås 3",2016,2017,-0.890480407560063,-0.188810983068165,-3.04529107741584,-0.338089292234468,1.88482491071693,-0.218459608357275,1.62676668265673,-0.559341656004787,3,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.87698916173927,0.582255617409187,1.90170466001777,2.0754173919258,0.740677198266916,1.51170492684635,"falun","Dalarna","Falun",2014,2
0,"G26-15","Korsån 5",2016,2017,-0.959652116563164,0.0490964217026348,1.85233264259936,-0.338089292234468,1.88482491071693,-0.360852034818615,0.487816518355726,-0.559341656004787,3,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.87698916173927,0.582255617409187,1.90170466001777,2.0754173919258,0.740677198266916,0.84297887820361,"falun","Dalarna","Falun",2015,1
0,"G47-16","Trollberget",2016,2017,-1.12105277090373,-0.131126161677635,0.108793871319893,0.088854845084894,-0.0922350412345103,-0.788029314202633,1.05729160050623,-0.559341656004787,3,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,1.87698916173927,0.582255617409187,1.90170466001777,2.0754173919258,0.740677198266916,1.36075230144398,"falun","Dalarna","Falun",2016,0
0,"G26-15","Korsån 5",2017,2018,-0.821308698556963,0.154764385899536,1.85233264259936,-0.338089292234468,1.88482491071693,-0.360852034818615,-1.22060872809578,-0.559341656004787,2,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.261354210518307,2.0754173919258,0.805383011077393,1.05586758824789,"falun","Dalarna","Falun",2015,2
0,"G26-15","Korsån 5",2018,2019,-0.694493898717945,0.15352850327735,1.85233264259936,-0.338089292234468,1.88482491071693,-0.218459608357275,-0.651133645945279,-0.559341656004787,1,15,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.303767129548427,2.0754173919258,0.8489579949846,1.41744371598606,"säter","Dalarna","Falun",2015,3
0,"G22-14","Björnås 4",2019,2020,-0.98270935289753,-0.182631569957235,-1.40204373167494,-2.30791104322548,-1.80542695184022,-0.360852034818615,0.487816518355726,0.271880554241881,2,16,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,0.233098586437511,-0.0917025343978305,2.19462105863472,0.891690097961528,2.3675759060356,NA,"Dalarna","Falun",2017,2
0,"G26-15","Korsån 5",2019,2020,-0.775194225888229,0.155382327210629,1.85233264259936,-0.338089292234468,1.88482491071693,-0.360852034818615,-0.0816585637947769,0.271880554241881,2,16,-0.311706812883643,-0.553293032515316,-0.538284461078732,0.316609391130932,0.233098586437511,-0.0917025343978305,2.19462105863472,0.891690097961528,1.19070866873271,NA,"Dalarna","Falun",2015,4
0,"G47-11","Tansen 2",2012,2013,-0.244877790197792,0.198947189642684,-3.04529107741584,-1.34516342612792,-0.00182153151254264,-1.21520659358665,-0.0816585637947769,-0.559341656004787,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.0418691389096536,-0.230637742873333,"borlänge","Dalarna","Gagnef",2011,1
1,"G75-12","Tansen 2",2012,2013,-0.244877790197792,0.198947189642684,0.188528155296515,-1.34516342612792,-0.00182153151254264,-1.21520659358665,-0.0816585637947769,-0.559341656004787,2,3,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,-0.0418691389096536,-0.230637742873333,"borlänge","Dalarna","Gagnef",2011,1
0,"M-10-07","Tansen 3",2014,2015,-0.175706081194692,0.309249713672782,2.03415518104923,-0.228035029952394,2.09099988373896,-0.788029314202633,1.05729160050623,-0.559341656004787,1,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.18602234237923,0.182619812988605,"gagnef","Dalarna","Gagnef",2013,1
0,"G98-16","Orsen",2015,2016,0.550596863337863,-0.249585511014161,0.421572139627891,0.387083936295924,0.262435241009157,-0.645636887741294,1.62676668265673,-0.559341656004787,1,4,-0.311706812883643,-0.553293032515316,-0.538284461078732,-0.463580494173236,-0.348829798515283,-0.643070481789381,-0.713948409062778,0.315943616934771,0.0396974509491946,"gagnef","Dalarna","Gagnef",2015,0
0,"G156-16","Tansen 4",2017,2018,-0.0258340450213075,0.324080305139014,0.479106129266767,0.571101589073403,0.327675055956054,-0.503244461279954,-0.0816585637947769,0.271880554241881,2,5,1.26882116290592,0.190618373782696,-0.0143307866798168,-0.463580494173236,-0.348829798515283,-0.473418805668904,-0.618585475695647,0.529447316762615,-0.0759403822051311,"ludvika","Dalarna","Gagnef",2017,0
