"";"mod_id";"id";"sex";"Country_fatefile";"territory";"Revir_Vinter";"Autumn";"Spring";"Fate";"Fate_binary";"confirmed.illegal";"Radio.collar";"Comment";"geometry";"NAME_1";"NAME_2";"KommunerNamn";"SLU.ID";"ruggedness_mean";"average_gravel_km";"average_paved_km";"artificial_area_total";"pop_mean";"mean_snow";"hunt_afo";"hunt_county2";"Fi";"number_neighbour_terr";"bear_density_BZtiff";"mean_fi";"max_fi";"wolfLKill_cumall";"wolfLKill_last5y";"wolfLKill_n";"NoAffectedSheep_cumall";"NoAffectedSheep_last5y";"NoAffectedSheep";"sheepAttacks_n";"AttackDogs_cumall";"AttackDogs_last5y";"AttackDogs_n";"IndividualIncome";"income_prop";"year_average";"first_yeardet";"last_yeardet";"years_firstdet";"time_start";"time_end";"ruggedness_mean_sc";"average_gravel_km_sc";"average_paved_km_sc";"artificial_area_total_sc";"pop_mean_sc";"mean_snow_sc";"hunt_afo_sc";"hunt_county2_sc";"bear_density_BZtiff_sc";"Fi_sc";"mean_fi_sc";"max_fi_sc";"IndividualIncome_sc";"income_prop_sc"
"132";432;"G86-17";"M";"S";"Gimmen 4";"Gimmen_1617";2016;2017;NA;0;NA;0;"G86-17 ensam 2 år, ny partner I Gimmen 5 20/21";"c(14.9446593443817, 15.2880027636898, 14.6659981187975, 60.5797834303468, 60.676851449369, 60.6316947453102)";"Dalarna";"Leksand";"leksand";"G86-17";0,209;1,49;0,45;0,01362;35,675;73,39375;3;2,2;0,067337;3;0,00134057;0,1041945;0,141052;8;4;0;111;86;4;2;10;7;3;282903;0,965207076804877;293100,834834835;2016;2017;0;0;1;-0,688874687420433;1,17684666626152;0,647634564981185;1,89799325118422;0,421028255571779;-0,383589131410366;-0,440903080511999;-0,728304727843079;0,720391403383145;-1,76175361235485;-1,81117745175427;-1,78875828665815;0,25864863163097;-0,132048851246486
"133";291;"G86-17";"M";"S";"Gimmen 4";"Gimmen_1718";2017;2018;"censored";1;NA;0;NA;"list()";"Dalarna";"Borlänge";"borlänge";"G86-17";0,207;1,54;0,49;0,01876;35,925;71,2395833333333;2,7;2,4;0,067337;1;0,00129986;0,1041945;0,141052;0;0;0;3;3;0;0;4;2;0;288749;0,970133344655021;297638,465465465;2016;2017;1;1;2;-0,711980538851896;1,38204372213873;0,866179317001118;2,82396051411208;0,428225217823641;-0,628064248854054;-0,443803117770156;-0,423300399548717;0,679236131342519;-1,76175361235485;-1,81117745175427;-1,78875828665815;0,372503272508491;-0,0991832376496401
"134";703;"G61-14";"M";"S";"Glamsen 1";"Glamsen_1415";2014;2015;NA;0;NA;0;NA;"list()";"Gävleborg";"Gävle";"gävle";"G61-14";0,035;1,3;0,3;0,02964;38,867;58,509269558769;2,9;3;0,222382;0;0,00038828;0,1806185;0,222382;0;0;0;0;0;0;0;1;1;0;275988;0,998265895426351;276467,423423423;2014;2016;0;0;1;-2,69908376195772;0,397097853928112;-0,171908255093561;4,78398460373371;0,512919069603547;-2,07282012744511;-0,441869759598051;0,491712585334369;-0,242314418566428;-0,125979936869572;-0,731404996670014;-0,715092371824414;0,1239745225533;0,0885031755276528
"135";567;"G61-14";"M";"S";"Glamsen 1";"Glamsen_1516";2015;2016;NA;0;NA;0;NA;"c(17.0558227954647, 60.677788591032)";"Gävleborg";"Gävle";"älvkarleby";"G61-14";0,036;1,35;0,32;0,02834;39,267;60,5677083333333;2,6;3;0,222382;0;0,00051611;0,1806185;0,222382;0;0;0;0;0;0;0;2;1;1;285533;0,99719750577941;286335,453453453;2014;2016;1;1;2;-2,68753083624198;0,602294909805324;-0,0626358790835943;4,5497905489076;0,524434209206526;-1,83920911259223;-0,444769796856208;0,491712585334369;-0,11308625779627;-0,125979936869572;-0,731404996670014;-0,715092371824414;0,309869587071935;0,0813754101735567
"136";434;"G61-14";"M";"S";"Glamsen 1";"Glamsen_1617";2016;2017;"illegal";1;NA;0;NA;"list()";"Gävleborg";"Gävle";"älvkarleby";"G61-14";0,035;1,3;0,32;0,02939;39,7;70,8642857142857;2,8;2,9;0,222382;0;0,00026378;0,1806185;0,222382;0;0;0;0;0;0;0;2;1;0;294343;1,0042380130574;293100,834834835;2014;2016;2;2;3;-2,69908376195772;0,397097853928112;-0,0626358790835943;4,73894728549792;0,53689934782675;-0,670656556549062;-0,442836438684103;0,339210421187188;-0,3681761569368;-0,125979936869572;-0,731404996670014;-0,715092371824414;0,481450049974939;0,128346179681648
"137";293;"G12-16";"M";"S";"Glamsen 2";"Glamsen_1718";2017;2018;NA;0;NA;0;NA;"c(16.9902851187523, 16.9745583421278, 60.8586673359557, 60.866918669743)";"Gävleborg";"Gävle";"gävle";"G12-16";0,037;1,4;0,33;0,03002;39,833;57,0286596119929;2,7;2,9;0,231424;0;0,00057711;0,1851395;0,231424;0;0;0;0;0;0;0;4;3;2;298488;1,00285424981346;297638,465465465;2017;2018;0;0;1;-2,67597791052625;0,807491965682534;-0,00799969107861122;4,85244132745212;0,54072813174474;-2,24085368595638;-0,443803117770156;0,339210421187188;-0,0514190606830754;-0,0305839836060815;-0,667529103371628;-0,595725751857284;0,562176612827714;0,119114398246253
"138";161;"G12-16";"M";"S";"Glamsen 2";"Glamsen_1819";2018;2019;"illegal";1;NA;0;NA;"list()";"Uppsala";"Älvkarleby";"älvkarleby";"G12-16";0,033;1,24;0,29;0,02917;39,667;82,358024691358;2,8;2,9;0,231424;0;0,0007266;0,1851395;0,231424;0;0;0;0;0;0;0;0;0;0;281597;0,934957202924201;301187,048048048;2017;2018;1;1;2;-2,72218961338918;0,150861386875458;-0,226544443098544;4,69931444545043;0,535949348809504;0,633761170160478;-0,442836438684103;0,339210421187188;0,0997060097505547;-0,0305839836060815;-0,667529103371628;-0,595725751857284;0,233213434746597;-0,333860993127181
"139";1887;"G1-02";"M";"S";"Glaskogen 1";"Glaskogen_9900";1999;2000;NA;0;NA;0;NA;"list()";"Värmland";"Säffle";"säffle";"G1-02";0,419;1,09;0,26;0,00075;12,2;NA;NA;5,7;0,125;0;0;0,1796875;0,234375;NA;NA;NA;0;0;0;0;0;0;0;202745;0,944212661130519;214723,873493976;1999;2001;0;0;1;1,73723971288318;-0,464729780756176;-0,390453007113493;-0,420527891594305;-0,25476649987802;NA;NA;4,60927101730825;-0,634841292256775;-1,15339076641007;-0,744558824730355;-0,556768563677346;-1,30248039735643;-0,272113170571875
"140";1861;"G1-02";"M";"S";"Glaskogen 1";"Glaskogen_0001";2000;2001;NA;0;NA;0;NA;"list()";"Värmland";"Arvika";"arvika";"G1-02";0,398;1;0,22;0,00075;12,1;55,3468077956989;NA;5,7;0,125;0;0;0,1796875;0,234375;0;0;0;0;0;0;0;0;0;0;207146;0,939833674687823;220407,084337349;1999;2001;1;1;2;1,49462827285282;-0,834084481335157;-0,608997759133425;-0,420527891594305;-0,257645284778765;-2,43172606675856;NA;4,60927101730825;-0,634841292256775;-1,15339076641007;-0,744558824730355;-0,556768563677346;-1,21676806849876;-0,301327594299825
"141";1829;"G1-02";"M";"S";"Glaskogen 1";"Glaskogen_0102";2001;2002;"illegal";1;NA;0;NA;"list()";"Värmland";"Årjäng";"säffle";"G1-02";0,441;1,22;0,28;0,00075;14,92;76,1197916666667;NA;5,3;0,125;0;0;0,1796875;0,234375;0;0;0;0;0;0;0;0;0;0;195491;0,872703950524581;224006,090361446;1999;2001;2;2;3;1,99140407862928;0,0687825645245733;-0,281180631103526;-0,420527891594305;-0,176463550577767;-0,0742122540650422;NA;3,99926236071953;-0,634841292256775;-1,15339076641007;-0,744558824730355;-0,556768563677346;-1,4437567512609;-0,749183789359818
"142";1440;"G26-09";"M";"S";"Glaskogen 2";"Glaskogen_0809";2008;2009;NA;0;NA;0;NA;"c(12.3759439310724, 59.3719719854458)";"Värmland";"Årjäng";"årjäng";"G26-09";0,407;1,09;0,22;0,00122;11,9;66,9086021505376;NA;3,2;0,305908;0;2e-08;0,288208;0,305908;0;0;0;6;6;0;0;4;3;1;210856;0,829305916009126;254255,993993994;2008;2010;0;0;1;1,59860460429441;-0,464729780756176;-0,608997759133425;-0,335857733311018;-0,263402854580254;-1,11958477495558;NA;0,796716913628731;-0,634821073503623;0,755245720317587;0,788695738129094;0,387563710831469;-1,14451341272462;-1,03871393198204
"143";1342;"G26-09";"M";"S";"Glaskogen 2";"Glaskogen_0910";2009;2010;NA;0;NA;0;NA;"c(12.488821537555, 12.5543740870835, 60.0780791021834, 59.9025841861344)";"Värmland";"Arvika";"årjäng";"G26-09";0,397;1,06;0,22;0,00122;11,475;82,9315476190476;NA;3,6;0,305908;0;0;0,288208;0,305908;1;1;0;1;1;1;1;8;7;2;242071;0,935088363109609;258875;2008;2010;1;1;2;1,48307534713709;-0,587848014282503;-0,608997759133425;-0,335857733311018;-0,275637690408419;0,698849952413582;NA;1,40672557021746;-0,634841292256775;0,755245720317587;0,788695738129094;0,387563710831469;-0,536581046150581;-0,332985957480719
"144";1226;"G26-09";"M";"S";"Glaskogen 2";"Glaskogen_1011";2010;2011;"illegal";1;NA;0;NA;"list()";"Värmland";"Årjäng";"årjäng";"G26-09";0,374;1,06;0,23;5e-04;11,4;82,6875;NA;3,9;0,305908;1;2,8e-07;0,288208;0,305908;1;1;1;6;5;0;0;5;3;0;203978;0,792477289947767;257392,864864865;2008;2010;2;2;3;1,21735805567527;-0,587848014282503;-0,554361571128442;-0,465565209830096;-0,277796779083977;0,671153130597637;NA;1,864232062659;-0,634558229712649;0,755245720317587;0,788695738129094;0,387563710831469;-1,27846692280939;-1,28441624258618
"145";1107;"G27-12";"M";"S";"Glaskogen 3";"Glaskogen_1112";2011;2012;NA;0;NA;0;NA;"c(12.1385025845785, 12.092888805883, 59.5646717361188, 59.5789651551575)";"Värmland";"Årjäng";"årjäng";"G27-12";0,375;1,06;0,24;0,0011;11,4;81,1302083333333;NA;3,8;0,261963;1;1,8e-07;0,2795715;0,29718;1;1;0;16;10;10;1;7;4;2;203377;0,787711750653514;258187,084084084;2011;2016;0;0;1;1,228910981391;-0,587848014282503;-0,499725383123459;-0,357475646064197;-0,277796779083977;0,494417008461121;NA;1,71172989851182;-0,634659323478408;0,291612103179335;0,666673143023693;0,272342315225065;-1,29017178753184;-1,31620955504704
"146";980;"G27-12";"M";"S";"Glaskogen 3";"Glaskogen_1213";2012;2013;NA;0;NA;0;NA;"c(11.9296155284103, 59.2394858805278)";"Värmland";"Årjäng";"årjäng";"G27-12";0,392;1,07;0,24;0,00122;11,475;67,9670138888889;4,4;4;0,261963;1;0;0,2795715;0,29718;1;1;0;17;11;1;1;8;5;1;234117;0,882994200047753;265139,906906907;2011;2016;1;1;2;1,42531071855843;-0,546808603107061;-0,499725383123459;-0,335857733311018;-0,275637690408419;-0,999466244648169;-0,42736957330727;2,01673422680618;-0,634841292256775;0,291612103179335;0,666673143023693;0,272342315225065;-0,691490353974701;-0,68053235282987
"147";836;"G27-12";"M";"S";"Glaskogen 3";"Glaskogen_1314";2013;2014;NA;0;NA;0;NA;"c(12.4086386480328, 59.6007970389991)";"Värmland";"Arvika";"arvika";"G27-12";0,383;0,98;0,19;7e-05;11,4;81,8645833333333;3,9;3,4;0,261963;0;0;0,2795715;0,29718;2;1;0;7;7;1;1;9;3;1;251359;0,924614333776987;271852,804804805;2011;2016;2;2;3;1,32133438711685;-0,916163303686042;-0,772906323148374;-0,543029397195657;-0,277796779083977;0,577760798498741;-0,43220296873753;1,10172124192309;-0,634841292256775;0,291612103179335;0,666673143023693;0,272342315225065;-0,355691223285303;-0,402863481667287
"148";705;"G27-12";"M";"S";"Glaskogen 3";"Glaskogen_1415";2014;2015;NA;0;NA;0;NA;"list()";"Värmland";"Arvika";"årjäng";"G27-12";0,39;1,05;0,23;0,00122;11,375;63,8450085090031;3;2,6;0,261963;2;0;0,2795715;0,29718;2;1;0;7;6;0;0;9;1;0;256408;0,927443808116584;276467,423423423;2011;2016;3;3;4;1,40220486712697;-0,628887425457945;-0,554361571128442;-0,335857733311018;-0,278516475309163;-1,46727022887304;-0,440903080511999;-0,118296071254355;-0,634841292256775;0,291612103179335;0,666673143023693;0,272342315225065;-0,257358674227724;-0,383986633481969
"149";569;"G27-12";"M";"S";"Glaskogen 3";"Glaskogen_1516";2015;2016;NA;0;NA;0;NA;"list()";"Värmland";"Arvika";"arvika";"G27-12";0,37;1,02;0,21;0,00055;11,425;62,4393939393939;2,1;1,9;0,261963;1;1,56e-06;0,2795715;0,29718;2;1;0;7;1;0;0;9;1;0;271056;0,946637926707399;286335,453453453;2011;2016;4;4;5;1,17114635281234;-0,752005658984272;-0,663633947138408;-0,456557746182938;-0,277077082858791;-1,62679260581034;-0,449603192286468;-1,18581122028462;-0,633264229510929;0,291612103179335;0,666673143023693;0,272342315225065;0,0279206243651479;-0,255933002593979
"150";436;"G27-12";"M";"S";"Glaskogen 3";"Glaskogen_1617";2016;2017;"illegal";1;NA;0;NA;"c(12.6380449614352, 59.8658277334099)";"Värmland";"Arvika";"arvika";"G27-12";0,366;1,04;0,2;4e-05;11,525;72,8451612903226;2,1;1,8;0,261963;1;0;0,2795715;0,29718;2;0;0;8;2;1;1;10;2;1;276605;0,943719591095227;293100,834834835;2011;2016;5;5;6;1,12493464994941;-0,669926836633388;-0,718270135143391;-0,548433875383952;-0,274198297958047;-0,445848143817327;-0,449603192286468;-1,3383133844318;-0,634841292256775;0,291612103179335;0,666673143023693;0,272342315225065;0,135990997651047;-0,275402689077377
"151";23;"G13-16";"M";"S";"Glaskogen 5";"Glaskogen_1920";2019;2020;"illegal";1;NA;0;NA;"list()";"Värmland";"Årjäng";NA;"G13-16";0,366;1,08;0,22;0;11,1;74,296875;2,5;2,6;0,205933;5;5,56e-06;0,206441;0,206949;1;0;0;17;0;0;0;14;1;0;294658;0,969644148294143;303882,615615616;2019;2019;0;0;1;1,12493464994941;-0,505769191931618;-0,608997759133425;-0,555639846301678;-0,286433133786211;-0,281094002385378;-0,44573647594226;-0,118296071254355;-0,629220478880556;-0,299522077461382;-0,366566409035069;-0,918828829018919;0,487584879238781;-0,102446912922421
"152";1889;"M-00-04";"F";"S";"Grangärde";"Grangärde_9900";1999;2000;NA;0;NA;1;NA;"list()";"Dalarna";"Ludvika";"ludvika";"M-00-04";0,275;1,29;0,23;0,00134;27,3;NA;NA;3,3;0,125;0;0,00026979;0,15625;0,1875;NA;NA;NA;10;10;10;2;1;1;0;214900;1,00082024650151;214723,873493976;1999;2000;0;0;1;0,0736184098178471;0,35605844275267;-0,554361571128442;-0,314239820557838;0,179930020134417;NA;NA;0,949219077775911;-0,362100421614664;-1,15339076641007;-1,0757004414481;-1,17558191370601;-1,06575389036596;0,105544537869409
"153";1863;"M-00-04";"F";"S";"Grangärde";"Grangärde_0001";2000;2001;"illegal";1;1;1;NA;"list()";"Dalarna";"Ludvika";"ludvika";"M-00-04";0,298;1,31;0,23;0,00191;11,8;73,7205228031146;NA;3,4;0,125;0;3,84e-05;0,15625;0,1875;0;0;0;10;10;0;0;1;0;0;218362;0,990721331197235;220407,084337349;1999;2000;1;1;2;0,339335701279672;0,438137265103554;-0,554361571128442;-0,211554734980234;-0,266281639480999;-0,346503876747846;NA;1,10172124192309;-0,59602128620519;-1,15339076641007;-1,0757004414481;-1,17558191370601;-0,998329195409075;0,0381695882657529
"154";297;"G135-16";"F";"S";"Grytingen 1";"Grytingen_1718";2017;2018;NA;0;NA;0;NA;"list()";"Värmland";"Storfors";"storfors";"G135-16";0,293;1,24;0,35;0,00701;23,283;70,5268817204301;2,6;2,1;0,222382;6;1,11e-06;0,254929;0,287476;2;1;1;42;7;0;0;1;1;0;267987;0,900377575797891;297638,465465465;2017;2019;0;0;1;0,281571072701014;0,150861386875458;0,101272684931355;0,707206557029904;0,0642892306715059;-0,708948338842517;-0,444769796856208;-0,88080689199026;-0,633719151456846;-0,125979936869572;0,318506431985097;0,144236400586597;-0,0318501407482823;-0,564559099285387
"155";165;"G135-16";"F";"S";"Grytingen 1";"Grytingen_1819";2018;2019;NA;0;NA;0;NA;"list()";"Värmland";"Storfors";"storfors";"G135-16";0,281;1,27;0,4;0,01228;23,486;82,625;2,6;2,3;0,222382;5;5,2e-07;0,254929;0,287476;2;1;0;47;12;5;1;1;1;0;275426;0,914468274067554;301187,048048048;2017;2019;1;1;2;0,142935964112236;0,273979620401785;0,37445362495627;1,65659322544038;0,0701331640200174;0,664060042083797;-0,444769796856208;-0,575802563695898;-0,634315604674826;-0,125979936869572;0,318506431985097;0,144236400586597;0,113029208120668;-0,470552955338719
"156";25;"G135-16";"F";"S";"Grytingen 1";"Grytingen_1920";2019;2020;NA;0;NA;0;NA;"list()";"Orebro";"Karlskoga";NA;"G135-16";0,285;1,2;0,36;0,00525;23,083;70,8222222222222;2,9;2,4;0,222382;4;0;0,254929;0,287476;1;1;0;29;0;0;0;3;1;0;289930;0,954085509013571;303882,615615616;2017;2019;2;2;3;0,189147666975162;-0,0132962578263114;0,155908872936338;0,390143836649935;0,0585316608700166;-0,675430317707584;-0,441869759598051;-0,423300399548717;-0,634841292256775;-0,125979936869572;0,318506431985097;0,144236400586597;0,395504013335784;-0,206246430578167
"157";1707;"M-06-10";"F";"S";"Gräsmark 1";"Gräsmark_0405";2004;2005;NA;0;NA;1;NA;"c(13.0647605022266, 13.4623183890598, 13.47418728716, 13.1671732390267, 12.9242517937469, 12.6757934481994, 12.6484768655467, 60.4443448283954, 60.4058524797336, 60.3972616192173, 60.1550910151412, 60.0455479197881, 60.2609176613356, 60.9824740210585)";"Värmland";"Torsby";"torsby";"M-06-10";0,4;1,45;0,34;0;10,503;80,520202020202;NA;4,1;0,296875;0;0;0,2421875;0,296875;0;0;0;17;17;13;2;7;7;7;214266;0,899154519315636;238297,195195195;2004;2007;0;0;1;1,51773412428429;1,01268902155975;0,0466364969263719;-0,555639846301678;-0,303619479643657;0,425187748092458;NA;2,16923639095336;-0,634841292256775;0,659944719894107;0,138485486516972;0,268315903027545;-1,07810145148747;-0,572718724984938
"158";1651;"M-06-10";"F";"N";"Gräsmark 1";"Gräsmark_0506";2005;2006;NA;0;NA;1;NA;"list()";"Hedmark";"Kongsvinger";"kongsvinger";"M-06-10";0,397;1,87;0,4;0;10,421;82,3636363636364;NA;3,1;0,296875;1;7,29e-05;0,2421875;0,296875;0;0;0;0;0;0;0;0;0;0;265700;1,09189023809173;243339,477477477;2004;2007;1;1;2;1,48307534713709;2,73634429092832;0,37445362495627;-0,555639846301678;-0,305980083262267;0,63439803557138;NA;0,64421474948155;-0,561143937018219;0,659944719894107;0,138485486516972;0,268315903027545;-0,0763909487686195;0,713118312767692
"159";1589;"M-06-10";"F";"S";"Gräsmark 1";"Gräsmark_0607";2006;2007;NA;0;NA;1;NA;"list()";"Värmland";"Torsby";"torsby";"M-06-10";0,399;1,63;0,35;0;10,431;84,8385416666667;NA;3,4;0,296875;0;5,84e-05;0,2421875;0,296875;0;0;0;45;45;8;2;12;12;0;219414;0,890041084734642;246521,204204204;2004;2007;2;2;3;1,50618119856855;1,75139842271771;0,101272684931355;-0,555639846301678;-0,305692204772193;0,915273593615633;NA;1,10172124192309;-0,575802533053323;0,659944719894107;0,138485486516972;0,268315903027545;-0,977840813232689;-0,633519036415491
"160";1518;"M-06-10";"F";"S";"Gräsmark 1";"Gräsmark_0708";2007;2008;NA;0;NA;1;NA;"c(12.6025196322727, 12.647860545294, 13.2676079139884, 13.4040066933217, 60.3921069658926, 60.5383942109629, 60.5740053608906, 60.2951414319818)";"Värmland";"Torsby";"torsby";"M-06-10";0,399;1,55;0,33;0;10,438;72,9040404040404;NA;3,3;0,296875;1;3,76e-05;0,2421875;0,296875;0;0;0;53;52;8;3;16;16;4;220442;0,877237115084465;251291,237237237;2004;2007;3;3;4;1,50618119856855;1,42308313331417;-0,00799969107861122;-0,555639846301678;-0,305490689829141;-0,439165987573858;NA;0,949219077775911;-0,596830036331265;0,659944719894107;0,138485486516972;0,268315903027545;-0,957819846619262;-0,718940765771136
"161";1442;"G14-06";"M";"S";"Gräsmark 2";"Gräsmark_0809";2008;2009;"illegal";1;NA;0;NA;"list()";"Värmland";"Torsby";"sunne";"G14-06";0,413;1,28;0,29;0,00197;11,489;78,7857142857143;NA;3,2;0,433594;2;0,00010316;0,3652345;0,433594;0;0;0;63;59;10;7;16;16;0;220436;0,866984477090468;254255,993993994;2008;2008;0;0;1;1,6679221585888;0,315019031577227;-0,226544443098544;-0,200745778603645;-0,275234660522315;0,228341747662202;NA;0,796716913628731;-0,530552963499444;2,10237331248768;1,87698074037377;2,07319147428236;-0,957936700510002;-0,787341276849559
"162";1344;"G13-10";"M";"S";"Gräsmark 3";"Gräsmark_0910";2009;2010;NA;0;NA;0;NA;"list()";"Värmland";"Torsby";"torsby";"G13-10";0,379;1,42;0,3;0,00056;10,372;77,0173611111111;NA;3,5;0,274902;4;7,66e-05;0,2858885;0,296875;0;0;0;104;87;41;6;16;9;0;226391;0,874518590053114;258875;2009;2010;0;0;1;1,27512268425392;0,889570788033419;-0,171908255093561;-0,454756253453506;-0,307390687863632;0,0276523782031545;NA;1,25422340607027;-0,557403467685124;0,428122636167202;0,755924197650083;0,268315903027545;-0,841959213950707;-0,737077415249325
"163";1228;"G13-10";"M";"S";"Gräsmark 3";"Gräsmark_1011";2010;2011;NA;0;NA;0;NA;"c(13.4133092707285, 12.9378344746802, 60.3507287901351, 60.8397995902267)";"Värmland";"Torsby";"torsby";"G13-10";0,4;1,38;0,29;0,00113;10,347;85,421875;NA;3,8;0,274902;3;8,91e-05;0,2858885;0,296875;3;3;3;123;86;19;6;18;6;2;225728;0,876978466821567;257392,864864865;2009;2010;1;1;2;1,51773412428429;0,72541314333165;-0,226544443098544;-0,352071167875903;-0,308110384088818;0,981475753078136;NA;1,71172989851182;-0,544766746965207;0,428122636167202;0,755924197650083;0,268315903027545;-0,85487156887746;-0,720666338582948
"164";1109;"G11-11";"M";"S";"Gräsmark 4";"Gräsmark_1112";2011;2012;NA;0;NA;0;NA;"c(13.1622102401246, 13.0409115147087, 13.0323194274726, 60.6400631633285, 60.8040744735672, 60.8035379864203)";"Värmland";"Torsby";"torsby";"G11-11";0,39;1,36;0,31;0,00121;10,346;81,5495495495496;NA;3,7;0,261963;5;9,42e-05;0,279419;0,296875;4;4;1;124;79;1;1;21;9;3;223613;0,866089025302194;258187,084084084;2011;2013;0;0;1;1,40220486712697;0,643334320980766;-0,117272067088577;-0,337659226040449;-0,308139171937826;0,542007798287097;NA;1,55922773436464;-0,539610964911481;0,291612103179335;0,664518514904249;0,268315903027545;-0,896062565363255;-0,793315286660485
"165";982;"G11-11";"M";"N";"Gräsmark 4";"Gräsmark_1213";2012;2013;NA;0;NA;0;NA;"list()";"Hedmark";"Kongsvinger";"kongsvinger";"G11-11";0,396;1,81;0,39;0;10,218;79,244375;246,7;3,2;0,261963;4;3,13e-05;0,279419;0,296875;0;0;0;0;0;0;0;0;0;0;336500;1,26914127686613;265139,906906907;2011;2013;1;1;2;1,47152242142136;2,49010782387567;0,319817436951287;-0,555639846301678;-0,311824016610779;0,280394884370194;1,91489385219699;0,796716913628731;-0,603198943574103;0,291612103179335;0,664518514904249;0,268315903027545;1,30248496196154;1,8956492524584
"166";838;"G11-11";"M";"S";"Gräsmark 4";"Gräsmark_1314";2013;2014;NA;0;NA;0;NA;"c(12.8578889270886, 13.5101520995717, 12.9937617282455, 13.0999312542365, 12.7481566265371, 60.4010648076978, 60.3988296429129, 60.0445043872313, 60.2613729391223, 60.1060788655507)";"Värmland";"Torsby";"torsby";"G11-11";0,377;1,64;0,35;0;10,398;81,1510416666667;169,9;3;0,261963;5;0,00013224;0,279419;0,296875;4;4;0;129;66;1;1;26;10;5;244886;0,900803654300468;271852,804804805;2011;2013;2;2;3;1,25201683282246;1,79243783389315;0,101272684931355;-0,555639846301678;-0,306642203789438;0,496781371299075;1,17248431410897;0,491712585334369;-0,50115489641663;0,291612103179335;0,664518514904249;0,268315903027545;-0,481757095745138;-0,561716515030206
"167";707;"G11-11";"M";"N";"Gräsmark 5";"Gräsmark_1415";2014;2015;NA;0;NA;0;NA;"list()";"Hedmark";"Kongsvinger";"kongsvinger";"G11-11";0,347;1,96;0,41;0,00044;8,671;71,537720959596;230,4;2,3;0,261963;5;0,00013697;0,230072;0,261963;0;0;0;0;0;0;0;0;0;0;358500;1,29671697142755;276467,423423423;2014;2018;0;0;1;0,905429061350515;3,1056989915073;0,429089812961253;-0,476374166206686;-0,356358819025298;-0,594228783695854;1,7573251611705;-0,575802563695898;-0,496373161296213;0,291612103179335;-0,0326908871296998;-0,192569679398073;1,73094922800763;2,07962059743787
"168";571;"G11-11";"M";"N";"Gräsmark 5";"Gräsmark_1516";2015;2016;NA;0;NA;0;NA;"list()";"Hedmark";"Kongsvinger";"kongsvinger";"G11-11";0,304;1,94;0,67;0,00256;10,262;73,3632392473118;224,6;2;0,261963;5;0,00012831;0,230072;0,261963;0;0;0;0;0;0;0;0;0;0;381500;1,33235334779113;286335,453453453;2014;2018;1;1;2;0,408653255574061;3,02362016915642;1,84963070109081;-0,0944577075671775;-0,310557351254451;-0,387051778921427;1,70125777417947;-1,03330905613744;-0,505127881410972;0,291612103179335;-0,0326908871296998;-0,192569679398073;2,17888914251037;2,31736880991537
